@RELATION autenticacionContinuaVectores
@ATTRIBUTE mediaAcelerometroX real
@ATTRIBUTE mediaAcelerometroY real
@ATTRIBUTE mediaAcelerometroZ real
@ATTRIBUTE mediaAcelerometroMag real
@ATTRIBUTE maximoAcelerometroX real
@ATTRIBUTE maximoAcelerometroY real
@ATTRIBUTE maximoAcelerometroZ real
@ATTRIBUTE maximoAcelerometroMag real
@ATTRIBUTE minimoAcelerometroX real
@ATTRIBUTE minimoAcelerometroY real
@ATTRIBUTE minimoAcelerometroZ real
@ATTRIBUTE minimoAcelerometroMag real
@ATTRIBUTE varianzaAcelerometroX real
@ATTRIBUTE varianzaAcelerometroY real
@ATTRIBUTE varianzaAcelerometroZ real
@ATTRIBUTE varianzaAcelerometroMag real
@ATTRIBUTE picoApicoAcelerometroX real
@ATTRIBUTE picoApicoAcelerometroY real
@ATTRIBUTE picoApicoAcelerometroZ real
@ATTRIBUTE picoApicoAcelerometroMag real
@ATTRIBUTE mediaGiroscopioX real
@ATTRIBUTE mediaGiroscopioY real
@ATTRIBUTE mediaGiroscopioZ real
@ATTRIBUTE mediaGiroscopioMag real
@ATTRIBUTE maximoGiroscopioX real
@ATTRIBUTE maximoGiroscopioY real
@ATTRIBUTE maximoGiroscopioZ real
@ATTRIBUTE maximoGiroscopioMag real
@ATTRIBUTE minimoGiroscopioX real
@ATTRIBUTE minimoGiroscopioY real
@ATTRIBUTE minimoGiroscopioZ real
@ATTRIBUTE minimoGiroscopioMag real
@ATTRIBUTE varianzaGiroscopioX real
@ATTRIBUTE varianzaGiroscopioY real
@ATTRIBUTE varianzaGiroscopioZ real
@ATTRIBUTE varianzaGiroscopioMag real
@ATTRIBUTE picoApicoGiroscopioX real
@ATTRIBUTE picoApicoGiroscopioY real
@ATTRIBUTE picoApicoGiroscopioZ real
@ATTRIBUTE picoApicoGiroscopioMag real
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@ATTRIBUTE usuario {-1,1}
@DATA 
0.22,0.10,9.59,9.60,0.36,0.23,10.55,10.55,-0.21,-0.06,6.51,6.53,0.00,0.00,0.13,0.12,0.57,0.29,4.04,4.02,0.00,0.00,0.00,0.01,0.05,0.12,0.00,0.24,-0.05,-0.10,-0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.22,0.00,0.24,3355393,33212,1
0.20,0.11,9.66,9.66,0.32,0.20,9.69,9.69,0.01,0.02,9.47,9.47,0.00,0.00,0.00,0.00,0.31,0.18,0.22,0.22,-0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,3355393,33232,1
0.20,0.11,9.66,9.66,0.30,0.31,9.69,9.69,0.12,0.02,9.55,9.56,0.00,0.00,0.00,0.00,0.18,0.30,0.14,0.14,-0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3355393,33252,1
0.20,0.11,9.68,9.69,0.36,0.29,11.30,11.31,-0.04,0.01,9.52,9.53,0.00,0.00,0.03,0.03,0.40,0.28,1.78,1.78,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.01,-0.00,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,3355393,33273,1
0.33,5.76,7.75,9.71,2.49,6.56,8.33,10.07,-1.81,5.22,6.77,9.34,0.71,0.10,0.10,0.02,4.30,1.34,1.56,0.73,0.01,-0.03,-0.01,0.25,0.22,0.76,0.21,1.08,-0.31,-1.06,-0.24,0.04,0.01,0.07,0.00,0.05,0.52,1.81,0.44,1.04,3355393,33888,1
7.48,0.05,4.78,9.80,9.57,6.69,8.16,10.88,0.36,-5.24,2.29,8.81,5.68,8.59,2.47,0.12,9.21,11.92,5.87,2.06,-0.13,-0.08,0.14,0.89,1.22,1.78,2.99,3.26,-0.92,-1.19,-0.85,0.17,0.16,0.32,0.70,0.50,2.14,2.97,3.84,3.10,3355393,33909,1
2.48,6.78,6.55,9.76,3.01,7.22,7.17,10.09,2.11,6.39,5.85,9.47,0.05,0.05,0.05,0.01,0.91,0.84,1.32,0.62,-0.01,-0.00,0.02,0.15,0.07,0.22,0.23,0.48,-0.24,-0.18,-0.07,0.02,0.00,0.01,0.00,0.01,0.31,0.40,0.30,0.46,3355393,33930,1
0.81,7.49,6.12,9.76,2.73,7.89,7.30,10.47,-0.51,6.89,4.38,8.92,0.67,0.06,0.21,0.04,3.24,1.01,2.92,1.55,-0.01,-0.04,0.03,0.20,0.44,0.10,0.33,0.55,-0.46,-0.27,-0.27,0.03,0.02,0.01,0.01,0.02,0.90,0.37,0.60,0.52,3355393,33951,1
1.79,4.34,7.02,10.28,22.48,9.29,14.87,22.89,-6.12,-9.16,-5.18,3.24,22.25,7.75,13.85,8.43,28.60,18.45,20.06,19.65,0.19,-0.15,0.28,1.61,2.98,2.37,4.78,6.25,-1.22,-4.20,-1.47,0.16,0.64,1.60,1.23,1.90,4.20,6.56,6.25,6.09,3355393,34101,1
0.66,6.00,7.59,9.82,3.59,7.74,12.92,13.83,-1.24,3.13,4.25,6.70,0.85,0.73,2.26,1.85,4.83,4.61,8.68,7.13,0.02,-0.01,-0.04,0.40,0.88,0.36,0.31,1.70,-0.42,-1.25,-0.92,0.07,0.04,0.05,0.05,0.07,1.30,1.60,1.23,1.63,3355393,34419,1
