@RELATION autenticacionContinua
@ATTRIBUTE appAbiertasMinuto integer
@ATTRIBUTE appAbiertasDistintasMinuto integer
@ATTRIBUTE appMasUsadaUltimoMinuto integer
@ATTRIBUTE numeroVecesUltimoMinuto integer
@ATTRIBUTE ultimaApp integer
@ATTRIBUTE anteriorUltimaApp integer
@ATTRIBUTE appMaxAnterior integer
@ATTRIBUTE appAbiertasDia integer
@ATTRIBUTE appAbiertasDistintasDia integer
@ATTRIBUTE appMasUsadaUltimoDia integer
@ATTRIBUTE numeroVecesUltimoDia integer
@ATTRIBUTE bytesRecibidosMinuto real
@ATTRIBUTE bytesEnviadosMinuto real
@ATTRIBUTE usuario {-1,1}
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@DATA 
6,3,-1417479130,3,-684269794,-684269794,-1417479130,642,23,-1547699361,348,0,0,1,3344016,80748
1,1,-1547699361,1,-1547699361,-684269794,-1547699361,642,23,-1547699361,348,13666,4399,1,3344016,80807
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,643,23,-1547699361,349,188056,87739,1,3344016,80868
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,644,23,-1547699361,350,38553,32370,1,3344016,81000
0,0,63,0,-1547699361,-1547699361,-1547699361,643,23,-1547699361,349,11551,3694,1,3344016,81088
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,641,23,-1547699361,347,21822,12574,1,3344016,81192
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,640,23,-1547699361,346,2025,2416,1,3344016,81264
0,0,63,0,-1547699361,-1547699361,-1547699361,641,23,-1547699361,347,9245,2998,1,3344016,81356
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,619,23,-1547699361,332,251062,204077,1,3344016,82649
0,0,63,0,-1547699361,-1547699361,-1547699361,618,23,-1547699361,331,17198,11457,1,3344016,82748
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,619,23,-1547699361,332,18748,8576,1,3344016,82809
0,0,63,0,-1547699361,-1547699361,-1547699361,619,23,-1547699361,332,28943,10755,1,3344016,82870
0,0,63,0,-1547699361,-1547699361,-1547699361,619,23,-1547699361,332,18532,10207,1,3344016,82932
0,0,63,0,-1547699361,-1547699361,-1547699361,616,23,-1547699361,330,21983,6240,1,3344016,82993
0,0,63,0,-1547699361,-1547699361,-1547699361,613,23,-1547699361,327,15977,10907,1,3344016,83055
0,0,63,0,-1547699361,-1547699361,-1547699361,609,23,-1547699361,324,14899,9429,1,3344016,83116
0,0,63,0,-1547699361,-1547699361,-1547699361,602,23,-1547699361,317,17249,9257,1,3344016,83318
0,0,63,0,-1547699361,-1547699361,-1547699361,578,23,-1547699361,294,278641,271852,1,3344016,86263
1,1,-543674259,1,-543674259,-1547699361,2075805265,579,23,-1547699361,294,22455,10888,1,3355393,27
1,1,2075805265,1,2075805265,-543674259,-1547699361,579,23,-1547699361,294,59778,17503,1,3355393,88
0,0,63,0,2075805265,-543674259,-1547699361,577,23,-1547699361,294,19853,1757,1,3355393,149
0,0,63,0,2075805265,-543674259,-1547699361,577,23,-1547699361,294,22489,8338,1,3355393,211
0,0,63,0,2075805265,-543674259,-1547699361,577,23,-1547699361,294,5343,2140,1,3355393,272
0,0,63,0,2075805265,-543674259,-1547699361,577,23,-1547699361,294,35213,8208,1,3355393,333
0,0,63,0,-543674259,2075805265,2075805265,578,23,-1547699361,294,28252,15580,1,3355393,454
1,1,-543674259,1,-543674259,-543674259,2075805265,579,23,-1547699361,294,9172,8779,1,3355393,507
