@RELATION autenticacionContinua
@ATTRIBUTE appAbiertasMinuto integer
@ATTRIBUTE appAbiertasDistintasMinuto integer
@ATTRIBUTE appMasUsadaUltimoMinuto integer
@ATTRIBUTE numeroVecesUltimoMinuto integer
@ATTRIBUTE ultimaApp integer
@ATTRIBUTE anteriorUltimaApp integer
@ATTRIBUTE appMaxAnterior integer
@ATTRIBUTE appAbiertasDia integer
@ATTRIBUTE appAbiertasDistintasDia integer
@ATTRIBUTE appMasUsadaUltimoDia integer
@ATTRIBUTE numeroVecesUltimoDia integer
@ATTRIBUTE bytesRecibidosMinuto real
@ATTRIBUTE bytesEnviadosMinuto real
@ATTRIBUTE usuario {-1,1}
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@DATA 
8,4,-684269794,3,-684269794,1588392074,256457446,846,36,1588392074,206,0,0,1,84452,68196
4,2,-684269794,2,1588392074,-684269794,1588392074,845,36,1588392074,207,25030,20379,1,84452,68259
2,2,1588392074,1,-543674259,1588392074,-543674259,843,36,1588392074,206,393034,174311,1,84452,68553
7,4,1588392074,3,-141674260,1588392074,-141674260,850,36,1588392074,209,1378300,353163,1,84452,68615
0,0,63,0,-141674260,1588392074,-141674260,850,36,1588392074,209,194963,6891407,1,84452,68676
9,5,1588392074,3,288834262,288834262,1588392074,859,37,1588392074,212,57008,145284,1,84452,68738
6,3,-1564908990,2,-1564908990,-1564908990,-1564908990,865,38,1588392074,214,177269,47219,1,84452,68800
5,3,-1564908990,3,-141674260,1588392074,-141674260,870,38,1588392074,215,472868,466175,1,84452,68861
1,1,-141674260,1,-141674260,-141674260,-141674260,871,38,1588392074,215,218934,81681,1,84452,68930
0,0,63,0,-141674260,-141674260,-141674260,871,38,1588392074,215,32215,86567,1,84452,68992
1,1,-1547699361,1,-1547699361,-141674260,-1547699361,872,38,1588392074,215,989705,129336,1,84452,69053
3,3,1328053861,1,1328053861,1588392074,1588392074,872,38,1588392074,215,29220,19414,1,84452,69136
5,2,1328053861,4,-141674260,1328053861,-141674260,877,38,1588392074,215,182325,13977,1,84452,69197
0,0,63,0,-141674260,1328053861,-141674260,877,38,1588392074,215,22436,19900,1,84452,69258
5,5,-878523062,1,288834262,-1605005728,1588392074,882,38,1588392074,216,244740,205179,1,84452,69321
9,4,1588392074,4,-141674260,1588392074,-141674260,891,38,1588392074,220,85504,44753,1,84452,69382
2,2,-878523062,1,1832423038,-878523062,1832423038,893,38,1588392074,220,240115,285058,1,84452,69444
8,4,-878523062,2,-141674260,1832423038,-141674260,901,38,1588392074,222,182588,1267988,1,84452,69507
6,4,-662003450,2,-662003450,-878523062,-662003450,908,38,1588392074,224,3205408,363390,1,84452,69584
4,3,1156888975,2,-662003450,1588392074,-662003450,912,38,1588392074,225,8364772,297855,1,84452,69645
3,3,-662003450,1,-662003450,1588392074,-662003450,915,38,1588392074,226,15931788,684752,1,84452,69710
6,4,256457446,2,256457446,-141674260,1588392074,921,38,1588392074,228,4459777,295526,1,84452,69777
0,0,63,0,256457446,-141674260,1588392074,921,38,1588392074,228,3050242,161107,1,84452,69838
0,0,63,0,256457446,-141674260,1588392074,921,38,1588392074,228,1194857,226842,1,84452,69899
1,1,-141674260,1,-141674260,256457446,-141674260,922,38,1588392074,228,297559,74858,1,84452,69960
7,3,-1671232728,3,-1671232728,-1671232728,-1671232728,929,39,1588392074,230,645952,178476,1,84452,70023
6,3,-993440874,4,-141674260,1588392074,-141674260,935,39,1588392074,231,1875652,600989,1,84452,70086
8,3,-993440874,4,-993440874,-141674260,-993440874,943,39,1588392074,231,1280966,568129,1,84452,70149
7,6,-684269794,2,-684269794,288834262,1588392074,983,41,1588392074,244,50185518,13229141,1,84452,74784
5,4,288834262,2,1588392074,1156888975,1588392074,988,41,1588392074,245,55401,107738,1,84452,74845
0,0,63,0,1156888975,1156888975,1156888975,993,41,1588392074,245,42705,8665,1,84452,74983
2,2,1156888975,1,1588392074,1156888975,1588392074,993,41,1588392074,246,129836,105193,1,84452,75437
4,3,1588392074,2,256457446,1588392074,1588392074,994,41,1588392074,247,34879,28366,1,84452,75503
0,0,63,0,256457446,1588392074,1588392074,994,41,1588392074,247,3702581,311572,1,84452,75564
0,0,63,0,256457446,1588392074,1588392074,994,41,1588392074,247,4593509,295605,1,84452,75625
0,0,63,0,256457446,1588392074,1588392074,994,41,1588392074,247,1139090,59574,1,84452,75686
0,0,63,0,256457446,1588392074,1588392074,994,41,1588392074,247,2137931,166600,1,84452,75747
2,2,256457446,1,-1547699361,256457446,-1547699361,996,41,1588392074,247,149871,69095,1,84452,75966
4,3,-1547699361,2,256457446,-1547699361,1588392074,1000,41,1588392074,248,369132,51840,1,84452,76027
2,2,-662003450,1,-662003450,1588392074,-662003450,1002,41,1588392074,249,6192487,210836,1,84452,76088
4,3,-1547699361,2,-1547699361,-1547699361,-1547699361,1006,41,1588392074,250,10316842,294263,1,84452,76149
5,4,1588392074,2,-1547699361,1245639141,-1547699361,1011,41,1588392074,252,2233381,213659,1,84452,76210
6,4,-878523062,2,-878523062,-878523062,-878523062,855,38,1588392074,207,712720427,347024741,1,86838,31561
2,2,-878523062,1,-878523062,-1605005728,-878523062,857,38,1588392074,207,112781,169031,1,86838,31622
2,2,-662003450,1,-662003450,-878523062,-662003450,854,38,1588392074,205,4471493,308358,1,86838,31681
4,3,1588392074,2,1588392074,-141674260,1588392074,854,38,1588392074,205,73377,46374,1,86838,31779
0,0,63,0,1056560737,1588392074,1056560737,850,38,1588392074,203,648232,100807,1,86838,31848
2,2,1056560737,1,1588392074,1056560737,1588392074,849,38,1588392074,203,195356,108522,1,86838,32155
3,1,-543674259,3,-543674259,-543674259,-543674259,848,38,1588392074,203,1731347,118704,1,86838,32217
4,2,-543674259,2,-1547699361,-1547699361,-1547699361,853,38,1588392074,203,565646,92632,1,86838,32282
6,4,1588392074,2,-662003450,1588392074,-662003450,857,39,1588392074,205,808851,419530,1,86838,32344
6,4,1588392074,2,1056560737,1588392074,1056560737,862,39,1588392074,207,92851,63385,1,86838,32405
1,1,1056560737,1,1056560737,1056560737,1056560737,862,39,1588392074,207,284969,61017,1,86838,32457
1,1,1056560737,1,1056560737,1056560737,1056560737,863,39,1588392074,207,291889,176733,1,86838,32901
5,3,-543674259,3,-141674260,-543674259,-141674260,866,39,1588392074,208,163324,116912,1,86838,32964
3,3,-662003450,1,-662003450,-141674260,-662003450,866,39,1588392074,207,97533,37415,1,86838,33026
3,2,-662003450,2,-662003450,-1958346218,-662003450,867,39,1588392074,207,20901403,502961,1,86838,33087
5,3,-878523062,2,-878523062,-684269794,-878523062,911,40,1588392074,217,32700761,16841298,1,86838,37898
3,3,1504179294,1,1504179294,1588392074,1588392074,914,40,1588392074,218,239008,125465,1,86838,37963
2,2,-878523062,1,-878523062,1588392074,-878523062,916,40,1588392074,219,233492,95798,1,86838,38033
2,2,-878523062,1,1588392074,-878523062,1588392074,918,40,1588392074,220,226722,162831,1,86838,38137
1,1,1588392074,1,1588392074,1588392074,1588392074,917,40,1588392074,220,112948,49768,1,86838,38220
2,1,-1671232728,2,-1671232728,-1671232728,-1671232728,919,40,1588392074,220,162487,23282,1,86838,38281
4,2,-1671232728,2,-1671232728,1588392074,-1671232728,921,40,1588392074,221,208862,27030,1,86838,38361
1,1,-1671232728,1,-1671232728,-1671232728,-1671232728,923,40,1588392074,220,286445,91039,1,86838,38449
2,2,-1671232728,1,-1671232728,-1547699361,-1671232728,917,40,1588392074,218,382429,163479,1,86838,39202
1,1,1588392074,1,1588392074,-1671232728,1588392074,905,40,1588392074,216,175265,50340,1,86838,39636
2,2,-1671232728,1,-1671232728,-1547699361,-1671232728,907,40,1588392074,217,123409,321269,1,86838,39727
3,3,256457446,1,256457446,-911419803,1588392074,900,40,1588392074,216,420917,162756,1,86838,40087
0,0,63,0,-1671232728,-911419803,-1671232728,898,40,1588392074,216,348642,60727,1,86838,40227
