@RELATION autenticacionContinua
@ATTRIBUTE appAbiertasMinuto integer
@ATTRIBUTE appAbiertasDistintasMinuto integer
@ATTRIBUTE appMasUsadaUltimoMinuto integer
@ATTRIBUTE numeroVecesUltimoMinuto integer
@ATTRIBUTE ultimaApp integer
@ATTRIBUTE anteriorUltimaApp integer
@ATTRIBUTE appMaxAnterior integer
@ATTRIBUTE appAbiertasDia integer
@ATTRIBUTE appAbiertasDistintasDia integer
@ATTRIBUTE appMasUsadaUltimoDia integer
@ATTRIBUTE numeroVecesUltimoDia integer
@ATTRIBUTE bytesRecibidosMinuto real
@ATTRIBUTE bytesEnviadosMinuto real
@ATTRIBUTE usuario {-1,1}
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@DATA 
5,3,-1417479130,3,-684269794,1156888975,1156888975,656,27,10619783,154,0,0,1,3355393,33213
1,1,-1897170512,1,-1897170512,-684269794,-1897170512,648,27,10619783,154,105213,120792,1,3355393,33888
3,1,-1547699361,3,-1547699361,-1547699361,-1547699361,651,27,10619783,154,107440,18821,1,3355393,33951
0,0,63,0,-1547699361,-1547699361,-1547699361,649,27,10619783,154,43882,15455,1,3355393,34101
0,0,63,0,-1547699361,-1547699361,-1547699361,640,27,10619783,152,20092,30844,1,3355393,34419
3,3,-1354875355,1,-1547699361,-1354875355,-1547699361,643,27,10619783,153,1005615,118773,1,3355393,34481
2,2,-1354875355,1,-1354875355,-1547699361,-1547699361,645,27,10619783,153,25421,36449,1,3355393,34542
1,1,-1354875355,1,-1354875355,-1354875355,-1547699361,644,26,10619783,153,59458,34643,1,3355393,34603
2,1,-1354875355,2,-1354875355,-1354875355,-1354875355,646,26,10619783,153,1998844,184072,1,3355393,34666
0,0,63,0,-1354875355,-1354875355,-1354875355,646,26,10619783,153,27415,20368,1,3355393,34736
1,1,-1354875355,1,-1354875355,-1897170512,-1354875355,648,26,10619783,153,639771,122413,1,3355393,34802
1,1,40464080,1,40464080,-1354875355,40464080,649,26,10619783,153,1986113,100477,1,3355393,34864
