@RELATION autenticacionContinua
@ATTRIBUTE appAbiertasMinuto integer
@ATTRIBUTE appAbiertasDistintasMinuto integer
@ATTRIBUTE appMasUsadaUltimoMinuto integer
@ATTRIBUTE numeroVecesUltimoMinuto integer
@ATTRIBUTE ultimaApp integer
@ATTRIBUTE anteriorUltimaApp integer
@ATTRIBUTE appMaxAnterior integer
@ATTRIBUTE appAbiertasDia integer
@ATTRIBUTE appAbiertasDistintasDia integer
@ATTRIBUTE appMasUsadaUltimoDia integer
@ATTRIBUTE numeroVecesUltimoDia integer
@ATTRIBUTE bytesRecibidosMinuto real
@ATTRIBUTE bytesEnviadosMinuto real
@ATTRIBUTE usuario {-1,1}
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@DATA 
0,0,63,0,-684269794,1156888975,1156888975,396,18,-1417479130,174,0,0,1,3344016,76331
1,1,-684269794,1,-684269794,-684269794,1156888975,397,18,-1417479130,174,30519,5417,1,3344016,76392
0,0,63,0,-684269794,-684269794,1156888975,397,18,-1417479130,174,27587,15802,1,3344016,76439
0,0,63,0,-684269794,-684269794,1156888975,397,18,-1417479130,174,57282,22512,1,3344016,76517
0,0,63,0,-684269794,-684269794,1156888975,397,18,-1417479130,174,4145,1994,1,3344016,76579
2,2,-1417479130,1,-662003450,-1417479130,-1417479130,399,18,-1417479130,175,8856606,310276,1,3344016,76634
2,2,-1417479130,1,-2099846372,-1417479130,-1417479130,401,18,-1417479130,176,2288498,265488,1,3344016,76696
0,0,63,0,-2099846372,-1417479130,-1417479130,401,18,-1417479130,176,236384,90111,1,3344016,76758
0,0,63,0,-2099846372,-1417479130,-1417479130,401,18,-1417479130,176,139672,69911,1,3344016,76820
0,0,63,0,-2099846372,-1417479130,-1417479130,401,18,-1417479130,176,297240,61234,1,3344016,76882
2,2,-1417479130,1,-1897170512,-1417479130,-1417479130,403,18,-1417479130,177,85140,49203,1,3344016,76944
0,0,63,0,-1897170512,-1417479130,-1417479130,403,18,-1417479130,177,117412,34164,1,3344016,77006
0,0,63,0,-1897170512,-1417479130,-1417479130,403,18,-1417479130,177,35530,14594,1,3344016,77067
1,1,-2099846372,1,-2099846372,-1897170512,-1417479130,404,18,-1417479130,177,111590,64656,1,3344016,77129
2,2,-2099846372,1,-1897170512,-2099846372,-1417479130,406,18,-1417479130,177,360282,112733,1,3344016,77190
1,1,-662003450,1,-662003450,-1897170512,-1417479130,407,18,-1417479130,177,3425947,161912,1,3344016,77252
2,1,-1897170512,2,-1897170512,-1897170512,-1417479130,409,18,-1417479130,177,1646310,77619,1,3344016,77313
1,1,998473937,1,998473937,-1897170512,-1897170512,410,18,-1417479130,177,2145693,235233,1,3344016,77375
0,0,63,0,998473937,-1897170512,-1897170512,410,18,-1417479130,177,68054,20491,1,3344016,77437
3,2,-1897170512,2,-1897170512,998473937,-1417479130,413,18,-1417479130,177,201125,41804,1,3344016,77498
1,1,-1897170512,1,-1897170512,-1897170512,-1417479130,414,18,-1417479130,177,29141,19803,1,3344016,77560
0,0,63,0,-1897170512,-1897170512,-1417479130,414,18,-1417479130,177,83350,33821,1,3344016,77670
0,0,63,0,-1897170512,-1897170512,-1417479130,414,18,-1417479130,177,18430,13760,1,3344016,78194
4,2,-1547699361,3,-1547699361,-1547699361,-1417479130,418,18,-1417479130,178,92670,17905,1,3344016,78258
2,2,-1417479130,1,-2099846372,-1417479130,-1417479130,420,18,-1417479130,179,1449,1242,1,3344016,78409
1,1,-2099846372,1,-2099846372,-2099846372,-1417479130,421,18,-1417479130,179,476033,207733,1,3344016,78471
2,2,-1417479130,1,-1897170512,-1417479130,-1417479130,423,18,-1417479130,180,196112,72038,1,3344016,78538
0,0,63,0,-1897170512,-1417479130,-1417479130,423,18,-1417479130,180,55877,24457,1,3344016,78599
0,0,63,0,-1897170512,-1417479130,-1417479130,423,18,-1417479130,180,36381,21184,1,3344016,78661
0,0,63,0,-1897170512,-1417479130,-1417479130,423,18,-1417479130,180,37868,22353,1,3344016,78723
2,2,-1417479130,1,-1547699361,-1417479130,-1417479130,425,18,-1417479130,181,25729,15764,1,3344016,78784
4,2,-2099846372,2,-2099846372,-1897170512,-1417479130,429,18,-1417479130,181,292746,10336522,1,3344016,78846
5,4,-1897170512,2,-1897170512,-1897170512,-1417479130,434,19,-1417479130,182,194980,3895013,1,3344016,78907
2,2,-1547699361,1,-1897170512,-1547699361,-1417479130,436,19,-1417479130,182,22490,9922,1,3344016,78969
4,2,-1417479130,2,-1897170512,-1417479130,-1417479130,440,19,-1417479130,184,36278,175460,1,3344016,79030
0,0,63,0,-1897170512,-1417479130,-1417479130,440,19,-1417479130,184,57964,10389,1,3344016,79093
2,2,-1417479130,1,-2099846372,-1417479130,-1417479130,442,19,-1417479130,185,89301,96724,1,3344016,79144
0,0,63,0,-2099846372,-1417479130,-1417479130,442,19,-1417479130,185,246650,180274,1,3344016,79205
0,0,63,0,-2099846372,-1417479130,-1417479130,442,19,-1417479130,185,49159,42021,1,3344016,79267
2,2,-1417479130,1,-1897170512,-1417479130,-1417479130,444,19,-1417479130,186,31017,28590,1,3344016,79329
5,3,-1417479130,2,-1897170512,1156888975,-1417479130,449,19,-1417479130,188,127766,168770,1,3344016,79391
0,0,63,0,-1897170512,1156888975,-1417479130,449,19,-1417479130,188,112390,43415,1,3344016,79453
0,0,63,0,-1897170512,1156888975,-1417479130,449,19,-1417479130,188,41928,24969,1,3344016,79515
0,0,63,0,-1897170512,1156888975,-1417479130,449,19,-1417479130,188,29306,18153,1,3344016,79576
0,0,63,0,-1897170512,1156888975,-1417479130,449,19,-1417479130,188,63430,27794,1,3344016,79638
1,1,-1897170512,1,-1897170512,-1897170512,-1417479130,450,19,-1417479130,188,88166,32207,1,3344016,79700
0,0,63,0,-1897170512,-1897170512,-1417479130,450,19,-1417479130,188,31054,23872,1,3344016,79761
0,0,63,0,-1897170512,-1897170512,-1417479130,450,19,-1417479130,188,52611,26490,1,3344016,79823
0,0,63,0,-1897170512,-1897170512,-1417479130,450,19,-1417479130,188,29739,22637,1,3344016,79885
1,1,-1417479130,1,-1417479130,-1897170512,-1897170512,451,19,-1417479130,189,24023,12390,1,3344016,79947
5,2,-1417479130,3,-1417479130,-1897170512,-1897170512,456,19,-1417479130,192,82561,29734,1,3344016,80010
2,2,-1417479130,1,-1897170512,-1417479130,-1417479130,458,19,-1417479130,193,35836,13999,1,3344016,80084
2,2,-1417479130,1,-1897170512,-1417479130,-1417479130,460,19,-1417479130,194,423904,85217,1,3344016,80564
2,2,-1417479130,1,-1897170512,-1417479130,-1417479130,463,19,-1417479130,196,117966,60607,1,3344016,80635
0,0,63,0,-1897170512,-1417479130,-1417479130,456,19,-1417479130,192,123088,14200,1,3344016,80827
2,2,-1417479130,1,-2099846372,-1417479130,-1417479130,446,19,-1417479130,189,102503,21032,1,3344016,81115
0,0,63,0,-2099846372,-1417479130,-1417479130,446,19,-1417479130,189,294095,124078,1,3344016,81177
0,0,63,0,-2099846372,-1417479130,-1417479130,446,19,-1417479130,189,136679,70967,1,3344016,81239
0,0,63,0,-2099846372,-1417479130,-1417479130,446,19,-1417479130,189,44725,19749,1,3344016,81300
0,0,63,0,-2099846372,-1417479130,-1417479130,446,19,-1417479130,189,32090,4300,1,3344016,81367
0,0,63,0,-2099846372,-1417479130,-1417479130,446,19,-1417479130,189,95664,11829,1,3344016,81440
2,2,-1417479130,1,-1897170512,-1417479130,-1417479130,448,19,-1417479130,190,437810,87401,1,3344016,82096
0,0,63,0,-1897170512,-1417479130,-1417479130,448,19,-1417479130,190,74126,10980,1,3344016,82308
2,2,-1417479130,1,-2099846372,-1417479130,-1417479130,433,19,-1417479130,183,479979,118929,1,3344016,83070
2,2,-1417479130,1,-2099846372,-1417479130,-1417479130,427,19,-1417479130,181,167489,269170,1,3344016,83476
0,0,63,0,-2099846372,-1417479130,-1417479130,426,19,-1417479130,181,63139,58221,1,3344016,83544
0,0,63,0,-2099846372,-1417479130,-1417479130,422,19,-1417479130,180,2303,3269,1,3344016,83671
3,2,-1417479130,2,-1417479130,-1897170512,-1897170512,407,19,-1417479130,172,591691,74976,1,3344016,84835
2,2,-1417479130,1,-1897170512,-1417479130,-1417479130,400,19,-1417479130,169,103457,49387,1,3344016,85375
0,0,63,0,-1897170512,-1417479130,-1417479130,400,19,-1417479130,169,550246,33663,1,3344016,85437
1,1,-1417479130,1,-1417479130,-1897170512,-1897170512,401,19,-1417479130,170,3604,3061,1,3344016,85494
2,2,-1417479130,1,-1897170512,-1417479130,-1417479130,399,19,-1417479130,169,126099,61168,1,3344016,86202
2,2,-1417479130,1,-1897170512,-1417479130,-1417479130,393,19,-1417479130,166,257720,461686,1,3355393,251
0,0,63,0,-1897170512,-1417479130,-1417479130,393,19,-1417479130,166,40493,29059,1,3355393,313
0,0,63,0,-1897170512,-1417479130,-1417479130,393,19,-1417479130,166,30131,26811,1,3355393,375
1,1,-1417479130,1,-1417479130,-1897170512,-1897170512,394,19,-1417479130,167,11772,5123,1,3355393,439
2,2,-1417479130,1,-1897170512,-1417479130,-1417479130,396,19,-1417479130,168,110955,22486,1,3355393,809
3,2,-1417479130,2,-1897170512,-1417479130,-1417479130,399,19,-1417479130,170,78036,18005,1,3355393,875
2,2,-1417479130,1,-1897170512,-1417479130,-1417479130,401,19,-1417479130,171,64571,26894,1,3355393,937
2,2,-1417479130,1,-662003450,-1417479130,-1417479130,403,19,-1417479130,172,3396683,263955,1,3355393,999
0,0,63,0,-662003450,-1417479130,-1417479130,403,19,-1417479130,172,1036683,77570,1,3355393,1060
0,0,63,0,-662003450,-1417479130,-1417479130,403,19,-1417479130,172,2508751,139833,1,3355393,1122
