@RELATION autenticacionContinua
@ATTRIBUTE appAbiertasMinuto integer
@ATTRIBUTE appAbiertasDistintasMinuto integer
@ATTRIBUTE appMasUsadaUltimoMinuto integer
@ATTRIBUTE numeroVecesUltimoMinuto integer
@ATTRIBUTE ultimaApp integer
@ATTRIBUTE anteriorUltimaApp integer
@ATTRIBUTE appMaxAnterior integer
@ATTRIBUTE appAbiertasDia integer
@ATTRIBUTE appAbiertasDistintasDia integer
@ATTRIBUTE appMasUsadaUltimoDia integer
@ATTRIBUTE numeroVecesUltimoDia integer
@ATTRIBUTE bytesRecibidosMinuto real
@ATTRIBUTE bytesEnviadosMinuto real
@ATTRIBUTE usuario {-1,1}
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@DATA 
0,0,63,0,714499313,714499313,714499313,289,17,-1547699361,122,1379856,74932,1,3645274,48306
0,0,63,0,714499313,714499313,714499313,289,17,-1547699361,122,1222868,56286,1,3645274,48367
0,0,63,0,714499313,714499313,714499313,289,17,-1547699361,122,1579585,88672,1,3645274,48429
0,0,63,0,714499313,714499313,714499313,289,17,-1547699361,122,5636721,157780,1,3645274,48490
0,0,63,0,714499313,714499313,714499313,289,17,-1547699361,122,12240563,293425,1,3645274,48550
2,2,714499313,1,-1958346218,714499313,-1547699361,279,17,-1547699361,114,3526244,36551137,1,3645274,49872
3,2,-1930444755,2,-1930444755,-1930444755,-1930444755,282,18,-1547699361,114,1307388,2748177,1,3645274,49948
1,1,-1930444755,1,-1930444755,-1930444755,-1930444755,277,18,-1547699361,109,941143,42349516,1,3645274,50307
1,1,-1930444755,1,-1930444755,-1930444755,-1930444755,276,18,-1547699361,108,42858,17503,1,3645274,50376
1,1,-1930444755,1,-1930444755,-1930444755,-1930444755,265,17,-1547699361,105,381905,38911,1,3645274,50759
3,3,-1930444755,1,-1547699361,-1958346218,-1547699361,266,17,-1547699361,105,242379,2236055,1,3645274,51959
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,263,17,-1547699361,103,799817,33099644,1,3645274,53316
0,0,63,0,-1547699361,-1547699361,-1547699361,263,17,-1547699361,103,30922,20371,1,3645274,53376
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,265,17,-1547699361,105,7582591,47874,1,3645274,53437
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,265,17,-1547699361,105,34586,26318,1,3645274,53497
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,259,17,-1547699361,105,859951,43464404,1,3645274,55615
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,201,15,-1547699361,94,1784082,55499306,1,3645274,62844
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,202,15,-1547699361,95,525704,43849781,1,3645274,62902
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,200,15,-1547699361,95,46387,57610,1,3645274,63343
5,1,-1547699361,5,-1547699361,-1547699361,-1547699361,204,15,-1547699361,99,9714,6706,1,3645274,63404
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,201,15,-1547699361,96,446132,27942438,1,3645274,63524
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,202,15,-1547699361,97,4194,3269,1,3645274,63602
0,0,63,0,-1547699361,-1547699361,-1547699361,203,15,-1547699361,98,8627,4073,1,3645274,63714
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,204,15,-1547699361,99,41728,24542,1,3645274,63897
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,202,15,-1547699361,99,66930,25044,1,3645274,64169
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,200,15,-1547699361,100,25424,12865,1,3645274,64470
