@RELATION autenticacionContinua
@ATTRIBUTE appAbiertasMinuto integer
@ATTRIBUTE appAbiertasDistintasMinuto integer
@ATTRIBUTE appMasUsadaUltimoMinuto integer
@ATTRIBUTE numeroVecesUltimoMinuto integer
@ATTRIBUTE ultimaApp integer
@ATTRIBUTE anteriorUltimaApp integer
@ATTRIBUTE appMaxAnterior integer
@ATTRIBUTE appAbiertasDia integer
@ATTRIBUTE appAbiertasDistintasDia integer
@ATTRIBUTE appMasUsadaUltimoDia integer
@ATTRIBUTE numeroVecesUltimoDia integer
@ATTRIBUTE bytesRecibidosMinuto real
@ATTRIBUTE bytesEnviadosMinuto real
@ATTRIBUTE usuario {-1,1}
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@DATA 
1,1,-662003450,1,-662003450,-543674259,-1547699361,553,25,-1547699361,288,3066820,201099,1,3355393,42702
2,2,1698344559,1,-662003450,1698344559,-1547699361,551,25,-1547699361,288,874793,53240,1,3355393,43065
0,0,63,0,-662003450,1698344559,-1547699361,551,25,-1547699361,288,7459533,224266,1,3355393,43126
0,0,63,0,-662003450,-662003450,-1547699361,552,25,-1547699361,288,61615,18805,1,3355393,43278
1,1,-662003450,1,-662003450,-662003450,-1547699361,553,25,-1547699361,288,1800690,85330,1,3355393,43396
0,0,63,0,-2069845153,-1547699361,-1547699361,554,25,-1547699361,289,4696394,115023,1,3355393,43541
2,1,-456066902,2,-456066902,-456066902,-456066902,555,25,-1547699361,289,2031369,46193,1,3355393,43592
5,1,-456066902,5,-456066902,-456066902,-456066902,560,25,-1547699361,289,107180,1356,1,3355393,43653
0,0,63,0,-456066902,-456066902,-456066902,561,25,-1547699361,289,29687,4600,1,3355393,43736
1,1,-662003450,1,-662003450,-456066902,-1547699361,561,25,-1547699361,289,4140573,161541,1,3355393,43983
1,1,256457446,1,256457446,-662003450,-1547699361,562,25,-1547699361,289,2386026,239496,1,3355393,44036
1,1,256457446,1,256457446,256457446,-1547699361,563,25,-1547699361,289,454901,40206,1,3355393,44094
1,1,256457446,1,256457446,256457446,-1547699361,563,25,-1547699361,289,2524932,256475,1,3355393,44255
0,0,63,0,256457446,256457446,-1547699361,563,25,-1547699361,289,608993,129450,1,3355393,44317
1,1,256457446,1,256457446,256457446,-1547699361,564,25,-1547699361,289,118261,10434,1,3355393,44479
1,1,256457446,1,256457446,256457446,-1547699361,565,25,-1547699361,289,2031317,135948,1,3355393,44564
0,0,63,0,256457446,256457446,-1547699361,565,25,-1547699361,289,891467,132837,1,3355393,44626
0,0,63,0,256457446,256457446,-1547699361,565,25,-1547699361,289,174083,39535,1,3355393,44687
0,0,63,0,256457446,256457446,-1547699361,565,25,-1547699361,289,593809,83166,1,3355393,44749
0,0,63,0,256457446,256457446,-1547699361,564,25,-1547699361,289,510051,114886,1,3355393,44810
1,1,256457446,1,256457446,256457446,-1547699361,564,25,-1547699361,289,23233,3364,1,3355393,44986
0,0,63,0,1695073577,-695601689,1695073577,566,26,-1547699361,289,29089,7646,1,3355393,45058
0,0,63,0,1695073577,-695601689,1695073577,565,26,-1547699361,288,41624,9624,1,3355393,45177
1,1,256457446,1,256457446,1695073577,-1547699361,565,26,-1547699361,288,76099,35743,1,3355393,45764
2,2,256457446,1,256457446,1698344559,-1547699361,567,26,-1547699361,288,1358568,195766,1,3355393,45828
2,2,256457446,1,256457446,1698344559,-1547699361,569,26,-1547699361,288,87357,57993,1,3355393,46279
0,0,63,0,256457446,1698344559,-1547699361,569,26,-1547699361,288,722940,185709,1,3355393,46342
1,1,256457446,1,256457446,256457446,256457446,570,26,-1547699361,288,2651195,230455,1,3355393,46406
0,0,63,0,256457446,256457446,256457446,550,25,-1547699361,274,1646852,356575,1,3355393,48533
1,1,-662003450,1,-662003450,256457446,-1547699361,551,25,-1547699361,274,11969299,367340,1,3355393,48588
0,0,63,0,-662003450,256457446,-1547699361,551,25,-1547699361,274,1811017,91602,1,3355393,48668
1,1,-662003450,1,-662003450,-662003450,-1547699361,552,25,-1547699361,274,3221322,127686,1,3355393,49065
0,0,63,0,-662003450,-662003450,-1547699361,552,25,-1547699361,274,4691666,195454,1,3355393,49129
0,0,63,0,-662003450,-662003450,-1547699361,551,25,-1547699361,273,28011,2372,1,3355393,49207
1,1,-1547699361,1,-1547699361,-662003450,-1547699361,550,25,-1547699361,272,725347,50284,1,3355393,49452
2,2,256457446,1,256457446,-662003450,256457446,552,25,-1547699361,272,6411987,422343,1,3355393,49514
1,1,256457446,1,256457446,256457446,256457446,556,25,-1547699361,272,4185178,278321,1,3355393,49586
1,1,256457446,1,256457446,256457446,256457446,553,25,-1547699361,270,1485352,223500,1,3355393,49709
1,1,256457446,1,256457446,256457446,256457446,548,25,-1547699361,267,2807646,129073,1,3355393,49835
0,0,63,0,256457446,256457446,256457446,548,25,-1547699361,267,1305707,160567,1,3355393,49897
0,0,63,0,256457446,256457446,256457446,548,25,-1547699361,267,78164,32372,1,3355393,49973
1,1,256457446,1,256457446,256457446,256457446,549,25,-1547699361,267,600395,64073,1,3355393,50024
0,0,63,0,256457446,256457446,256457446,549,25,-1547699361,267,33615,4708,1,3355393,50075
1,1,-1547699361,1,-1547699361,256457446,-1547699361,550,25,-1547699361,268,136424,122929,1,3355393,50563
0,0,63,0,-1547699361,256457446,-1547699361,548,25,-1547699361,266,24899,8772,1,3355393,50892
2,2,256457446,1,256457446,1698344559,256457446,550,25,-1547699361,266,193171,69431,1,3355393,51026
1,1,256457446,1,256457446,256457446,256457446,548,25,-1547699361,265,339735,105809,1,3355393,51535
0,0,63,0,-1547699361,256457446,-1547699361,549,25,-1547699361,266,13031,2183,1,3355393,51662
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,534,25,-1547699361,262,2606907,2594009,1,3355393,52035
0,0,63,0,-1547699361,-1547699361,-1547699361,533,25,-1547699361,261,30628,4544,1,3355393,52098
1,1,-2069845153,1,-2069845153,-1547699361,-1547699361,533,25,-1547699361,260,92161,10411,1,3355393,52162
1,1,-2069845153,1,-2069845153,-2069845153,-1547699361,534,25,-1547699361,260,58214,2313893,1,3355393,52217
1,1,-662003450,1,-662003450,-2069845153,-1547699361,526,25,-1547699361,257,7743719,205719,1,3355393,52415
2,2,1695073577,1,1695073577,-1547699361,1695073577,525,25,-1547699361,255,5370313,130875,1,3355393,52476
1,1,1698344559,1,1698344559,1695073577,-1547699361,525,25,-1547699361,254,62687,26848,1,3355393,52544
1,1,-1958346218,1,-1958346218,1698344559,-1547699361,526,25,-1547699361,254,341581,257270,1,3355393,52674
0,0,63,0,-662003450,-1958346218,-1547699361,527,25,-1547699361,254,2814738,224111,1,3355393,52845
0,0,63,0,-1547699361,-662003450,-1547699361,517,25,-1547699361,245,29085,20444,1,3355393,53161
0,0,63,0,-1547699361,-662003450,-1547699361,516,25,-1547699361,244,4182,2699,1,3355393,53316
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,516,25,-1547699361,244,187665,50824,1,3355393,53733
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,515,25,-1547699361,244,14861,10904,1,3355393,54159
0,0,63,0,-662003450,-1547699361,-1547699361,516,25,-1547699361,244,9226061,327804,1,3355393,54273
1,1,-1547699361,1,-1547699361,-662003450,-1547699361,517,25,-1547699361,245,2783,2497,1,3355393,54321
0,0,63,0,-1547699361,-662003450,-1547699361,517,25,-1547699361,245,1701,1856,1,3355393,54372
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,518,25,-1547699361,246,10968,6811,1,3355393,54473
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,519,25,-1547699361,247,2714,1902,1,3355393,54576
3,2,-2004763571,2,-2004763571,-684269794,-2004763571,522,25,-1547699361,247,655182,49476,1,3355393,54825
