@RELATION autenticacionContinua
@ATTRIBUTE appAbiertasMinuto integer
@ATTRIBUTE appAbiertasDistintasMinuto integer
@ATTRIBUTE appMasUsadaUltimoMinuto integer
@ATTRIBUTE numeroVecesUltimoMinuto integer
@ATTRIBUTE ultimaApp integer
@ATTRIBUTE anteriorUltimaApp integer
@ATTRIBUTE appMaxAnterior integer
@ATTRIBUTE appAbiertasDia integer
@ATTRIBUTE appAbiertasDistintasDia integer
@ATTRIBUTE appMasUsadaUltimoDia integer
@ATTRIBUTE numeroVecesUltimoDia integer
@ATTRIBUTE bytesRecibidosMinuto real
@ATTRIBUTE bytesEnviadosMinuto real
@ATTRIBUTE usuario {-1,1}
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@DATA 
0,0,63,0,-2075712516,-2075712516,1698344559,426,19,-1547699361,197,8200508,63062,1,3089196,48053
1,1,-1547699361,1,-1547699361,-2075712516,-1547699361,427,19,-1547699361,198,6919428,111156,1,3089196,48120
2,2,-2075712516,1,-2075712516,1698344559,1698344559,429,19,-1547699361,198,8700599,113970,1,3089196,48186
0,0,63,0,-2075712516,1698344559,1698344559,428,19,-1547699361,198,10322903,70749,1,3089196,48253
0,0,63,0,-2075712516,1698344559,1698344559,428,19,-1547699361,198,10224268,71005,1,3089196,48320
0,0,63,0,-2075712516,1698344559,1698344559,428,19,-1547699361,198,10294310,71763,1,3089196,48387
0,0,63,0,-2075712516,1698344559,1698344559,428,19,-1547699361,198,8215978,64349,1,3089196,48453
0,0,63,0,-2075712516,1698344559,1698344559,428,19,-1547699361,198,15234398,170653,1,3089196,48520
0,0,63,0,-2075712516,1698344559,1698344559,424,18,-1547699361,197,6463717,92095,1,3089196,48587
0,0,63,0,-2075712516,1698344559,1698344559,420,18,-1547699361,197,9171703,66236,1,3089196,48653
0,0,63,0,-2075712516,1698344559,1698344559,420,18,-1547699361,197,10255272,68507,1,3089196,48720
3,3,-2075712516,1,-1547699361,1698344559,-1547699361,392,18,-1547699361,190,1781133,134377,1,3089196,50820
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,386,18,-1547699361,188,1069,1091,1,3089196,51024
3,1,-1547699361,3,-1547699361,-1547699361,-1547699361,385,18,-1547699361,190,68337,36052,1,3089196,51087
4,2,-1547699361,3,-662003450,-1547699361,-662003450,390,18,-1547699361,194,3261671,195351,1,3089196,51150
0,0,63,0,-662003450,-1547699361,-662003450,390,18,-1547699361,194,822156,111802,1,3089196,51213
0,0,63,0,-662003450,-1547699361,-662003450,390,18,-1547699361,194,2530275,68829,1,3089196,51280
0,0,63,0,-662003450,-1547699361,-662003450,390,18,-1547699361,194,34514,12118,1,3089196,51349
0,0,63,0,-662003450,-1547699361,-662003450,390,18,-1547699361,194,4773112,159460,1,3089196,51415
0,0,63,0,-662003450,-1547699361,-662003450,390,18,-1547699361,194,5931248,155485,1,3089196,51479
0,0,63,0,-662003450,-1547699361,-662003450,390,18,-1547699361,194,2237504,115942,1,3089196,51606
0,0,63,0,1698344559,-662003450,-1547699361,391,18,-1547699361,194,711731,32885,1,3089196,51709
0,0,63,0,1698344559,-662003450,-1547699361,385,18,-1547699361,194,73381,13388,1,3089196,53196
3,3,-662003450,1,-662003450,1698344559,-662003450,386,18,-1547699361,194,1426762,70755,1,3089196,53259
1,1,-662003450,1,-662003450,-662003450,-662003450,387,18,-1547699361,194,584007,37547,1,3089196,53322
1,1,-662003450,1,-662003450,-662003450,-662003450,389,18,-1547699361,194,6602033,193448,1,3089196,53390
1,1,-662003450,1,-662003450,-662003450,-662003450,389,18,-1547699361,194,4600279,124206,1,3089196,53457
0,0,63,0,-662003450,-662003450,-662003450,389,18,-1547699361,194,2526263,121322,1,3089196,53523
0,0,63,0,-662003450,-662003450,-662003450,389,18,-1547699361,194,2428772,55321,1,3089196,53589
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,392,18,-1547699361,197,28404,33250,1,3089196,53655
3,3,-687090306,1,-687090306,1698344559,1698344559,395,18,-1547699361,198,121869,30820,1,3089196,53721
0,0,63,0,-687090306,1698344559,1698344559,395,18,-1547699361,198,13811,9298,1,3089196,53787
0,0,63,0,-687090306,1698344559,1698344559,395,18,-1547699361,198,4524,2308,1,3089196,53853
0,0,63,0,-687090306,1698344559,1698344559,395,18,-1547699361,198,15152,10979,1,3089196,53919
0,0,63,0,-687090306,1698344559,1698344559,395,18,-1547699361,198,36025,6754,1,3089196,53985
0,0,63,0,-687090306,1698344559,1698344559,395,18,-1547699361,198,56527,7708,1,3089196,54052
0,0,63,0,-687090306,1698344559,1698344559,394,18,-1547699361,197,70403,13582,1,3089196,54118
0,0,63,0,-687090306,1698344559,1698344559,393,18,-1547699361,196,15047,2359,1,3089196,54184
0,0,63,0,-687090306,1698344559,1698344559,393,18,-1547699361,196,27644,4246,1,3089196,54250
0,0,63,0,-687090306,1698344559,1698344559,393,18,-1547699361,196,8162,4229,1,3089196,54316
0,0,63,0,-687090306,1698344559,1698344559,393,18,-1547699361,196,3484,2040,1,3089196,54382
0,0,63,0,-687090306,1698344559,1698344559,393,18,-1547699361,196,4187,2134,1,3089196,54447
0,0,63,0,-687090306,1698344559,1698344559,393,18,-1547699361,196,3950,944,1,3089196,54513
0,0,63,0,-687090306,1698344559,1698344559,393,18,-1547699361,196,134620,12065,1,3089196,54579
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,2454216,99534,1,3089196,54645
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,14977,7092,1,3089196,54711
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,23916,2973,1,3089196,54777
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,51497,6462,1,3089196,54843
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,31536,5065,1,3089196,54909
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,18971,2674,1,3089196,54975
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,6713,1214,1,3089196,55041
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,15294,2470,1,3089196,55107
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,11272,2394,1,3089196,55173
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,4188,1632,1,3089196,55239
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,55196,28856,1,3089196,55305
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,16783,4712,1,3089196,55371
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,17411,7419,1,3089196,55437
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,2254,1319,1,3089196,55503
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,18737,9128,1,3089196,55570
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,6700,3314,1,3089196,55635
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,14069,2617,1,3089196,55702
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,9284,1333,1,3089196,55768
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,3644,1564,1,3089196,55833
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,39411,8917,1,3089196,55900
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,30747,5833,1,3089196,55965
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,4265,1464,1,3089196,56031
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,819,944,1,3089196,56097
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,1368,1371,1,3089196,56163
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,4269,3357,1,3089196,56229
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,1075,998,1,3089196,56295
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,26913,4126,1,3089196,56361
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,13406,3332,1,3089196,56427
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,28098,3617,1,3089196,56493
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,19529,3276,1,3089196,56559
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,15010,2173,1,3089196,56625
0,0,63,0,-687090306,1698344559,1698344559,391,18,-1547699361,196,45955,4042,1,3089196,56691
