@RELATION autenticacionContinua
@ATTRIBUTE appAbiertasMinuto integer
@ATTRIBUTE appAbiertasDistintasMinuto integer
@ATTRIBUTE appMasUsadaUltimoMinuto integer
@ATTRIBUTE numeroVecesUltimoMinuto integer
@ATTRIBUTE ultimaApp integer
@ATTRIBUTE anteriorUltimaApp integer
@ATTRIBUTE appMaxAnterior integer
@ATTRIBUTE appAbiertasDia integer
@ATTRIBUTE appAbiertasDistintasDia integer
@ATTRIBUTE appMasUsadaUltimoDia integer
@ATTRIBUTE numeroVecesUltimoDia integer
@ATTRIBUTE bytesRecibidosMinuto real
@ATTRIBUTE bytesEnviadosMinuto real
@ATTRIBUTE usuario {-1,1}
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@DATA 
1,1,256457446,1,256457446,-662003450,-1547699361,603,26,-1547699361,253,1489414,200075,1,3355393,44574
0,0,63,0,256457446,-662003450,-1547699361,600,26,-1547699361,253,171245,22019,1,3355393,44634
0,0,63,0,256457446,-662003450,-1547699361,599,26,-1547699361,253,1121120,85732,1,3355393,44695
0,0,63,0,256457446,-662003450,-1547699361,597,26,-1547699361,253,125485,9512,1,3355393,44757
2,2,256457446,1,-1547699361,256457446,-1547699361,587,26,-1547699361,254,157890,93243,1,3355393,45406
0,0,63,0,-1547699361,-1547699361,-1547699361,589,26,-1547699361,256,51509,5370,1,3355393,45495
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,587,26,-1547699361,255,380808,39888,1,3355393,45784
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,588,26,-1547699361,256,39789,4969,1,3355393,45831
3,2,-1547699361,2,40719148,-1547699361,-1547699361,591,27,-1547699361,258,160495,52393,1,3355393,45897
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,590,27,-1547699361,260,1149315,238562,1,3355393,45958
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,591,27,-1547699361,261,5863,3663,1,3355393,46010
1,1,-1867418343,1,-1867418343,-1547699361,-1867418343,591,27,-1547699361,261,341628,157279,1,3355393,46094
0,0,63,0,-1867418343,-1547699361,-1867418343,591,27,-1547699361,261,2799070,569246,1,3355393,46156
0,0,63,0,-1867418343,-1547699361,-1867418343,591,27,-1547699361,261,62160,219163,1,3355393,46218
0,0,63,0,-1867418343,-1547699361,-1867418343,590,27,-1547699361,261,29377,67115,1,3355393,46279
0,0,63,0,-1867418343,-1547699361,-1867418343,590,27,-1547699361,261,43254,39493,1,3355393,46357
