@RELATION autenticacionContinua
@ATTRIBUTE appAbiertasMinuto integer
@ATTRIBUTE appAbiertasDistintasMinuto integer
@ATTRIBUTE appMasUsadaUltimoMinuto integer
@ATTRIBUTE numeroVecesUltimoMinuto integer
@ATTRIBUTE ultimaApp integer
@ATTRIBUTE anteriorUltimaApp integer
@ATTRIBUTE appMaxAnterior integer
@ATTRIBUTE appAbiertasDia integer
@ATTRIBUTE appAbiertasDistintasDia integer
@ATTRIBUTE appMasUsadaUltimoDia integer
@ATTRIBUTE numeroVecesUltimoDia integer
@ATTRIBUTE bytesRecibidosMinuto real
@ATTRIBUTE bytesEnviadosMinuto real
@ATTRIBUTE usuario {-1,1}
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@DATA 
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,933,26,-1547699361,524,18327,4998,1,3273460,65503
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,934,26,-1547699361,526,31619,6103,1,3273460,65594
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,935,26,-1547699361,527,100979,5384,1,3273460,65656
3,1,-1547699361,3,-1547699361,-1547699361,-1547699361,938,26,-1547699361,530,67298,10249,1,3273460,65717
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,940,26,-1547699361,532,36525,5719,1,3273460,65801
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,940,26,-1547699361,532,70881,8695,1,3273460,65865
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,940,26,-1547699361,533,29898,13132,1,3273460,65920
0,0,63,0,-662003450,-1547699361,-662003450,938,26,-1547699361,533,5265836,199629,1,3273460,66159
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,931,26,-1547699361,535,97981,11987,1,3273460,66308
3,1,-1547699361,3,-1547699361,-1547699361,-1547699361,931,26,-1547699361,537,30138,7696,1,3273460,66356
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,931,26,-1547699361,538,29203,4205,1,3273460,66448
0,0,63,0,-1547699361,-1547699361,-1547699361,929,25,-1547699361,539,19856,4332,1,3273460,66531
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,930,25,-1547699361,541,26068,11379,1,3273460,66585
0,0,63,0,-1547699361,-1547699361,-1547699361,929,25,-1547699361,540,15785,89761,1,3273460,66656
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,930,25,-1547699361,541,83560,47860,1,3273460,66725
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,930,25,-1547699361,541,12075,6700,1,3273460,66779
0,0,63,0,-1547699361,-1547699361,-1547699361,928,25,-1547699361,541,27170,12598,1,3273460,66853
2,2,-1547699361,1,-662003450,-1547699361,-662003450,930,25,-1547699361,542,1705431,75151,1,3273460,66947
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,933,25,-1547699361,545,23430,20574,1,3273460,67011
0,0,63,0,-1547699361,-1547699361,-1547699361,933,25,-1547699361,545,231926,16766,1,3273460,67273
0,0,63,0,-1547699361,-1547699361,-1547699361,935,25,-1547699361,547,33320,5303,1,3273460,67424
3,1,-1547699361,3,-1547699361,-1547699361,-1547699361,938,25,-1547699361,550,78502,41640,1,3273460,67520
0,0,63,0,-1547699361,-1547699361,-1547699361,938,25,-1547699361,550,50459,8629,1,3273460,67599
4,1,-1547699361,4,-1547699361,-1547699361,-1547699361,942,25,-1547699361,554,59377,11435,1,3273460,67665
3,1,-1547699361,3,-1547699361,-1547699361,-1547699361,945,25,-1547699361,557,19585,5214,1,3273460,67717
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,946,25,-1547699361,558,10531,3082,1,3273460,67776
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,945,25,-1547699361,557,44547,9086,1,3273460,67877
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,947,25,-1547699361,559,17786,9950,1,3273460,67939
1,1,-662003450,1,-662003450,-1547699361,-662003450,947,25,-1547699361,558,3868492,185266,1,3273460,68000
5,1,-1547699361,5,-1547699361,-1547699361,-1547699361,952,25,-1547699361,563,71110,17865,1,3273460,68067
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,953,25,-1547699361,564,28225,7587,1,3273460,68124
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,955,25,-1547699361,566,25116,6385,1,3273460,68179
