@RELATION autenticacionContinua
@ATTRIBUTE appAbiertasMinuto integer
@ATTRIBUTE appAbiertasDistintasMinuto integer
@ATTRIBUTE appMasUsadaUltimoMinuto integer
@ATTRIBUTE numeroVecesUltimoMinuto integer
@ATTRIBUTE ultimaApp integer
@ATTRIBUTE anteriorUltimaApp integer
@ATTRIBUTE appMaxAnterior integer
@ATTRIBUTE appAbiertasDia integer
@ATTRIBUTE appAbiertasDistintasDia integer
@ATTRIBUTE appMasUsadaUltimoDia integer
@ATTRIBUTE numeroVecesUltimoDia integer
@ATTRIBUTE bytesRecibidosMinuto real
@ATTRIBUTE bytesEnviadosMinuto real
@ATTRIBUTE usuario {-1,1}
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@DATA 
0,0,63,0,1056560737,1588392074,1056560737,905,40,1588392074,228,47441,60026,1,86838,44783
1,1,1056560737,1,1056560737,1056560737,1056560737,904,40,1588392074,228,56303,56588,1,86838,44845
1,1,1056560737,1,1056560737,1056560737,1056560737,903,40,1588392074,228,31365,32593,1,86838,44898
1,1,1056560737,1,1056560737,1056560737,1056560737,873,40,1588392074,220,1510968,207334,1,86838,45729
3,2,-543674259,2,-543674259,-543674259,-543674259,873,40,1588392074,221,868377,226423,1,86838,45791
4,4,-2011164036,1,-2011164036,-684269794,-2011164036,864,42,1588392074,197,122113672,17909278,1,86838,66301
0,0,63,0,-2011164036,-684269794,-2011164036,864,42,1588392074,197,48877,29693,1,86838,66363
0,0,63,0,-2011164036,-684269794,-2011164036,864,42,1588392074,197,31541,17496,1,86838,66424
0,0,63,0,-2011164036,-684269794,-2011164036,864,42,1588392074,197,32881,21241,1,86838,66486
0,0,63,0,-2011164036,-684269794,-2011164036,864,42,1588392074,197,41031,20746,1,86838,66548
0,0,63,0,-2011164036,-684269794,-2011164036,864,42,1588392074,197,22016,9076,1,86838,66610
0,0,63,0,-2011164036,-684269794,-2011164036,864,42,1588392074,197,12797,8737,1,86838,66672
0,0,63,0,-2011164036,-684269794,-2011164036,864,42,1588392074,197,26517,11940,1,86838,66734
0,0,63,0,-2011164036,-684269794,-2011164036,864,42,1588392074,197,24971,6110,1,86838,66797
0,0,63,0,-2011164036,-684269794,-2011164036,864,42,1588392074,197,6020,3812,1,86838,66858
0,0,63,0,-2011164036,-684269794,-2011164036,864,42,1588392074,197,25317,9274,1,86838,66920
0,0,63,0,-2011164036,-684269794,-2011164036,864,42,1588392074,197,12851,7192,1,86838,66982
0,0,63,0,-2011164036,-684269794,-2011164036,864,42,1588392074,197,33469,8359,1,86838,67046
0,0,63,0,-2011164036,-684269794,-2011164036,864,42,1588392074,197,4382,1548,1,86838,67107
0,0,63,0,-2011164036,-684269794,-2011164036,864,42,1588392074,197,26198,9799,1,86838,67169
1,1,1588392074,1,1588392074,-2011164036,1588392074,865,42,1588392074,198,61970,28716,1,86838,67232
2,2,256457446,1,256457446,1588392074,1588392074,867,42,1588392074,199,39936,36458,1,86838,67419
1,1,-2011164036,1,-2011164036,256457446,-2011164036,868,42,1588392074,199,495576,44607,1,86838,67481
1,1,1588392074,1,1588392074,-2011164036,1588392074,869,42,1588392074,200,47057,42501,1,86838,67552
2,2,-2011164036,1,-2011164036,1588392074,-2011164036,871,42,1588392074,201,34154,140069,1,86838,67619
2,2,256457446,1,-2011164036,256457446,256457446,873,42,1588392074,201,36926,22220,1,86838,67681
0,0,63,0,-2011164036,256457446,256457446,873,42,1588392074,201,43599,23951,1,86838,67743
0,0,63,0,-2011164036,256457446,256457446,873,42,1588392074,201,3597,4659,1,86838,67805
0,0,63,0,-2011164036,256457446,256457446,873,42,1588392074,201,41822,27541,1,86838,67868
0,0,63,0,-2011164036,256457446,256457446,873,42,1588392074,201,96351,50178,1,86838,67930
0,0,63,0,-2011164036,256457446,256457446,873,42,1588392074,201,35284,11016,1,86838,67993
0,0,63,0,-2011164036,256457446,256457446,873,42,1588392074,201,5566,3504,1,86838,68056
0,0,63,0,-2011164036,256457446,256457446,871,42,1588392074,200,59828,26027,1,86838,68118
0,0,63,0,-2011164036,256457446,256457446,863,42,1588392074,199,21876,14660,1,86838,68179
0,0,63,0,-2011164036,256457446,256457446,859,42,1588392074,198,68331,34111,1,86838,68241
0,0,63,0,-2011164036,256457446,256457446,858,42,1588392074,197,22777,9520,1,86838,68303
0,0,63,0,-2011164036,256457446,256457446,858,42,1588392074,197,776,652,1,86838,68365
0,0,63,0,-2011164036,256457446,256457446,858,42,1588392074,197,4942,2046,1,86838,68427
0,0,63,0,-2011164036,256457446,256457446,858,42,1588392074,197,222287,82138,1,86838,68489
0,0,63,0,-2011164036,256457446,256457446,856,42,1588392074,196,27662,10433,1,86838,68552
0,0,63,0,-2011164036,256457446,256457446,849,42,1588392074,193,13343,7842,1,86838,68615
0,0,63,0,-2011164036,256457446,256457446,849,42,1588392074,193,13318,5402,1,86838,68677
0,0,63,0,-2011164036,256457446,256457446,840,42,1588392074,190,726,783,1,86838,68739
0,0,63,0,-2011164036,256457446,256457446,834,42,1588392074,188,17027,9415,1,86838,68801
0,0,63,0,-2011164036,256457446,256457446,829,41,1588392074,187,591,512,1,86838,68863
0,0,63,0,-2011164036,256457446,256457446,828,41,1588392074,187,18903,7502,1,86838,68925
0,0,63,0,-2011164036,256457446,256457446,828,41,1588392074,187,46014,15350,1,86838,68987
0,0,63,0,-2011164036,256457446,256457446,827,41,1588392074,187,22986,11979,1,86838,69049
0,0,63,0,-2011164036,256457446,256457446,827,41,1588392074,187,2113,1450,1,86838,69111
0,0,63,0,-2011164036,256457446,256457446,822,41,1588392074,186,60401,66335,1,86838,69174
0,0,63,0,-2011164036,256457446,256457446,819,41,1588392074,186,15328,11618,1,86838,69237
0,0,63,0,-2011164036,256457446,256457446,816,41,1588392074,185,5808,4723,1,86838,69300
0,0,63,0,-2011164036,256457446,256457446,808,41,1588392074,183,42427,18853,1,86838,69362
0,0,63,0,-2011164036,256457446,256457446,803,41,1588392074,181,9247,4784,1,86838,69425
0,0,63,0,-2011164036,256457446,256457446,797,41,1588392074,179,807,697,1,86838,69487
0,0,63,0,-2011164036,256457446,256457446,794,41,1588392074,179,12882,3144,1,86838,69549
3,3,-2011164036,1,-1547699361,1588392074,-1547699361,787,41,1588392074,177,135619,20001,1,86838,69611
8,5,1245639141,3,1588392074,-141674260,1588392074,792,41,1588392074,178,790441,365554,1,86838,69672
0,0,63,0,-1547699361,1588392074,-1547699361,787,41,1588392074,176,35617,11653,1,86838,69776
2,2,-141674260,1,-141674260,-1547699361,-141674260,733,41,1588392074,163,810145,234128,1,86838,71500
0,0,63,0,-141674260,-1547699361,-141674260,733,41,1588392074,163,302067,29172,1,86838,71562
0,0,63,0,-141674260,-1547699361,-141674260,732,41,1588392074,163,174789,16131,1,86838,71623
0,0,63,0,-141674260,-1547699361,-141674260,731,41,1588392074,163,6775,9560,1,86838,71684
0,0,63,0,-141674260,-1547699361,-141674260,729,41,1588392074,162,5784,7311,1,86838,71745
0,0,63,0,-141674260,-1547699361,-141674260,729,41,1588392074,162,10720,10910,1,86838,71806
7,5,1588392074,3,1588392074,-684269794,1588392074,404,23,1588392074,91,0,0,1,70909,33795
2,2,-662003450,1,-662003450,1588392074,-662003450,403,23,1588392074,91,16905708,437991,1,70909,33856
4,2,-1046965711,3,-1046965711,-1046965711,-1046965711,402,23,1588392074,90,35411447,351155,1,70909,33919
1,1,715726806,1,715726806,-1046965711,-1046965711,402,24,1588392074,90,162695523,749095,1,70909,33980
1,1,715726806,1,715726806,715726806,715726806,400,24,1588392074,89,62296,43912,1,70909,34052
0,0,63,0,715726806,715726806,715726806,398,24,1588392074,89,23697,44836,1,70909,34113
0,0,63,0,715726806,715726806,715726806,396,24,1588392074,89,11544,19808,1,70909,34174
1,1,1901600782,1,1901600782,715726806,715726806,394,25,1588392074,88,328108,83388,1,70909,34236
2,2,715726806,1,715726806,1901600782,715726806,394,25,1588392074,87,485261,51294,1,70909,34297
0,0,63,0,715726806,1901600782,715726806,391,25,1588392074,87,10621,16155,1,70909,34358
0,0,63,0,715726806,1901600782,715726806,391,25,1588392074,87,14119,13030,1,70909,34419
0,0,63,0,715726806,1901600782,715726806,387,25,1588392074,87,11765,21021,1,70909,34480
0,0,63,0,715726806,1901600782,715726806,385,25,1588392074,87,10601,14420,1,70909,34542
0,0,63,0,715726806,1901600782,715726806,381,24,1588392074,86,23396,21483,1,70909,34604
0,0,63,0,715726806,1901600782,715726806,377,24,1588392074,85,21823,19519,1,70909,34666
0,0,63,0,715726806,1901600782,715726806,375,24,1588392074,85,50830,20741,1,70909,34728
0,0,63,0,715726806,1901600782,715726806,375,24,1588392074,85,9657,13180,1,70909,34790
0,0,63,0,715726806,1901600782,715726806,375,24,1588392074,85,57396,33252,1,70909,34852
0,0,63,0,715726806,1901600782,715726806,374,24,1588392074,84,112186,13609,1,70909,34914
0,0,63,0,715726806,1901600782,715726806,374,24,1588392074,84,30662,26188,1,70909,34976
0,0,63,0,715726806,1901600782,715726806,369,24,1588392074,82,15409,22475,1,70909,35038
0,0,63,0,715726806,1901600782,715726806,367,24,1588392074,82,36481,18644,1,70909,35099
0,0,63,0,715726806,1901600782,715726806,366,24,1588392074,82,18774,14200,1,70909,35161
1,1,715726806,1,715726806,715726806,715726806,363,24,1588392074,81,39006,39764,1,70909,35224
0,0,63,0,715726806,715726806,715726806,363,24,1588392074,81,4293,4362,1,70909,35285
0,0,63,0,715726806,715726806,715726806,359,24,1588392074,80,6504,8444,1,70909,35347
0,0,63,0,715726806,715726806,715726806,358,24,1588392074,79,14945,16919,1,70909,35409
0,0,63,0,715726806,715726806,715726806,353,24,1588392074,77,35473,38505,1,70909,35471
0,0,63,0,715726806,715726806,715726806,351,24,1588392074,77,18780,24523,1,70909,35533
0,0,63,0,715726806,715726806,715726806,349,24,1588392074,77,22645,31293,1,70909,35595
4,4,715726806,1,715726806,-1547699361,715726806,353,24,1588392074,78,37167,41385,1,70909,35657
1,1,715726806,1,715726806,715726806,715726806,352,24,1588392074,78,7809,14061,1,70909,35719
2,2,715726806,1,715726806,1901600782,715726806,354,24,1588392074,78,41784,15267,1,70909,35781
