@RELATION autenticacionContinua
@ATTRIBUTE appAbiertasMinuto integer
@ATTRIBUTE appAbiertasDistintasMinuto integer
@ATTRIBUTE appMasUsadaUltimoMinuto integer
@ATTRIBUTE numeroVecesUltimoMinuto integer
@ATTRIBUTE ultimaApp integer
@ATTRIBUTE anteriorUltimaApp integer
@ATTRIBUTE appMaxAnterior integer
@ATTRIBUTE appAbiertasDia integer
@ATTRIBUTE appAbiertasDistintasDia integer
@ATTRIBUTE appMasUsadaUltimoDia integer
@ATTRIBUTE numeroVecesUltimoDia integer
@ATTRIBUTE bytesRecibidosMinuto real
@ATTRIBUTE bytesEnviadosMinuto real
@ATTRIBUTE usuario {-1,1}
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@DATA 
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,459,19,-1547699361,241,199568,7764,1,3273460,37897
0,0,63,0,-1547699361,-1547699361,-1547699361,459,19,-1547699361,241,285407,8615,1,3273460,37959
0,0,63,0,-1547699361,-1547699361,-1547699361,459,19,-1547699361,241,64290,11971,1,3273460,38020
0,0,63,0,-1547699361,-1547699361,-1547699361,459,19,-1547699361,241,51607,7378,1,3273460,38082
3,2,-1547699361,2,-1547699361,714499313,-1547699361,462,19,-1547699361,243,514278,62447,1,3273460,38143
3,2,714499313,2,714499313,714499313,714499313,465,19,-1547699361,244,302063,71270,1,3273460,38204
3,2,-1547699361,2,-1547699361,-1547699361,-1547699361,468,19,-1547699361,246,90512,33874,1,3273460,38266
3,2,-1547699361,2,-1547699361,256457446,-1547699361,471,19,-1547699361,248,208021,89686,1,3273460,38327
3,2,-1547699361,2,-1547699361,714499313,-1547699361,474,19,-1547699361,250,1809657,129224,1,3273460,38389
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,475,19,-1547699361,251,152277,30107,1,3273460,38450
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,476,19,-1547699361,252,142272,20739,1,3273460,38511
0,0,63,0,-1547699361,-1547699361,-1547699361,476,19,-1547699361,252,17279,8744,1,3273460,38573
3,2,-1547699361,2,-1547699361,714499313,-1547699361,479,19,-1547699361,254,495291,50106,1,3273460,38634
5,2,714499313,4,714499313,714499313,714499313,484,19,-1547699361,255,2562618,171884,1,3273460,38695
4,2,714499313,3,714499313,714499313,714499313,488,19,-1547699361,256,2223817,154662,1,3273460,38756
1,1,714499313,1,714499313,714499313,714499313,489,19,-1547699361,256,3248912,143305,1,3273460,38818
0,0,63,0,714499313,714499313,714499313,489,19,-1547699361,256,73883,45331,1,3273460,39225
1,1,-1547699361,1,-1547699361,714499313,-1547699361,473,19,-1547699361,255,80765,40797,1,3273460,39709
0,0,63,0,-1547699361,714499313,-1547699361,472,19,-1547699361,255,2225,8201,1,3273460,39771
0,0,63,0,-1547699361,714499313,-1547699361,472,19,-1547699361,255,234652,83245,1,3273460,39978
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,471,19,-1547699361,255,127140,12623,1,3273460,40030
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,471,19,-1547699361,255,73123,25149,1,3273460,40275
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,472,19,-1547699361,256,23973,12543,1,3273460,40336
0,0,63,0,-1547699361,-1547699361,-1547699361,472,19,-1547699361,256,18332,3117,1,3273460,40398
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,474,19,-1547699361,258,17499,1832,1,3273460,40459
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,475,19,-1547699361,259,79784,11437,1,3273460,40734
0,0,63,0,-1547699361,-1547699361,-1547699361,476,19,-1547699361,260,100090,12933,1,3273460,40978
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,477,19,-1547699361,261,84252,6322,1,3273460,41264
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,477,19,-1547699361,261,18934,2733,1,3273460,41326
0,0,63,0,-1547699361,-1547699361,-1547699361,467,19,-1547699361,256,75213,5509,1,3273460,41553
