@RELATION autenticacionContinua
@ATTRIBUTE appAbiertasMinuto integer
@ATTRIBUTE appAbiertasDistintasMinuto integer
@ATTRIBUTE appMasUsadaUltimoMinuto integer
@ATTRIBUTE numeroVecesUltimoMinuto integer
@ATTRIBUTE ultimaApp integer
@ATTRIBUTE anteriorUltimaApp integer
@ATTRIBUTE appMaxAnterior integer
@ATTRIBUTE appAbiertasDia integer
@ATTRIBUTE appAbiertasDistintasDia integer
@ATTRIBUTE appMasUsadaUltimoDia integer
@ATTRIBUTE numeroVecesUltimoDia integer
@ATTRIBUTE bytesRecibidosMinuto real
@ATTRIBUTE bytesEnviadosMinuto real
@ATTRIBUTE usuario {-1,1}
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@DATA 
2,1,32155198,2,32155198,32155198,32155198,447,16,-1547699361,240,641712,99495,1,3355393,80375
4,3,714499313,2,714499313,714499313,714499313,451,16,-1547699361,240,628545,75733,1,3355393,80437
0,0,63,0,714499313,714499313,714499313,452,16,-1547699361,240,46082,20663,1,3355393,80533
1,1,-1547699361,1,-1547699361,714499313,-1547699361,428,16,-1547699361,231,1624419,221022,1,3355393,83829
1,1,256457446,1,256457446,-1547699361,-1958346218,429,16,-1547699361,231,3453473,495362,1,3355393,83890
4,2,-1547699361,2,714499313,714499313,714499313,434,16,-1547699361,234,3993912,346040,1,3355393,83951
1,1,714499313,1,714499313,714499313,714499313,435,16,-1547699361,234,770942,221453,1,3355393,84013
3,1,714499313,3,714499313,714499313,714499313,438,16,-1547699361,234,1127369,78962,1,3355393,84074
0,0,63,0,714499313,714499313,714499313,438,16,-1547699361,234,677388,37604,1,3355393,84136
1,1,714499313,1,714499313,714499313,714499313,439,16,-1547699361,234,3560729,251586,1,3355393,84197
1,1,714499313,1,714499313,714499313,714499313,440,16,-1547699361,234,1901874,84697,1,3355393,84258
1,1,-1848067448,1,-1848067448,714499313,714499313,441,17,-1547699361,234,816478,126990,1,3355393,85129
1,1,-1848067448,1,-1848067448,-1848067448,-1848067448,443,17,-1547699361,234,309048,54709,1,3355393,85192
0,0,63,0,-1848067448,-1848067448,-1848067448,443,17,-1547699361,234,67643,28937,1,3355393,85413
2,2,-1547699361,1,32155198,-1547699361,32155198,445,17,-1547699361,235,713072,106650,1,3355393,86354
2,1,32155198,2,32155198,32155198,32155198,447,17,-1547699361,235,66550,12939,1,3273460,16
0,0,63,0,32155198,32155198,32155198,445,17,-1547699361,235,27805,3542,1,3273460,83
1,1,-1958346218,1,-1958346218,32155198,256457446,433,16,-1547699361,235,22445994,354710,1,3273460,2482
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,435,16,-1547699361,237,692287,90342,1,3273460,2544
2,1,-662003450,2,-662003450,-662003450,-662003450,437,16,-1547699361,237,3848202,233090,1,3273460,3028
1,1,-662003450,1,-662003450,-662003450,-662003450,437,16,-1547699361,237,404567,50289,1,3273460,3116
0,0,63,0,-662003450,-662003450,-662003450,427,16,-1547699361,233,178143,179489,1,3273460,3622
1,1,714499313,1,714499313,-662003450,714499313,428,16,-1547699361,233,2020263,149485,1,3273460,3683
0,0,63,0,714499313,-662003450,714499313,428,16,-1547699361,233,728812,103974,1,3273460,3744
1,1,908140028,1,908140028,714499313,714499313,429,16,-1547699361,233,3203718,143983,1,3273460,3806
0,0,63,0,908140028,714499313,714499313,429,16,-1547699361,233,322481,70452,1,3273460,4636
3,1,32155198,3,32155198,32155198,32155198,432,16,-1547699361,233,1733156,80124,1,3273460,4698
2,1,32155198,2,32155198,32155198,32155198,434,16,-1547699361,233,41614,10392,1,3273460,4759
3,2,32155198,2,714499313,32155198,714499313,437,16,-1547699361,233,383627,66304,1,3273460,4820
1,1,714499313,1,714499313,714499313,714499313,438,16,-1547699361,233,579014,85156,1,3273460,4881
2,1,714499313,2,714499313,714499313,714499313,440,16,-1547699361,233,611678,47648,1,3273460,4943
0,0,63,0,714499313,714499313,714499313,440,16,-1547699361,233,82734,14434,1,3273460,5004
1,1,714499313,1,714499313,714499313,714499313,441,16,-1547699361,233,2652388,92131,1,3273460,5065
0,0,63,0,714499313,714499313,714499313,441,16,-1547699361,233,2941605,124668,1,3273460,5127
0,0,63,0,714499313,714499313,714499313,441,16,-1547699361,233,4229656,111079,1,3273460,5188
0,0,63,0,714499313,714499313,714499313,441,16,-1547699361,233,3410836,291336,1,3273460,5250
0,0,63,0,714499313,714499313,714499313,441,16,-1547699361,233,3192952,137380,1,3273460,5386
2,2,1695073577,1,1695073577,1966418623,1695073577,443,17,-1547699361,233,210017,35678,1,3273460,5979
0,0,63,0,1695073577,1966418623,1695073577,443,17,-1547699361,233,48365,40606,1,3273460,6040
0,0,63,0,1695073577,1695073577,1695073577,444,17,-1547699361,233,6794056,1153895,1,3273460,6184
0,0,63,0,1695073577,1695073577,1695073577,444,17,-1547699361,233,53747926,1163502,1,3273460,7150
0,0,63,0,1695073577,1695073577,1695073577,444,17,-1547699361,233,1025803,238304,1,3273460,10069
1,1,714499313,1,714499313,1695073577,714499313,445,17,-1547699361,233,2124047,175008,1,3273460,10130
2,2,-1958346218,1,-1958346218,908140028,256457446,447,17,-1547699361,233,1220642,168323,1,3273460,10192
1,1,-2075712516,1,-2075712516,-1958346218,-1958346218,448,18,-1547699361,233,13602302,312130,1,3273460,10253
