@RELATION autenticacionContinua
@ATTRIBUTE appAbiertasMinuto integer
@ATTRIBUTE appAbiertasDistintasMinuto integer
@ATTRIBUTE appMasUsadaUltimoMinuto integer
@ATTRIBUTE numeroVecesUltimoMinuto integer
@ATTRIBUTE ultimaApp integer
@ATTRIBUTE anteriorUltimaApp integer
@ATTRIBUTE appMaxAnterior integer
@ATTRIBUTE appAbiertasDia integer
@ATTRIBUTE appAbiertasDistintasDia integer
@ATTRIBUTE appMasUsadaUltimoDia integer
@ATTRIBUTE numeroVecesUltimoDia integer
@ATTRIBUTE bytesRecibidosMinuto real
@ATTRIBUTE bytesEnviadosMinuto real
@ATTRIBUTE usuario {-1,1}
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@DATA 
1,1,-662003450,1,-662003450,-1547699361,-662003450,707,26,-1547699361,295,7372080,218721,1,3273460,29412
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,709,26,-1547699361,297,101222,53801,1,3273460,29474
0,0,63,0,-1547699361,-1547699361,-1547699361,709,26,-1547699361,297,312294,18509,1,3273460,29530
3,1,-1547699361,3,-1547699361,-1547699361,-1547699361,712,26,-1547699361,300,23599,32522,1,3273460,29600
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,712,26,-1547699361,300,604,617,1,3273460,29651
2,2,-1547699361,1,-662003450,-1547699361,-662003450,714,26,-1547699361,301,30026,17266,1,3273460,30027
0,0,63,0,-662003450,-1547699361,-662003450,714,26,-1547699361,301,969885,34152,1,3273460,30093
1,1,-1547699361,1,-1547699361,-662003450,-1547699361,714,26,-1547699361,302,46636,20030,1,3273460,30145
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,709,26,-1547699361,303,143238,77859,1,3273460,30772
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,706,26,-1547699361,300,7499,8489,1,3273460,30830
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,708,26,-1547699361,302,4011,6071,1,3273460,30903
2,1,-1848067448,2,-1848067448,-1848067448,-1848067448,710,26,-1547699361,302,191000,105781,1,3273460,30982
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,710,26,-1547699361,303,180837,146498,1,3273460,31393
0,0,63,0,-1547699361,-1547699361,-1547699361,706,26,-1547699361,300,74859,42826,1,3273460,32484
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,705,26,-1547699361,301,36810,67946,1,3273460,33210
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,707,26,-1547699361,303,3687,3213,1,3273460,33285
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,708,26,-1547699361,304,4263,5147,1,3273460,33454
0,0,63,0,-1547699361,-1547699361,-1547699361,707,26,-1547699361,303,9986,8871,1,3273460,33892
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,708,26,-1547699361,304,63335,32329,1,3273460,34721
0,0,63,0,714499313,714499313,714499313,711,26,-1547699361,304,887887,76767,1,3273460,34817
0,0,63,0,714499313,714499313,714499313,711,26,-1547699361,304,52723,22549,1,3273460,34994
1,1,-1547699361,1,-1547699361,714499313,-1547699361,712,26,-1547699361,305,57615,7376,1,3273460,35241
4,2,-1547699361,2,40719148,40719148,-1547699361,716,26,-1547699361,307,558957,85740,1,3273460,35302
0,0,63,0,40719148,40719148,-1547699361,716,26,-1547699361,307,25266,4949,1,3273460,35426
1,1,40719148,1,40719148,40719148,-1547699361,716,26,-1547699361,307,100830,42434,1,3273460,35509
3,1,40719148,3,40719148,40719148,40719148,719,26,-1547699361,307,332953,35957,1,3273460,35570
1,1,-1547699361,1,-1547699361,40719148,-1547699361,720,26,-1547699361,308,30269,3505,1,3273460,35657
0,0,63,0,40719148,-1547699361,40719148,719,26,-1547699361,308,693660,76965,1,3273460,35742
0,0,63,0,40719148,40719148,40719148,709,26,-1547699361,308,124729,65216,1,3273460,36292
1,1,249834385,1,249834385,40719148,-1520738335,708,26,-1547699361,308,40731,17003,1,3273460,36443
1,1,249834385,1,249834385,40719148,-1520738335,707,26,-1547699361,308,390,315,1,3273460,36497
1,1,-1024424616,1,-1024424616,249834385,-1024424616,708,26,-1547699361,308,115620,36912,1,3273460,36550
5,3,-1024424616,2,249834385,-1520738335,-1520738335,712,26,-1547699361,308,570267,137715,1,3273460,36611
5,3,-1547699361,3,-1547699361,-1547699361,-1547699361,716,26,-1547699361,311,3661,3320,1,3273460,36672
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,716,26,-1547699361,313,11598,168843,1,3273460,36734
2,2,-1547699361,1,-662003450,-1547699361,-662003450,718,26,-1547699361,314,2683512,184788,1,3273460,36795
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,720,26,-1547699361,316,94479,130043,1,3273460,36856
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,721,26,-1547699361,318,37942,20589,1,3273460,36933
0,0,63,0,-1547699361,-1547699361,-1547699361,723,26,-1547699361,320,7548,6290,1,3273460,37030
2,1,249834385,2,249834385,249834385,-1520738335,724,26,-1547699361,320,2306,2205,1,3273460,37089
0,0,63,0,249834385,249834385,-1520738335,723,26,-1547699361,320,2148,3121,1,3273460,37218
0,0,63,0,249834385,249834385,-1520738335,722,26,-1547699361,320,7550,8416,1,3273460,37543
3,1,-1547699361,3,-1547699361,-1547699361,-1547699361,725,26,-1547699361,323,9181,9398,1,3273460,37604
0,0,63,0,-1547699361,-1547699361,-1547699361,725,26,-1547699361,323,8020,99061,1,3273460,37666
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,727,26,-1547699361,325,8320,78547,1,3273460,37727
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,728,26,-1547699361,326,3764,6172,1,3273460,37779
0,0,63,0,-1547699361,-1547699361,-1547699361,727,26,-1547699361,326,7692,91647,1,3273460,37840
2,2,-1547699361,1,249834385,-1547699361,-1547699361,728,26,-1547699361,327,8090,104110,1,3273460,37901
5,1,-1547699361,5,-1547699361,-1547699361,-1547699361,733,26,-1547699361,332,16145,512699,1,3273460,37963
