@RELATION autenticacionContinua
@ATTRIBUTE appAbiertasMinuto integer
@ATTRIBUTE appAbiertasDistintasMinuto integer
@ATTRIBUTE appMasUsadaUltimoMinuto integer
@ATTRIBUTE numeroVecesUltimoMinuto integer
@ATTRIBUTE ultimaApp integer
@ATTRIBUTE anteriorUltimaApp integer
@ATTRIBUTE appMaxAnterior integer
@ATTRIBUTE appAbiertasDia integer
@ATTRIBUTE appAbiertasDistintasDia integer
@ATTRIBUTE appMasUsadaUltimoDia integer
@ATTRIBUTE numeroVecesUltimoDia integer
@ATTRIBUTE bytesRecibidosMinuto real
@ATTRIBUTE bytesEnviadosMinuto real
@ATTRIBUTE usuario {-1,1}
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@DATA 
1,1,-120126428,1,-120126428,1156888975,-120126428,172,14,-1547699361,58,2187151,230789,1,3273460,34888
3,2,-1547699361,2,-1547699361,-1547699361,-1547699361,172,14,-1547699361,60,141570,56064,1,3273460,35352
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,173,14,-1547699361,61,5597,5009,1,3273460,35413
0,0,63,0,-1547699361,-1547699361,-1547699361,173,14,-1547699361,62,27254,16023,1,3273460,35599
2,2,1156888975,1,-1547699361,1156888975,-1547699361,175,14,-1547699361,63,300228,101784,1,3273460,36789
0,0,63,0,-1547699361,1156888975,-1547699361,175,14,-1547699361,63,6354,5826,1,3273460,36849
2,2,1156888975,1,-1547699361,1156888975,-1547699361,177,14,-1547699361,64,8700,7425,1,3273460,36910
0,0,63,0,-1547699361,1156888975,-1547699361,177,14,-1547699361,64,7335,4400,1,3273460,37136
2,2,1156888975,1,-120126428,1156888975,-120126428,179,14,-1547699361,64,912281,212107,1,3273460,38564
4,3,189301402,2,-1547699361,-120126428,-1547699361,183,15,-1547699361,65,13304,8739,1,3273460,38624
2,2,-120126428,1,-120126428,-1547699361,-120126428,185,15,-1547699361,66,2217,1816,1,3273460,38686
0,0,63,0,-120126428,-1547699361,-120126428,185,15,-1547699361,66,11298,7524,1,3273460,38749
0,0,63,0,-120126428,-1547699361,-120126428,185,15,-1547699361,66,1764,6294,1,3273460,38810
0,0,63,0,-120126428,-1547699361,-120126428,185,15,-1547699361,66,612,665,1,3273460,38874
0,0,63,0,-120126428,-1547699361,-120126428,185,15,-1547699361,66,1350,5058,1,3273460,38937
1,1,-1547699361,1,-1547699361,-120126428,-1547699361,186,15,-1547699361,67,60334,10674,1,3273460,38999
1,1,-120126428,1,-120126428,-1547699361,-120126428,187,15,-1547699361,67,68517,43716,1,3273460,39059
0,0,63,0,-120126428,-1547699361,-120126428,187,15,-1547699361,67,748,1346,1,3273460,39121
0,0,63,0,-120126428,-1547699361,-120126428,187,15,-1547699361,67,185,622,1,3273460,39185
0,0,63,0,-120126428,-1547699361,-120126428,187,15,-1547699361,67,121786,50258,1,3273460,39247
0,0,63,0,-120126428,-1547699361,-120126428,184,15,-1547699361,66,2643,6933,1,3273460,39308
0,0,63,0,-120126428,-1547699361,-120126428,183,15,-1547699361,66,13749,10458,1,3273460,39369
2,1,-120126428,2,-120126428,-120126428,-120126428,185,15,-1547699361,66,5425,3242,1,3273460,39431
0,0,63,0,-120126428,-120126428,-120126428,185,15,-1547699361,66,3198,5163,1,3273460,39492
1,1,-120126428,1,-120126428,-120126428,-120126428,186,15,-1547699361,66,5081,3585,1,3273460,39554
3,2,-120126428,2,-120126428,1156888975,-120126428,174,15,-1547699361,59,429275338,428105635,1,3273460,42908
2,2,-2099846372,1,-120126428,-2099846372,-120126428,176,15,-1547699361,59,1303331,1261410,1,3273460,42969
0,0,63,0,-120126428,-2099846372,-120126428,176,15,-1547699361,59,911729,767984,1,3273460,43027
1,1,1156888975,1,1156888975,-120126428,-1547699361,171,15,-1547699361,55,776749,100470,1,3273460,44860
3,2,-120126428,2,-120126428,-120126428,-120126428,174,15,-1547699361,55,3285,3224,1,3273460,44984
0,0,63,0,-120126428,-120126428,-120126428,174,15,-1547699361,55,16426,15560,1,3273460,45046
0,0,63,0,-120126428,-120126428,-120126428,172,14,-1547699361,55,0,0,1,3273460,45108
2,2,-120126428,1,189301402,-120126428,-120126428,174,14,-1547699361,55,4192,1786,1,3273460,45170
0,0,63,0,189301402,189301402,-120126428,175,14,-1547699361,55,8558,2162,1,3273460,45382
2,2,1156888975,1,1156888975,189301402,-1547699361,172,14,-1547699361,52,1068925,209495,1,3273460,47785
2,2,1156888975,1,-120126428,1156888975,-120126428,174,14,-1547699361,52,1327,3059,1,3273460,47914
0,0,63,0,-120126428,-120126428,-120126428,175,14,-1547699361,52,7437,4034,1,3273460,48113
3,2,-120126428,2,-120126428,1156888975,-120126428,177,14,-1547699361,52,3066619,241455,1,3273460,50345
0,0,63,0,-120126428,1156888975,-120126428,177,14,-1547699361,52,14935,2797,1,3273460,50407
1,1,-120126428,1,-120126428,-120126428,-120126428,176,14,-1547699361,52,1865,1525,1,3273460,50468
1,1,-2099846372,1,-2099846372,-120126428,1156888975,150,13,-1547699361,47,1226271,347426,1,3273460,54311
2,2,-2099846372,1,-120126428,-2099846372,-120126428,144,13,-1547699361,44,184321,55674,1,3273460,54365
4,3,-1430093937,2,-1430093937,-1430093937,-1430093937,141,13,-1547699361,44,32258757,31295407,1,3273460,55514
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,143,13,-1547699361,46,2039975,2030736,1,3273460,55574
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,145,13,-1547699361,48,1491742,1424938,1,3273460,55635
1,1,-120126428,1,-120126428,-952967331,-120126428,148,13,-1547699361,49,3902231,3392943,1,3273460,55756
