@RELATION autenticacionContinua
@ATTRIBUTE appAbiertasMinuto integer
@ATTRIBUTE appAbiertasDistintasMinuto integer
@ATTRIBUTE appMasUsadaUltimoMinuto integer
@ATTRIBUTE numeroVecesUltimoMinuto integer
@ATTRIBUTE ultimaApp integer
@ATTRIBUTE anteriorUltimaApp integer
@ATTRIBUTE appMaxAnterior integer
@ATTRIBUTE appAbiertasDia integer
@ATTRIBUTE appAbiertasDistintasDia integer
@ATTRIBUTE appMasUsadaUltimoDia integer
@ATTRIBUTE numeroVecesUltimoDia integer
@ATTRIBUTE bytesRecibidosMinuto real
@ATTRIBUTE bytesEnviadosMinuto real
@ATTRIBUTE usuario {-1,1}
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@DATA 
0,0,63,0,-1547699361,-1547699361,-1547699361,319,11,-1547699361,230,38278,20816,1,3619420,55205
1,1,-845193793,1,-845193793,-1547699361,-845193793,320,11,-1547699361,230,13285,10511,1,3619420,55511
0,0,63,0,-845193793,-845193793,-845193793,322,11,-1547699361,230,34308,14839,1,3619420,55806
3,1,-1547699361,3,-1547699361,-1547699361,-1547699361,331,11,-1547699361,239,10156841,166818,1,3619420,56111
0,0,63,0,-1547699361,-1547699361,-1547699361,331,11,-1547699361,239,5173,2002,1,3619420,56172
3,1,-1547699361,3,-1547699361,-1547699361,-1547699361,334,11,-1547699361,242,4279,4035,1,3619420,56234
3,1,-1547699361,3,-1547699361,-1547699361,-1547699361,337,11,-1547699361,245,2390,2008,1,3619420,56295
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,339,11,-1547699361,247,9632,5980,1,3619420,56357
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,340,11,-1547699361,248,13006,13873,1,3619420,56419
3,2,-1547699361,2,-1547699361,1245639141,-1547699361,343,11,-1547699361,250,389799,216184,1,3619420,56481
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,344,11,-1547699361,251,14604,32428,1,3619420,56542
2,2,-1547699361,1,1245639141,-1547699361,1245639141,346,11,-1547699361,252,107963,59613,1,3619420,56604
0,0,63,0,1245639141,-1547699361,1245639141,346,11,-1547699361,252,6130,22439,1,3619420,56666
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,352,11,-1547699361,257,100661,64905,1,3619420,57010
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,356,11,-1547699361,261,86532,41239,1,3619420,57310
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,357,11,-1547699361,262,7266,3238,1,3619420,57394
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,349,11,-1547699361,256,101155,62004,1,3619420,57910
0,0,63,0,-1547699361,-1547699361,-1547699361,349,11,-1547699361,256,103471,18958,1,3619420,58211
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,350,11,-1547699361,257,49791,96244,1,3619420,58272
4,1,-1547699361,4,-1547699361,-1547699361,-1547699361,354,11,-1547699361,261,51432,11130,1,3619420,58333
2,2,-1547699361,1,-1547699361,1245639141,-1547699361,355,11,-1547699361,261,95602,77634,1,3619420,58395
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,353,11,-1547699361,259,8806,11058,1,3619420,58456
0,0,63,0,-1547699361,-1547699361,-1547699361,351,11,-1547699361,257,15850,11314,1,3619420,58518
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,350,11,-1547699361,257,18887,10284,1,3619420,58579
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,350,11,-1547699361,257,15653,12892,1,3619420,58641
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,352,11,-1547699361,259,3558,2794,1,3619420,58702
4,2,-845193793,2,-1547699361,-1547699361,-1547699361,356,11,-1547699361,261,16727,4736,1,3619420,58764
0,0,63,0,-1547699361,-1547699361,-1547699361,353,11,-1547699361,258,8059,3639,1,3619420,58826
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,351,11,-1547699361,256,15934,27145,1,3619420,58887
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,350,11,-1547699361,256,6831,2957,1,3619420,58949
1,1,1245639141,1,1245639141,-1547699361,1245639141,351,11,-1547699361,256,50112,49374,1,3619420,59011
0,0,63,0,1245639141,-1547699361,1245639141,351,11,-1547699361,256,7249,28553,1,3619420,59072
2,2,-1547699361,1,-1547699361,1245639141,-1547699361,353,11,-1547699361,257,607544,97421,1,3619420,59134
5,1,-1547699361,5,-1547699361,-1547699361,-1547699361,358,11,-1547699361,262,51757,11596,1,3619420,59195
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,360,11,-1547699361,264,5874,7653,1,3619420,59256
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,357,11,-1547699361,261,69797,61556,1,3619420,59710
7,2,-1547699361,6,-1547699361,138102030,-1547699361,364,11,-1547699361,267,53654,5303,1,3619420,59772
4,1,-1547699361,4,-1547699361,-1547699361,-1547699361,368,11,-1547699361,271,44698,16208,1,3619420,59833
5,1,-1547699361,5,-1547699361,-1547699361,-1547699361,373,11,-1547699361,276,24429,18724,1,3619420,59894
4,2,-1547699361,3,138102030,-1547699361,-1547699361,377,11,-1547699361,279,15676,12571,1,3619420,59956
0,0,63,0,714499313,714499313,714499313,380,11,-1547699361,280,4938518,220769,1,3619420,60311
0,0,63,0,714499313,714499313,714499313,380,11,-1547699361,280,7933,4638,1,3619420,60374
0,0,63,0,714499313,714499313,714499313,380,11,-1547699361,280,693103,43378,1,3619420,60436
0,0,63,0,714499313,714499313,714499313,380,11,-1547699361,280,309189,16413,1,3619420,60498
0,0,63,0,714499313,714499313,714499313,380,11,-1547699361,280,283419,19151,1,3619420,60561
4,2,-1547699361,3,-1547699361,-1547699361,-1547699361,384,11,-1547699361,283,353301,78642,1,3619420,60623
3,1,-1547699361,3,-1547699361,-1547699361,-1547699361,388,11,-1547699361,287,48090,225580,1,3619420,60685
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,390,11,-1547699361,289,19703,139852,1,3619420,60747
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,392,11,-1547699361,291,54047,66199,1,3619420,60809
0,0,63,0,-1547699361,-1547699361,-1547699361,392,11,-1547699361,291,11419,9539,1,3619420,60872
0,0,63,0,-1547699361,-1547699361,-1547699361,376,10,-1547699361,280,3176686,274267,1,3619420,63204
3,1,-1547699361,3,-1547699361,-1547699361,-1547699361,379,10,-1547699361,283,42695,33694,1,3619420,63266
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,381,10,-1547699361,285,13153,12319,1,3619420,63328
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,382,10,-1547699361,286,30026,14847,1,3619420,63389
4,1,-1547699361,4,-1547699361,-1547699361,-1547699361,386,10,-1547699361,290,8276,7478,1,3619420,63451
6,2,-1547699361,4,138102030,138102030,-1547699361,391,10,-1547699361,293,4705,3101,1,3619420,63508
0,0,63,0,138102030,138102030,-1547699361,391,10,-1547699361,293,292369,173718,1,3619420,65401
1,1,138102030,1,138102030,138102030,-1547699361,384,10,-1547699361,291,436417,96259,1,3619420,67200
3,1,-1547699361,3,-1547699361,-1547699361,-1547699361,387,10,-1547699361,294,37409,6738,1,3619420,67267
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,387,10,-1547699361,294,9176,25055,1,3619420,67328
0,0,63,0,-1547699361,-1547699361,-1547699361,387,10,-1547699361,294,224,322,1,3619420,67389
4,1,-1547699361,4,-1547699361,-1547699361,-1547699361,387,10,-1547699361,294,19722,13989,1,3619420,67451
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,388,10,-1547699361,295,2764,2900,1,3619420,67512
3,2,-1547699361,2,1245639141,-1547699361,1245639141,390,10,-1547699361,296,24473,7651,1,3619420,67573
0,0,63,0,1245639141,-1547699361,1245639141,389,10,-1547699361,295,94554,151917,1,3619420,67634
2,1,1245639141,2,1245639141,1245639141,1245639141,390,10,-1547699361,294,483121,43861,1,3619420,67696
1,1,-1547699361,1,-1547699361,1245639141,-1547699361,390,10,-1547699361,294,26272,44600,1,3619420,67757
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,387,10,-1547699361,293,7726,7662,1,3619420,67818
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,385,10,-1547699361,295,1048,1263,1,3619420,67880
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,384,10,-1547699361,297,1813570,30314,1,3619420,68011
2,1,-1547699361,2,-1547699361,-1547699361,-1547699361,383,10,-1547699361,299,8278353,61782,1,3619420,68073
0,0,63,0,-1547699361,-1547699361,-1547699361,380,10,-1547699361,299,24829,12698,1,3619420,68135
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,377,10,-1547699361,300,2211421,26568,1,3619420,68196
4,1,-1547699361,4,-1547699361,-1547699361,-1547699361,378,10,-1547699361,304,109168,12267,1,3619420,68258
4,1,-1547699361,4,-1547699361,-1547699361,-1547699361,382,10,-1547699361,308,4299,12293,1,3619420,68320
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,382,10,-1547699361,309,24809,10878,1,3619420,68381
0,0,63,0,-1547699361,-1547699361,-1547699361,382,10,-1547699361,309,37871,6382,1,3619420,68442
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,383,10,-1547699361,310,4532,4320,1,3619420,68504
0,0,63,0,-1547699361,-1547699361,-1547699361,383,10,-1547699361,310,3981,3134,1,3619420,68565
0,0,63,0,-1547699361,-1547699361,-1547699361,383,10,-1547699361,310,135349,12615,1,3619420,68627
0,0,63,0,-1547699361,-1547699361,-1547699361,383,10,-1547699361,310,30154,4599,1,3619420,68688
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,384,10,-1547699361,311,7754,8556,1,3619420,68750
1,1,-1547699361,1,-1547699361,-1547699361,-1547699361,385,10,-1547699361,312,5276,4371,1,3619420,68811
0,0,63,0,-1547699361,-1547699361,-1547699361,385,10,-1547699361,312,6628,5912,1,3619420,68873
