@RELATION autenticacionContinua
@ATTRIBUTE appAbiertasMinuto integer
@ATTRIBUTE appAbiertasDistintasMinuto integer
@ATTRIBUTE appMasUsadaUltimoMinuto integer
@ATTRIBUTE numeroVecesUltimoMinuto integer
@ATTRIBUTE ultimaApp integer
@ATTRIBUTE anteriorUltimaApp integer
@ATTRIBUTE appMaxAnterior integer
@ATTRIBUTE appAbiertasDia integer
@ATTRIBUTE appAbiertasDistintasDia integer
@ATTRIBUTE appMasUsadaUltimoDia integer
@ATTRIBUTE numeroVecesUltimoDia integer
@ATTRIBUTE bytesRecibidosMinuto real
@ATTRIBUTE bytesEnviadosMinuto real
@ATTRIBUTE usuario {-1,1}
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@DATA 

0,0,63,0,-611311571,-1802756527,-1802756527,315,16,-1802756527,109,38414,18728,1,3344016,77468
2,2,-1802756527,1,-2075712516,-1802756527,-1802756527,317,16,-1802756527,110,431008,69487,1,3344016,77529
2,2,-1802756527,1,-415995561,-1802756527,-1802756527,319,16,-1802756527,111,9020937,207418,1,3344016,77591
0,0,63,0,-415995561,-1802756527,-1802756527,319,16,-1802756527,111,31991,15852,1,3344016,77652
0,0,63,0,-415995561,-1802756527,-1802756527,313,16,-1802756527,109,38367,15801,1,3344016,77712
0,0,63,0,-415995561,-1802756527,-1802756527,313,16,-1802756527,109,3743,3824,1,3344016,77773
0,0,63,0,-415995561,-1802756527,-1802756527,313,16,-1802756527,109,28919,11214,1,3344016,77834
0,0,63,0,-415995561,-1802756527,-1802756527,311,16,-1802756527,109,58943,9214,1,3344016,77895
4,3,-1802756527,2,-2075712516,-1802756527,-1802756527,314,16,-1802756527,111,2581801,97873,1,3344016,77956
0,0,63,0,-2075712516,-1802756527,-1802756527,312,16,-1802756527,110,11253660,215677,1,3344016,78017
0,0,63,0,-2075712516,-1802756527,-1802756527,312,16,-1802756527,110,15106044,112562,1,3344016,78078
0,0,63,0,-2075712516,-1802756527,-1802756527,312,16,-1802756527,110,14027681,130328,1,3344016,78139
2,2,256457446,1,256457446,-1802756527,-1802756527,314,16,-1802756527,111,6662891,261213,1,3344016,78200
0,0,63,0,256457446,-1802756527,-1802756527,314,16,-1802756527,111,4104261,244942,1,3344016,78261
0,0,63,0,256457446,-1802756527,-1802756527,314,16,-1802756527,111,2622901,151206,1,3344016,78322
0,0,63,0,256457446,-1802756527,-1802756527,314,16,-1802756527,111,2116837,178558,1,3344016,78383
0,0,63,0,256457446,-1802756527,-1802756527,314,16,-1802756527,111,1550544,132524,1,3344016,78444
0,0,63,0,256457446,-1802756527,-1802756527,314,16,-1802756527,111,1840815,111592,1,3344016,78505
0,0,63,0,256457446,-1802756527,-1802756527,314,16,-1802756527,111,1729242,106086,1,3344016,78566
0,0,63,0,256457446,-1802756527,-1802756527,314,16,-1802756527,111,1265265,194259,1,3344016,78627
0,0,63,0,256457446,-1802756527,-1802756527,314,16,-1802756527,111,879444,271570,1,3344016,78688
0,0,63,0,256457446,-1802756527,-1802756527,314,16,-1802756527,111,193592,75060,1,3344016,78749
6,3,-1802756527,3,-2075712516,-1802756527,-1802756527,320,16,-1802756527,114,4849255,340775,1,3344016,78810
0,0,63,0,-2075712516,-1802756527,-1802756527,320,16,-1802756527,114,65672306,479598,1,3344016,78871
0,0,63,0,-2075712516,-1802756527,-1802756527,320,16,-1802756527,114,53868441,430832,1,3344016,78932
0,0,63,0,-2075712516,-1802756527,-1802756527,320,16,-1802756527,114,54085453,434646,1,3344016,78993
0,0,63,0,-2075712516,-1802756527,-1802756527,320,16,-1802756527,114,58898658,475817,1,3344016,79054
0,0,63,0,-2075712516,-1802756527,-1802756527,320,16,-1802756527,114,53387037,442304,1,3344016,79115
0,0,63,0,-2075712516,-1802756527,-1802756527,317,16,-1802756527,113,53528135,424180,1,3344016,79176
