@RELATION autenticacionContinuaVectores
@ATTRIBUTE mediaAcelerometroX real
@ATTRIBUTE mediaAcelerometroY real
@ATTRIBUTE mediaAcelerometroZ real
@ATTRIBUTE mediaAcelerometroMag real
@ATTRIBUTE maximoAcelerometroX real
@ATTRIBUTE maximoAcelerometroY real
@ATTRIBUTE maximoAcelerometroZ real
@ATTRIBUTE maximoAcelerometroMag real
@ATTRIBUTE minimoAcelerometroX real
@ATTRIBUTE minimoAcelerometroY real
@ATTRIBUTE minimoAcelerometroZ real
@ATTRIBUTE minimoAcelerometroMag real
@ATTRIBUTE varianzaAcelerometroX real
@ATTRIBUTE varianzaAcelerometroY real
@ATTRIBUTE varianzaAcelerometroZ real
@ATTRIBUTE varianzaAcelerometroMag real
@ATTRIBUTE picoApicoAcelerometroX real
@ATTRIBUTE picoApicoAcelerometroY real
@ATTRIBUTE picoApicoAcelerometroZ real
@ATTRIBUTE picoApicoAcelerometroMag real
@ATTRIBUTE mediaGiroscopioX real
@ATTRIBUTE mediaGiroscopioY real
@ATTRIBUTE mediaGiroscopioZ real
@ATTRIBUTE mediaGiroscopioMag real
@ATTRIBUTE maximoGiroscopioX real
@ATTRIBUTE maximoGiroscopioY real
@ATTRIBUTE maximoGiroscopioZ real
@ATTRIBUTE maximoGiroscopioMag real
@ATTRIBUTE minimoGiroscopioX real
@ATTRIBUTE minimoGiroscopioY real
@ATTRIBUTE minimoGiroscopioZ real
@ATTRIBUTE minimoGiroscopioMag real
@ATTRIBUTE varianzaGiroscopioX real
@ATTRIBUTE varianzaGiroscopioY real
@ATTRIBUTE varianzaGiroscopioZ real
@ATTRIBUTE varianzaGiroscopioMag real
@ATTRIBUTE picoApicoGiroscopioX real
@ATTRIBUTE picoApicoGiroscopioY real
@ATTRIBUTE picoApicoGiroscopioZ real
@ATTRIBUTE picoApicoGiroscopioMag real
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@ATTRIBUTE usuario {-1,1}
@DATA 
1.54,1.57,9.45,9.71,1.85,1.94,9.61,9.85,0.90,1.04,9.30,9.53,0.03,0.03,0.00,0.00,0.96,0.90,0.32,0.32,0.00,0.00,0.01,0.10,0.17,0.23,0.22,0.36,-0.10,-0.18,-0.17,0.00,0.00,0.00,0.00,0.00,0.28,0.42,0.39,0.36,3355393,46238,1
2.92,0.97,9.19,9.69,3.11,1.09,9.29,9.79,2.69,0.79,9.13,9.62,0.00,0.00,0.00,0.00,0.42,0.30,0.16,0.16,0.00,-0.00,-0.00,0.03,0.04,0.02,0.08,0.17,-0.08,-0.12,-0.09,0.01,0.00,0.00,0.00,0.00,0.12,0.14,0.17,0.16,3355393,46259,1
-0.59,4.13,8.81,9.76,2.79,4.41,9.39,10.23,-1.42,1.20,7.84,8.81,0.14,0.08,0.03,0.02,4.22,3.21,1.56,1.42,-0.03,-0.02,0.02,0.11,0.08,0.57,0.57,1.13,-0.80,-0.48,-0.04,0.02,0.01,0.01,0.01,0.03,0.87,1.05,0.61,1.11,3355393,46279,1
-0.60,4.54,8.37,9.88,2.46,7.23,14.74,15.12,-5.79,-1.07,4.23,7.98,2.71,2.00,1.84,0.98,8.25,8.30,10.50,7.13,-0.02,-0.02,0.02,0.74,1.26,1.74,1.10,3.57,-2.05,-2.73,-1.28,0.13,0.27,0.41,0.10,0.49,3.31,4.47,2.39,3.44,3355393,46383,1
-1.18,3.14,9.13,9.74,-0.53,3.67,10.42,10.70,-2.70,2.14,7.96,8.59,0.11,0.07,0.11,0.09,2.16,1.54,2.46,2.11,0.01,-0.01,0.01,0.14,0.36,0.41,0.09,0.87,-0.20,-0.84,-0.41,0.02,0.01,0.03,0.00,0.03,0.56,1.25,0.50,0.85,3355393,46404,1
-0.06,3.78,9.00,9.82,2.29,5.16,10.11,10.83,-1.50,1.71,8.16,8.94,0.59,0.49,0.14,0.13,3.79,3.45,1.95,1.89,-0.00,0.02,0.10,0.33,0.37,0.57,0.98,1.09,-0.51,-0.55,-0.20,0.05,0.02,0.04,0.07,0.04,0.88,1.11,1.18,1.04,3355393,46424,1
-1.28,4.92,8.04,9.83,2.73,7.99,13.31,14.44,-5.54,2.15,4.38,6.37,3.72,2.23,4.89,5.01,8.27,5.84,8.93,8.07,0.01,-0.12,-0.03,0.83,1.51,1.49,1.20,2.33,-1.44,-1.02,-1.93,0.28,0.26,0.22,0.27,0.16,2.96,2.51,3.13,2.04,3355393,46444,1
0.34,3.92,8.79,9.78,2.53,7.09,13.16,13.17,-2.08,0.29,5.37,6.05,0.55,1.77,1.63,1.38,4.61,6.79,7.78,7.13,-0.06,0.00,0.03,0.53,1.27,0.95,1.37,1.57,-1.18,-0.75,-0.54,0.09,0.19,0.09,0.06,0.10,2.45,1.70,1.90,1.48,3355393,46465,1
-0.10,3.14,9.15,9.84,2.63,5.81,16.35,16.63,-2.44,0.76,4.58,4.91,0.97,1.12,7.94,7.19,5.07,5.05,11.77,11.72,0.00,0.00,-0.01,0.70,1.28,1.13,0.90,2.02,-1.80,-0.94,-0.90,0.19,0.35,0.13,0.10,0.14,3.08,2.07,1.81,1.83,3355393,46485,1
-0.84,4.77,7.86,9.84,3.53,9.08,11.29,12.77,-7.83,-0.19,2.63,5.54,7.01,2.08,2.79,1.26,11.36,9.27,8.65,7.23,-0.01,0.12,-0.08,1.20,2.66,4.45,0.71,4.91,-1.75,-2.49,-1.78,0.25,0.62,1.33,0.29,1.07,4.42,6.94,2.50,4.66,3355393,46506,1
