@RELATION autenticacionContinuaVectores
@ATTRIBUTE mediaAcelerometroX real
@ATTRIBUTE mediaAcelerometroY real
@ATTRIBUTE mediaAcelerometroZ real
@ATTRIBUTE mediaAcelerometroMag real
@ATTRIBUTE maximoAcelerometroX real
@ATTRIBUTE maximoAcelerometroY real
@ATTRIBUTE maximoAcelerometroZ real
@ATTRIBUTE maximoAcelerometroMag real
@ATTRIBUTE minimoAcelerometroX real
@ATTRIBUTE minimoAcelerometroY real
@ATTRIBUTE minimoAcelerometroZ real
@ATTRIBUTE minimoAcelerometroMag real
@ATTRIBUTE varianzaAcelerometroX real
@ATTRIBUTE varianzaAcelerometroY real
@ATTRIBUTE varianzaAcelerometroZ real
@ATTRIBUTE varianzaAcelerometroMag real
@ATTRIBUTE picoApicoAcelerometroX real
@ATTRIBUTE picoApicoAcelerometroY real
@ATTRIBUTE picoApicoAcelerometroZ real
@ATTRIBUTE picoApicoAcelerometroMag real
@ATTRIBUTE mediaGiroscopioX real
@ATTRIBUTE mediaGiroscopioY real
@ATTRIBUTE mediaGiroscopioZ real
@ATTRIBUTE mediaGiroscopioMag real
@ATTRIBUTE maximoGiroscopioX real
@ATTRIBUTE maximoGiroscopioY real
@ATTRIBUTE maximoGiroscopioZ real
@ATTRIBUTE maximoGiroscopioMag real
@ATTRIBUTE minimoGiroscopioX real
@ATTRIBUTE minimoGiroscopioY real
@ATTRIBUTE minimoGiroscopioZ real
@ATTRIBUTE minimoGiroscopioMag real
@ATTRIBUTE varianzaGiroscopioX real
@ATTRIBUTE varianzaGiroscopioY real
@ATTRIBUTE varianzaGiroscopioZ real
@ATTRIBUTE varianzaGiroscopioMag real
@ATTRIBUTE picoApicoGiroscopioX real
@ATTRIBUTE picoApicoGiroscopioY real
@ATTRIBUTE picoApicoGiroscopioZ real
@ATTRIBUTE picoApicoGiroscopioMag real
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@ATTRIBUTE usuario {-1,1}
@DATA 
9.71,-0.09,1.29,9.79,9.80,-0.02,1.50,9.91,9.62,-0.22,0.99,9.68,0.00,0.00,0.01,0.00,0.18,0.20,0.51,0.23,-0.00,0.00,0.00,0.02,0.04,0.05,0.04,0.07,-0.03,-0.03,-0.03,0.00,0.00,0.00,0.00,0.00,0.07,0.09,0.07,0.06,3355393,4346,1
9.69,-0.11,1.41,9.79,9.74,-0.05,1.53,9.85,9.63,-0.18,1.21,9.72,0.00,0.00,0.00,0.00,0.12,0.12,0.32,0.13,-0.00,0.00,0.00,0.01,0.04,0.03,0.04,0.07,-0.06,-0.03,-0.01,0.00,0.00,0.00,0.00,0.00,0.09,0.06,0.05,0.07,3355393,4367,1
9.70,-0.08,1.38,9.80,9.76,-0.02,1.68,9.89,9.63,-0.15,1.08,9.70,0.00,0.00,0.01,0.00,0.13,0.13,0.60,0.19,0.00,0.00,-0.00,0.02,0.03,0.04,0.02,0.04,-0.03,-0.04,-0.02,0.01,0.00,0.00,0.00,0.00,0.06,0.07,0.04,0.04,3355393,4387,1
9.64,-1.59,0.79,9.81,10.19,-0.03,2.24,10.47,9.20,-2.55,-0.50,9.54,0.02,0.11,0.07,0.01,0.99,2.52,2.74,0.93,-0.02,0.00,-0.01,0.10,0.33,0.31,0.39,0.60,-0.52,-0.22,-0.27,0.01,0.01,0.00,0.01,0.02,0.85,0.54,0.66,0.59,3355393,4408,1
9.68,-0.54,1.38,9.80,9.76,-0.45,1.57,9.84,9.63,-0.59,1.01,9.73,0.00,0.00,0.02,0.00,0.13,0.14,0.56,0.11,-0.01,0.01,0.00,0.03,0.07,0.07,0.03,0.11,-0.08,-0.08,-0.02,0.00,0.00,0.00,0.00,0.00,0.14,0.15,0.05,0.10,3355393,4429,1
9.75,-0.72,0.63,9.80,9.96,-0.34,1.48,9.98,9.44,-1.06,0.27,9.49,0.00,0.02,0.02,0.00,0.52,0.73,1.21,0.49,0.00,-0.01,0.00,0.05,0.28,0.14,0.13,0.36,-0.11,-0.35,-0.08,0.01,0.00,0.00,0.00,0.00,0.39,0.49,0.20,0.35,3355393,4449,1
9.75,-0.94,-0.12,9.80,9.80,-0.87,-0.04,9.85,9.71,-1.08,-0.20,9.76,0.00,0.00,0.00,0.00,0.09,0.21,0.16,0.08,0.00,-0.00,0.00,0.02,0.01,0.02,0.02,0.03,-0.01,-0.02,-0.02,0.01,0.00,0.00,0.00,0.00,0.03,0.04,0.04,0.02,3355393,4470,1
9.75,-0.42,0.78,9.79,9.80,-0.34,0.97,9.85,9.72,-0.47,0.55,9.75,0.00,0.00,0.01,0.00,0.08,0.12,0.42,0.10,-0.00,0.00,-0.00,0.02,0.04,0.05,0.02,0.09,-0.07,-0.06,-0.01,0.01,0.00,0.00,0.00,0.00,0.10,0.11,0.02,0.08,3355393,4490,1
9.75,-0.35,0.84,9.80,9.78,-0.31,0.91,9.82,9.70,-0.37,0.80,9.74,0.00,0.00,0.00,0.00,0.08,0.06,0.11,0.08,0.00,0.00,-0.00,0.01,0.01,0.01,0.00,0.03,-0.01,-0.01,-0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.01,0.02,3355393,4511,1
9.74,-0.34,0.95,9.79,9.78,-0.30,1.06,9.83,9.69,-0.38,0.75,9.74,0.00,0.00,0.00,0.00,0.09,0.08,0.31,0.10,-0.00,0.00,-0.00,0.02,0.03,0.05,0.00,0.05,-0.02,-0.05,-0.01,0.01,0.00,0.00,0.00,0.00,0.05,0.10,0.01,0.05,3355393,4532,1
