@RELATION autenticacionContinuaVectores
@ATTRIBUTE mediaAcelerometroX real
@ATTRIBUTE mediaAcelerometroY real
@ATTRIBUTE mediaAcelerometroZ real
@ATTRIBUTE mediaAcelerometroMag real
@ATTRIBUTE maximoAcelerometroX real
@ATTRIBUTE maximoAcelerometroY real
@ATTRIBUTE maximoAcelerometroZ real
@ATTRIBUTE maximoAcelerometroMag real
@ATTRIBUTE minimoAcelerometroX real
@ATTRIBUTE minimoAcelerometroY real
@ATTRIBUTE minimoAcelerometroZ real
@ATTRIBUTE minimoAcelerometroMag real
@ATTRIBUTE varianzaAcelerometroX real
@ATTRIBUTE varianzaAcelerometroY real
@ATTRIBUTE varianzaAcelerometroZ real
@ATTRIBUTE varianzaAcelerometroMag real
@ATTRIBUTE picoApicoAcelerometroX real
@ATTRIBUTE picoApicoAcelerometroY real
@ATTRIBUTE picoApicoAcelerometroZ real
@ATTRIBUTE picoApicoAcelerometroMag real
@ATTRIBUTE mediaGiroscopioX real
@ATTRIBUTE mediaGiroscopioY real
@ATTRIBUTE mediaGiroscopioZ real
@ATTRIBUTE mediaGiroscopioMag real
@ATTRIBUTE maximoGiroscopioX real
@ATTRIBUTE maximoGiroscopioY real
@ATTRIBUTE maximoGiroscopioZ real
@ATTRIBUTE maximoGiroscopioMag real
@ATTRIBUTE minimoGiroscopioX real
@ATTRIBUTE minimoGiroscopioY real
@ATTRIBUTE minimoGiroscopioZ real
@ATTRIBUTE minimoGiroscopioMag real
@ATTRIBUTE varianzaGiroscopioX real
@ATTRIBUTE varianzaGiroscopioY real
@ATTRIBUTE varianzaGiroscopioZ real
@ATTRIBUTE varianzaGiroscopioMag real
@ATTRIBUTE picoApicoGiroscopioX real
@ATTRIBUTE picoApicoGiroscopioY real
@ATTRIBUTE picoApicoGiroscopioZ real
@ATTRIBUTE picoApicoGiroscopioMag real
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@ATTRIBUTE usuario {-1,1}
@DATA 
-1.12,3.96,8.87,9.83,0.58,6.06,12.09,13.17,-3.72,2.91,5.81,6.88,0.40,0.37,0.51,0.42,4.29,3.14,6.28,6.30,-0.06,-0.03,0.00,0.39,0.57,1.53,0.99,1.88,-0.96,-0.94,-0.44,0.06,0.07,0.12,0.06,0.16,1.53,2.47,1.43,1.82,3273460,78933,1
-1.75,4.59,8.18,9.90,1.62,7.75,11.04,11.96,-4.92,0.66,5.44,8.18,2.33,3.33,1.75,0.55,6.54,7.09,5.59,3.79,-0.08,0.28,0.50,0.92,1.11,1.51,2.35,2.60,-0.60,-0.49,-0.40,0.03,0.13,0.23,0.47,0.39,1.71,2.00,2.75,2.58,3273460,78953,1
0.80,1.28,9.09,9.70,6.04,5.53,18.25,18.45,-0.73,-3.04,3.17,3.60,2.41,5.74,2.91,2.23,6.77,8.56,15.08,14.85,-0.08,-0.14,-0.11,0.63,1.23,2.71,1.03,3.03,-1.62,-1.25,-0.89,0.01,0.15,0.40,0.20,0.52,2.85,3.96,1.92,3.02,3273460,78974,1
-0.03,0.02,9.72,9.72,-0.02,0.03,9.77,9.77,-0.07,0.01,9.68,9.68,0.00,0.00,0.00,0.00,0.04,0.01,0.10,0.10,-0.00,-0.00,0.00,0.01,0.00,0.00,0.00,0.03,-0.01,-0.01,-0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.03,3273460,78994,1
-0.02,0.03,9.73,9.73,-0.01,0.03,9.78,9.78,-0.04,0.02,9.69,9.69,0.00,0.00,0.00,0.00,0.02,0.01,0.09,0.09,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3273460,79015,1
-0.02,0.03,9.74,9.74,-0.01,0.03,9.79,9.79,-0.03,0.02,9.70,9.70,0.00,0.00,0.00,0.00,0.02,0.01,0.08,0.08,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3273460,79035,1
-0.02,0.03,9.74,9.74,-0.01,0.03,9.78,9.78,-0.04,0.02,9.70,9.70,0.00,0.00,0.00,0.00,0.02,0.01,0.08,0.08,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3273460,79056,1
-0.02,0.03,9.74,9.74,-0.01,0.03,9.78,9.78,-0.03,0.02,9.70,9.70,0.00,0.00,0.00,0.00,0.02,0.01,0.08,0.08,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3273460,79076,1
-0.02,0.03,9.74,9.74,-0.01,0.03,9.77,9.77,-0.03,0.02,9.70,9.70,0.00,0.00,0.00,0.00,0.02,0.01,0.08,0.08,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3273460,79097,1
-0.03,0.02,9.72,9.72,-0.01,0.03,9.77,9.77,-0.04,0.01,9.69,9.69,0.00,0.00,0.00,0.00,0.03,0.02,0.07,0.07,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3273460,79117,1
