@RELATION autenticacionContinuaVectores
@ATTRIBUTE mediaAcelerometroX real
@ATTRIBUTE mediaAcelerometroY real
@ATTRIBUTE mediaAcelerometroZ real
@ATTRIBUTE mediaAcelerometroMag real
@ATTRIBUTE maximoAcelerometroX real
@ATTRIBUTE maximoAcelerometroY real
@ATTRIBUTE maximoAcelerometroZ real
@ATTRIBUTE maximoAcelerometroMag real
@ATTRIBUTE minimoAcelerometroX real
@ATTRIBUTE minimoAcelerometroY real
@ATTRIBUTE minimoAcelerometroZ real
@ATTRIBUTE minimoAcelerometroMag real
@ATTRIBUTE varianzaAcelerometroX real
@ATTRIBUTE varianzaAcelerometroY real
@ATTRIBUTE varianzaAcelerometroZ real
@ATTRIBUTE varianzaAcelerometroMag real
@ATTRIBUTE picoApicoAcelerometroX real
@ATTRIBUTE picoApicoAcelerometroY real
@ATTRIBUTE picoApicoAcelerometroZ real
@ATTRIBUTE picoApicoAcelerometroMag real
@ATTRIBUTE mediaGiroscopioX real
@ATTRIBUTE mediaGiroscopioY real
@ATTRIBUTE mediaGiroscopioZ real
@ATTRIBUTE mediaGiroscopioMag real
@ATTRIBUTE maximoGiroscopioX real
@ATTRIBUTE maximoGiroscopioY real
@ATTRIBUTE maximoGiroscopioZ real
@ATTRIBUTE maximoGiroscopioMag real
@ATTRIBUTE minimoGiroscopioX real
@ATTRIBUTE minimoGiroscopioY real
@ATTRIBUTE minimoGiroscopioZ real
@ATTRIBUTE minimoGiroscopioMag real
@ATTRIBUTE varianzaGiroscopioX real
@ATTRIBUTE varianzaGiroscopioY real
@ATTRIBUTE varianzaGiroscopioZ real
@ATTRIBUTE varianzaGiroscopioMag real
@ATTRIBUTE picoApicoGiroscopioX real
@ATTRIBUTE picoApicoGiroscopioY real
@ATTRIBUTE picoApicoGiroscopioZ real
@ATTRIBUTE picoApicoGiroscopioMag real
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@ATTRIBUTE usuario {-1,1}
@DATA 
0.39,5.10,8.10,9.62,2.21,6.23,8.93,10.06,-0.54,4.06,6.79,9.12,0.16,0.47,0.25,0.02,2.75,2.17,2.14,0.94,0.03,0.00,-0.01,0.14,0.28,0.21,0.28,0.44,-0.11,-0.25,-0.33,0.01,0.01,0.01,0.01,0.01,0.38,0.46,0.61,0.43,3273460,10539,1
0.24,6.35,7.13,9.56,0.57,6.60,7.52,10.00,-0.97,6.20,6.22,9.02,0.17,0.01,0.02,0.01,1.55,0.40,1.30,0.99,-0.01,0.01,-0.01,0.06,0.15,0.35,0.11,0.36,-0.15,-0.15,-0.15,0.01,0.00,0.01,0.00,0.01,0.30,0.50,0.26,0.35,3273460,10560,1
-0.23,5.68,7.76,9.63,0.04,5.82,8.31,10.15,-0.60,5.59,7.37,9.32,0.01,0.00,0.01,0.01,0.63,0.23,0.93,0.82,-0.00,0.00,-0.00,0.03,0.07,0.06,0.05,0.11,-0.07,-0.07,-0.09,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.14,0.11,3273460,10580,1
-1.16,6.00,7.48,9.67,-0.68,6.54,7.88,10.13,-2.75,5.84,6.64,9.36,0.15,0.02,0.03,0.01,2.07,0.70,1.25,0.77,-0.01,-0.02,0.01,0.08,0.24,0.40,0.18,0.60,-0.16,-0.20,-0.40,0.00,0.00,0.01,0.01,0.01,0.40,0.60,0.58,0.59,3273460,10601,1
-0.77,5.77,7.71,9.66,-0.63,5.90,7.86,9.78,-0.87,5.70,7.49,9.51,0.00,0.00,0.00,0.00,0.23,0.19,0.38,0.26,-0.00,0.00,-0.00,0.01,0.01,0.02,0.01,0.03,-0.03,-0.01,-0.01,0.01,0.00,0.00,0.00,0.00,0.03,0.03,0.02,0.03,3273460,10621,1
-0.86,6.35,7.18,9.63,-0.44,6.60,7.95,10.31,-1.72,6.24,5.99,8.87,0.03,0.00,0.03,0.01,1.28,0.37,1.96,1.45,-0.00,0.00,-0.00,0.04,0.13,0.14,0.09,0.20,-0.09,-0.11,-0.09,0.01,0.00,0.00,0.00,0.00,0.21,0.24,0.18,0.20,3273460,10642,1
-1.15,6.09,7.41,9.66,-0.86,6.24,7.88,10.12,-1.58,5.97,6.77,9.22,0.01,0.00,0.01,0.01,0.72,0.27,1.11,0.91,-0.01,0.00,0.00,0.03,0.07,0.10,0.05,0.15,-0.10,-0.09,-0.05,0.01,0.00,0.00,0.00,0.00,0.17,0.19,0.10,0.15,3273460,10662,1
-1.43,5.98,7.48,9.69,-0.93,6.15,8.04,10.04,-2.13,5.87,6.64,9.03,0.02,0.00,0.01,0.01,1.20,0.27,1.40,1.02,-0.00,0.00,0.00,0.03,0.12,0.18,0.15,0.24,-0.08,-0.14,-0.13,0.00,0.00,0.00,0.00,0.00,0.20,0.32,0.27,0.23,3273460,10682,1
-1.53,5.95,7.50,9.69,-0.97,6.10,8.50,10.35,-1.83,5.75,6.67,9.07,0.01,0.00,0.03,0.02,0.86,0.35,1.83,1.28,-0.01,0.00,-0.00,0.04,0.13,0.06,0.06,0.18,-0.09,-0.05,-0.08,0.01,0.00,0.00,0.00,0.00,0.21,0.11,0.14,0.17,3273460,10703,1
-1.90,6.01,7.38,9.71,-1.38,6.71,7.94,10.29,-3.60,5.86,6.13,9.07,0.13,0.02,0.06,0.01,2.22,0.85,1.81,1.22,-0.00,0.01,-0.01,0.09,0.31,0.24,0.12,0.52,-0.12,-0.13,-0.38,0.01,0.00,0.01,0.01,0.01,0.43,0.37,0.50,0.51,3273460,10723,1
-2.01,6.10,7.27,9.72,-1.34,6.64,7.73,10.20,-3.17,5.80,6.36,9.13,0.15,0.06,0.08,0.01,1.84,0.85,1.37,1.07,0.02,-0.00,0.00,0.10,0.23,0.30,0.11,0.46,-0.10,-0.13,-0.27,0.01,0.00,0.01,0.00,0.01,0.33,0.43,0.37,0.45,3273460,10744,1
-0.93,6.35,7.17,9.63,-0.61,6.46,7.85,10.06,-1.29,6.23,6.39,9.07,0.01,0.00,0.02,0.01,0.68,0.22,1.45,0.99,-0.01,0.00,0.00,0.04,0.11,0.07,0.05,0.15,-0.08,-0.06,-0.04,0.01,0.00,0.00,0.00,0.00,0.18,0.13,0.09,0.14,3273460,10764,1
-1.45,6.06,7.37,9.68,-1.02,6.93,7.96,10.32,-3.83,5.86,5.29,9.38,0.33,0.05,0.15,0.01,2.81,1.06,2.67,0.94,0.00,0.01,-0.00,0.12,0.43,0.58,0.36,0.78,-0.33,-0.54,-0.33,0.01,0.01,0.03,0.01,0.04,0.76,1.12,0.69,0.77,3273460,10785,1
-1.84,5.98,7.42,9.71,-1.52,6.40,7.75,9.91,-2.89,5.86,6.67,9.58,0.09,0.01,0.03,0.00,1.38,0.54,1.07,0.33,0.00,0.01,-0.01,0.05,0.19,0.26,0.05,0.39,-0.08,-0.07,-0.25,0.00,0.00,0.00,0.00,0.00,0.27,0.33,0.30,0.38,3273460,10805,1
-1.74,5.83,7.56,9.71,-1.63,5.92,7.86,9.92,-1.95,5.78,7.39,9.55,0.00,0.00,0.00,0.00,0.32,0.14,0.48,0.36,-0.01,-0.00,0.00,0.03,0.10,0.05,0.04,0.16,-0.06,-0.08,-0.03,0.00,0.00,0.00,0.00,0.00,0.16,0.13,0.07,0.15,3273460,10825,1
-1.84,5.82,7.56,9.71,-1.76,5.86,7.62,9.76,-1.91,5.76,7.49,9.67,0.00,0.00,0.00,0.00,0.15,0.10,0.14,0.09,-0.00,0.00,0.00,0.01,0.02,0.02,0.01,0.03,-0.02,-0.01,-0.01,0.01,0.00,0.00,0.00,0.00,0.03,0.04,0.03,0.02,3273460,10846,1
-2.22,5.86,7.44,9.74,-1.79,6.27,7.98,10.08,-3.41,5.66,6.48,9.40,0.09,0.01,0.05,0.01,1.62,0.62,1.50,0.68,-0.00,0.01,-0.00,0.09,0.28,0.38,0.16,0.50,-0.16,-0.24,-0.17,0.01,0.01,0.01,0.00,0.01,0.45,0.62,0.33,0.49,3273460,10866,1
-0.89,6.16,7.34,9.63,-0.58,6.69,7.92,9.85,-1.10,5.82,6.56,9.35,0.02,0.03,0.04,0.00,0.53,0.87,1.36,0.50,-0.00,-0.00,-0.01,0.06,0.36,0.10,0.05,0.42,-0.20,-0.22,-0.10,0.01,0.01,0.00,0.00,0.01,0.56,0.32,0.15,0.41,3273460,10887,1
-2.07,6.02,7.33,9.72,-1.66,6.28,7.57,10.04,-2.81,5.90,6.69,9.51,0.08,0.01,0.02,0.01,1.15,0.38,0.87,0.53,-0.00,0.00,0.00,0.08,0.27,0.21,0.13,0.41,-0.11,-0.18,-0.22,0.01,0.00,0.00,0.00,0.01,0.38,0.39,0.35,0.40,3273460,10907,1
-1.62,5.90,7.52,9.69,-1.09,6.07,7.92,9.89,-2.13,5.74,7.34,9.49,0.06,0.00,0.01,0.00,1.04,0.33,0.59,0.40,0.00,0.01,0.00,0.04,0.10,0.19,0.17,0.27,-0.10,-0.19,-0.13,0.01,0.00,0.00,0.00,0.00,0.20,0.38,0.31,0.26,3273460,10928,1
-1.23,6.02,7.45,9.66,-0.64,6.27,7.89,9.80,-1.85,5.77,6.98,9.55,0.09,0.02,0.02,0.00,1.21,0.50,0.91,0.24,-0.01,-0.00,0.01,0.06,0.15,0.14,0.16,0.26,-0.10,-0.17,-0.13,0.01,0.00,0.00,0.00,0.00,0.25,0.32,0.30,0.25,3273460,10948,1
-1.38,5.74,7.67,9.68,-1.08,5.98,8.11,10.03,-1.96,5.65,7.08,9.46,0.04,0.00,0.01,0.00,0.88,0.33,1.03,0.57,-0.00,0.00,0.00,0.07,0.25,0.25,0.11,0.33,-0.10,-0.27,-0.18,0.00,0.00,0.01,0.00,0.01,0.35,0.52,0.29,0.32,3273460,10969,1
