@RELATION autenticacionContinuaVectores
@ATTRIBUTE mediaAcelerometroX real
@ATTRIBUTE mediaAcelerometroY real
@ATTRIBUTE mediaAcelerometroZ real
@ATTRIBUTE mediaAcelerometroMag real
@ATTRIBUTE maximoAcelerometroX real
@ATTRIBUTE maximoAcelerometroY real
@ATTRIBUTE maximoAcelerometroZ real
@ATTRIBUTE maximoAcelerometroMag real
@ATTRIBUTE minimoAcelerometroX real
@ATTRIBUTE minimoAcelerometroY real
@ATTRIBUTE minimoAcelerometroZ real
@ATTRIBUTE minimoAcelerometroMag real
@ATTRIBUTE varianzaAcelerometroX real
@ATTRIBUTE varianzaAcelerometroY real
@ATTRIBUTE varianzaAcelerometroZ real
@ATTRIBUTE varianzaAcelerometroMag real
@ATTRIBUTE picoApicoAcelerometroX real
@ATTRIBUTE picoApicoAcelerometroY real
@ATTRIBUTE picoApicoAcelerometroZ real
@ATTRIBUTE picoApicoAcelerometroMag real
@ATTRIBUTE mediaGiroscopioX real
@ATTRIBUTE mediaGiroscopioY real
@ATTRIBUTE mediaGiroscopioZ real
@ATTRIBUTE mediaGiroscopioMag real
@ATTRIBUTE maximoGiroscopioX real
@ATTRIBUTE maximoGiroscopioY real
@ATTRIBUTE maximoGiroscopioZ real
@ATTRIBUTE maximoGiroscopioMag real
@ATTRIBUTE minimoGiroscopioX real
@ATTRIBUTE minimoGiroscopioY real
@ATTRIBUTE minimoGiroscopioZ real
@ATTRIBUTE minimoGiroscopioMag real
@ATTRIBUTE varianzaGiroscopioX real
@ATTRIBUTE varianzaGiroscopioY real
@ATTRIBUTE varianzaGiroscopioZ real
@ATTRIBUTE varianzaGiroscopioMag real
@ATTRIBUTE picoApicoGiroscopioX real
@ATTRIBUTE picoApicoGiroscopioY real
@ATTRIBUTE picoApicoGiroscopioZ real
@ATTRIBUTE picoApicoGiroscopioMag real
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@ATTRIBUTE usuario {-1,1}
@DATA 
-0.14,5.66,7.66,9.81,2.84,7.88,15.56,15.94,-3.41,-2.41,4.50,6.16,1.90,2.21,1.99,1.06,6.25,10.28,11.06,9.77,0.02,0.04,-0.06,0.64,2.67,1.25,0.25,3.92,-3.28,-0.88,-1.72,0.09,0.58,0.12,0.11,0.63,5.95,2.12,1.97,3.83,3273460,72640,1
-1.05,6.48,7.01,9.86,3.71,9.92,13.04,14.29,-3.35,3.92,3.15,6.20,3.00,0.92,1.98,1.55,7.07,5.99,9.89,8.08,-0.01,-0.06,0.02,0.45,0.78,0.80,0.50,2.11,-1.43,-1.86,-0.65,0.03,0.14,0.22,0.03,0.30,2.21,2.65,1.15,2.08,3273460,72661,1
-0.72,8.68,4.66,9.91,0.38,9.40,7.08,11.37,-1.95,7.90,3.30,8.98,0.17,0.08,0.30,0.13,2.33,1.50,3.78,2.40,0.00,0.02,0.01,0.15,0.59,0.76,0.16,0.96,-0.35,-0.19,-0.10,0.05,0.02,0.01,0.00,0.01,0.93,0.95,0.26,0.90,3273460,72681,1
0.26,7.78,5.95,9.87,3.71,10.09,9.94,14.45,-3.35,6.21,0.97,6.95,0.58,0.17,1.03,0.60,7.06,3.89,8.97,7.50,0.01,-0.04,-0.01,0.36,0.95,0.51,0.25,2.04,-0.65,-1.93,-0.84,0.05,0.06,0.12,0.03,0.19,1.59,2.44,1.08,2.00,3273460,72702,1
4.64,6.93,4.52,9.77,8.60,8.54,7.08,12.66,0.81,5.68,1.68,7.05,4.04,0.29,1.45,0.57,7.79,2.85,5.40,5.61,-0.02,-0.18,-0.01,0.45,0.73,0.48,0.54,2.74,-0.80,-2.59,-1.12,0.04,0.06,0.30,0.07,0.32,1.52,3.07,1.66,2.70,3273460,72722,1
-0.33,8.40,5.05,9.85,1.85,9.61,7.25,11.56,-1.75,7.44,3.63,8.70,0.31,0.18,0.30,0.32,3.60,2.17,3.62,2.86,-0.00,-0.00,0.02,0.14,0.12,0.08,0.55,0.61,-0.30,-0.08,-0.12,0.05,0.01,0.00,0.01,0.01,0.43,0.17,0.66,0.56,3273460,72889,1
0.35,7.37,6.23,9.79,2.56,8.87,8.57,10.85,-1.17,6.16,3.37,8.75,0.96,0.46,1.15,0.16,3.73,2.72,5.19,2.11,-0.01,-0.01,-0.02,0.38,0.92,0.75,0.29,1.06,-0.69,-0.51,-0.38,0.08,0.09,0.08,0.01,0.07,1.61,1.26,0.67,0.98,3273460,72909,1
0.57,7.46,6.34,9.87,2.42,9.29,8.46,11.94,-1.65,4.95,4.46,7.07,0.37,0.51,0.75,0.83,4.06,4.34,3.99,4.87,-0.01,0.01,0.01,0.29,0.49,0.38,0.23,0.61,-0.38,-0.37,-0.15,0.08,0.03,0.03,0.00,0.02,0.87,0.75,0.37,0.53,3273460,72930,1
-0.18,7.11,6.51,9.77,2.55,8.01,7.78,11.10,-3.74,6.28,5.15,8.91,2.03,0.16,0.37,0.14,6.28,1.73,2.63,2.18,-0.03,0.04,-0.05,0.23,0.33,0.97,0.75,1.16,-0.57,-0.73,-0.62,0.03,0.02,0.05,0.04,0.07,0.89,1.70,1.37,1.13,3273460,72950,1
2.49,6.77,5.43,9.77,9.64,8.74,11.08,12.81,-0.72,1.50,0.29,6.58,8.47,2.14,3.76,1.04,10.35,7.24,10.79,6.23,-0.01,-0.02,0.09,0.77,1.92,2.16,0.89,3.29,-2.28,-2.54,-0.48,0.08,0.29,0.66,0.07,0.65,4.20,4.70,1.37,3.22,3273460,73131,1
4.70,6.97,4.12,9.72,8.16,9.43,9.62,12.53,1.26,3.23,2.16,7.51,3.37,2.30,1.15,0.42,6.89,6.20,7.47,5.02,-0.08,0.04,-0.14,0.62,0.46,1.00,0.54,2.39,-2.09,-0.92,-1.36,0.07,0.16,0.12,0.15,0.25,2.55,1.91,1.90,2.32,3273460,73226,1
-0.09,7.71,6.11,9.85,0.60,8.45,8.01,10.83,-0.79,7.18,4.79,9.20,0.06,0.04,0.15,0.07,1.40,1.27,3.23,1.62,0.01,-0.01,-0.00,0.19,0.21,0.30,0.10,1.36,-0.90,-1.01,-0.06,0.03,0.02,0.03,0.00,0.03,1.11,1.32,0.16,1.33,3273460,73271,1
-0.49,8.54,4.81,9.87,1.48,9.15,5.88,10.56,-2.54,7.95,2.47,9.11,0.47,0.04,0.28,0.05,4.02,1.20,3.41,1.45,0.01,0.00,0.04,0.18,0.55,0.53,0.33,0.82,-0.25,-0.50,-0.09,0.03,0.01,0.02,0.01,0.03,0.80,1.03,0.42,0.80,3273460,73292,1
-0.18,8.78,4.36,9.82,0.79,9.33,5.38,10.44,-1.90,8.22,3.64,9.40,0.09,0.04,0.11,0.03,2.69,1.11,1.74,1.04,0.00,0.01,0.01,0.09,0.19,0.04,0.06,0.39,-0.37,-0.06,-0.09,0.02,0.01,0.00,0.00,0.00,0.56,0.11,0.15,0.37,3273460,73312,1
0.66,8.30,5.07,9.78,1.84,8.87,6.31,10.19,-0.14,7.61,3.50,9.29,0.14,0.05,0.20,0.03,1.98,1.26,2.81,0.91,0.01,0.01,0.01,0.22,0.39,0.37,0.46,0.66,-0.24,-0.43,-0.14,0.04,0.01,0.03,0.00,0.01,0.63,0.80,0.61,0.62,3273460,73333,1
-1.79,5.79,6.90,9.96,3.25,8.86,17.74,18.46,-5.19,-4.27,1.81,6.07,3.91,6.95,5.06,2.26,8.44,13.12,15.93,12.39,0.03,-0.01,0.04,0.92,3.12,1.64,2.51,4.11,-3.13,-2.29,-2.55,0.05,0.80,0.32,0.51,1.37,6.25,3.93,5.06,4.06,3273460,73353,1
0.92,7.84,5.63,9.71,1.78,8.59,6.72,10.67,0.16,7.14,4.71,8.67,0.08,0.07,0.17,0.15,1.62,1.46,2.01,2.01,0.01,-0.00,-0.00,0.12,0.16,0.11,0.05,0.36,-0.15,-0.32,-0.13,0.03,0.00,0.01,0.00,0.00,0.30,0.42,0.18,0.33,3273460,73374,1
0.39,7.52,6.17,9.75,0.88,8.16,7.09,10.50,-0.20,6.98,5.42,9.10,0.04,0.06,0.16,0.05,1.08,1.18,1.67,1.40,0.01,0.01,0.02,0.10,0.17,0.15,0.06,0.31,-0.27,-0.10,-0.02,0.03,0.01,0.00,0.00,0.00,0.43,0.26,0.08,0.28,3273460,73498,1
-0.82,8.32,5.09,9.82,0.49,8.74,5.85,10.37,-1.85,7.88,4.49,9.35,0.11,0.03,0.05,0.04,2.33,0.86,1.36,1.02,-0.00,0.01,0.00,0.06,0.06,0.06,0.07,0.09,-0.06,-0.04,-0.05,0.02,0.00,0.00,0.00,0.00,0.12,0.10,0.12,0.07,3273460,73519,1
0.22,7.77,5.77,9.76,2.16,9.26,7.81,11.02,-1.04,6.99,3.04,9.07,0.38,0.33,0.82,0.08,3.20,2.27,4.77,1.95,-0.02,-0.00,-0.04,0.27,0.68,0.41,0.09,0.93,-0.78,-0.53,-0.43,0.04,0.06,0.03,0.01,0.05,1.46,0.94,0.52,0.89,3273460,73539,1
0.42,8.08,5.44,9.78,1.82,10.38,10.00,14.53,-0.36,6.28,3.98,7.77,0.09,0.20,0.54,0.48,2.19,4.11,6.03,6.77,0.01,0.01,0.01,0.16,0.32,0.38,0.08,0.50,-0.30,-0.34,-0.07,0.03,0.01,0.01,0.00,0.01,0.61,0.72,0.15,0.46,3273460,73560,1
0.75,7.91,5.65,9.77,1.32,9.06,7.06,10.76,-1.11,7.53,4.40,9.02,0.08,0.06,0.18,0.07,2.42,1.53,2.66,1.74,0.02,-0.00,-0.02,0.15,0.36,0.31,0.04,0.51,-0.32,-0.29,-0.33,0.03,0.01,0.01,0.00,0.01,0.68,0.60,0.37,0.47,3273460,73580,1
0.75,7.62,5.93,9.73,2.31,8.56,7.67,10.59,-0.39,6.65,4.33,8.90,0.29,0.15,0.36,0.11,2.70,1.90,3.34,1.69,0.02,-0.01,-0.01,0.24,0.57,0.39,0.12,0.66,-0.45,-0.31,-0.40,0.06,0.03,0.02,0.01,0.02,1.02,0.70,0.52,0.60,3273460,73601,1
0.61,7.81,5.76,9.76,1.13,8.71,7.96,10.63,-0.42,6.55,3.88,8.89,0.08,0.12,0.33,0.07,1.55,2.16,4.08,1.74,0.03,0.01,0.01,0.23,0.41,0.58,0.26,0.72,-0.30,-0.34,-0.07,0.05,0.03,0.03,0.00,0.02,0.71,0.92,0.33,0.66,3273460,73621,1
0.04,7.86,5.85,9.87,2.51,8.97,10.74,13.10,-1.42,6.79,3.09,8.30,0.46,0.15,0.79,0.25,3.93,2.18,7.66,4.80,-0.03,-0.00,-0.00,0.30,0.64,0.63,0.19,1.35,-0.59,-1.16,-0.18,0.03,0.05,0.06,0.01,0.08,1.23,1.79,0.37,1.31,3273460,73641,1
-1.16,8.10,5.32,9.78,-0.10,8.88,6.36,10.76,-2.52,6.82,4.26,8.26,0.16,0.08,0.11,0.11,2.42,2.06,2.10,2.50,-0.00,0.01,-0.01,0.08,0.20,0.12,0.14,0.27,-0.18,-0.05,-0.22,0.01,0.00,0.00,0.00,0.00,0.38,0.17,0.36,0.26,3273460,73662,1
0.14,8.01,5.52,9.76,0.95,8.91,7.63,10.84,-0.88,7.24,4.00,8.79,0.11,0.13,0.39,0.18,1.83,1.67,3.63,2.05,-0.00,-0.00,-0.01,0.21,0.52,0.41,0.06,0.69,-0.33,-0.44,-0.25,0.02,0.02,0.03,0.00,0.02,0.85,0.86,0.31,0.67,3273460,73682,1
0.15,7.74,5.91,9.77,1.25,8.89,7.30,10.89,-0.84,6.75,4.52,8.55,0.11,0.16,0.30,0.16,2.09,2.14,2.78,2.34,0.01,-0.00,0.00,0.21,0.44,0.40,0.19,0.58,-0.37,-0.34,-0.15,0.03,0.02,0.02,0.00,0.02,0.80,0.74,0.34,0.55,3273460,73703,1
0.33,8.36,4.95,9.75,0.95,8.98,6.59,10.69,-0.49,7.56,3.22,8.59,0.06,0.07,0.23,0.10,1.43,1.42,3.37,2.10,0.02,0.01,0.00,0.17,0.33,0.40,0.09,0.50,-0.24,-0.25,-0.05,0.05,0.01,0.01,0.00,0.01,0.58,0.66,0.14,0.45,3273460,73723,1
-1.06,7.87,5.69,9.79,0.14,8.40,6.72,10.78,-1.93,7.09,4.98,8.86,0.14,0.06,0.11,0.09,2.07,1.31,1.74,1.93,0.01,-0.00,-0.01,0.09,0.22,0.28,0.13,0.36,-0.16,-0.05,-0.13,0.02,0.00,0.00,0.00,0.00,0.39,0.33,0.26,0.34,3273460,73744,1
0.16,7.88,5.70,9.77,1.27,9.04,8.70,11.13,-1.55,6.75,3.65,8.84,0.16,0.15,0.51,0.09,2.82,2.29,5.06,2.28,-0.03,-0.03,-0.01,0.25,0.51,0.29,0.16,1.14,-0.77,-0.69,-0.31,0.05,0.04,0.03,0.00,0.04,1.28,0.98,0.47,1.09,3273460,73811,1
1.66,8.43,3.74,9.84,8.24,11.82,9.85,14.43,-4.73,4.72,-0.40,7.08,5.11,1.32,2.60,0.73,12.96,7.10,10.25,7.35,0.01,-0.16,-0.08,0.67,1.58,1.11,0.65,3.42,-1.20,-2.46,-2.97,0.01,0.14,0.36,0.28,0.58,2.77,3.56,3.62,3.41,3273460,73831,1
-0.09,8.23,5.07,9.76,1.75,9.55,7.59,10.99,-3.14,7.23,1.55,8.82,0.61,0.18,0.92,0.13,4.89,2.32,6.04,2.17,0.02,0.01,0.02,0.40,0.79,1.43,0.29,1.61,-0.81,-0.64,-0.23,0.03,0.09,0.10,0.01,0.09,1.61,2.07,0.52,1.59,3273460,73914,1
0.98,7.98,5.12,9.74,8.44,8.92,9.63,13.50,-1.12,4.88,0.02,6.23,3.25,0.37,0.93,0.85,9.55,4.05,9.61,7.26,-0.04,-0.18,0.05,0.38,0.40,0.24,0.54,2.43,-0.52,-2.29,-0.13,0.05,0.03,0.26,0.01,0.26,0.92,2.53,0.67,2.38,3273460,73934,1
-0.29,8.44,4.76,9.75,1.89,8.99,6.42,10.65,-2.86,7.27,3.08,8.32,0.56,0.09,0.36,0.10,4.75,1.72,3.34,2.33,0.03,0.03,-0.02,0.19,0.46,0.31,0.24,0.87,-0.18,-0.19,-0.65,0.04,0.01,0.01,0.02,0.02,0.64,0.50,0.88,0.83,3273460,73955,1
0.35,8.20,5.32,9.86,2.70,9.27,6.79,11.00,-2.08,7.27,3.91,8.39,1.06,0.09,0.26,0.14,4.78,2.00,2.88,2.61,0.01,-0.03,0.03,0.21,0.33,0.25,0.39,0.76,-0.31,-0.48,-0.09,0.06,0.01,0.02,0.01,0.02,0.64,0.73,0.48,0.70,3273460,73976,1
