@RELATION autenticacionContinuaVectores
@ATTRIBUTE mediaAcelerometroX real
@ATTRIBUTE mediaAcelerometroY real
@ATTRIBUTE mediaAcelerometroZ real
@ATTRIBUTE mediaAcelerometroMag real
@ATTRIBUTE maximoAcelerometroX real
@ATTRIBUTE maximoAcelerometroY real
@ATTRIBUTE maximoAcelerometroZ real
@ATTRIBUTE maximoAcelerometroMag real
@ATTRIBUTE minimoAcelerometroX real
@ATTRIBUTE minimoAcelerometroY real
@ATTRIBUTE minimoAcelerometroZ real
@ATTRIBUTE minimoAcelerometroMag real
@ATTRIBUTE varianzaAcelerometroX real
@ATTRIBUTE varianzaAcelerometroY real
@ATTRIBUTE varianzaAcelerometroZ real
@ATTRIBUTE varianzaAcelerometroMag real
@ATTRIBUTE picoApicoAcelerometroX real
@ATTRIBUTE picoApicoAcelerometroY real
@ATTRIBUTE picoApicoAcelerometroZ real
@ATTRIBUTE picoApicoAcelerometroMag real
@ATTRIBUTE mediaGiroscopioX real
@ATTRIBUTE mediaGiroscopioY real
@ATTRIBUTE mediaGiroscopioZ real
@ATTRIBUTE mediaGiroscopioMag real
@ATTRIBUTE maximoGiroscopioX real
@ATTRIBUTE maximoGiroscopioY real
@ATTRIBUTE maximoGiroscopioZ real
@ATTRIBUTE maximoGiroscopioMag real
@ATTRIBUTE minimoGiroscopioX real
@ATTRIBUTE minimoGiroscopioY real
@ATTRIBUTE minimoGiroscopioZ real
@ATTRIBUTE minimoGiroscopioMag real
@ATTRIBUTE varianzaGiroscopioX real
@ATTRIBUTE varianzaGiroscopioY real
@ATTRIBUTE varianzaGiroscopioZ real
@ATTRIBUTE varianzaGiroscopioMag real
@ATTRIBUTE picoApicoGiroscopioX real
@ATTRIBUTE picoApicoGiroscopioY real
@ATTRIBUTE picoApicoGiroscopioZ real
@ATTRIBUTE picoApicoGiroscopioMag real
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@ATTRIBUTE usuario {-1,1}
@DATA 
-0.04,4.03,8.88,9.78,1.36,4.89,10.44,10.84,-1.00,2.52,7.57,8.70,0.20,0.21,0.23,0.13,2.35,2.37,2.86,2.14,0.01,0.01,0.00,0.23,0.61,0.46,0.08,0.75,-0.60,-0.65,-0.13,0.00,0.04,0.03,0.00,0.03,1.21,1.11,0.21,0.75,3619420,49974,1
-0.22,6.34,7.39,9.77,0.43,7.41,9.34,10.83,-1.49,5.41,5.21,9.06,0.07,0.16,0.29,0.07,1.92,2.00,4.13,1.77,-0.03,-0.01,-0.01,0.23,0.34,0.42,0.10,0.64,-0.42,-0.44,-0.29,0.05,0.02,0.03,0.00,0.02,0.77,0.86,0.38,0.59,3619420,49994,1
0.03,4.17,8.58,9.86,5.76,7.67,13.02,14.01,-2.68,1.65,2.34,6.26,3.06,1.06,2.98,1.42,8.43,6.02,10.68,7.75,0.03,-0.22,-0.49,0.99,1.17,1.96,0.53,3.06,-1.97,-1.43,-1.32,0.18,0.19,0.34,0.27,0.27,3.14,3.39,1.85,2.88,3619420,50015,1
0.20,2.86,8.65,9.81,3.71,7.55,12.58,12.93,-3.40,-2.48,4.48,7.47,1.37,9.25,3.36,1.21,7.11,10.03,8.10,5.46,0.16,0.01,0.08,0.57,1.22,0.87,0.90,1.57,-0.53,-1.04,-0.43,0.18,0.13,0.08,0.06,0.10,1.75,1.91,1.32,1.38,3619420,50065,1
-0.49,7.21,6.56,9.80,0.83,8.36,9.07,11.66,-1.78,6.54,3.94,8.83,0.22,0.11,0.38,0.10,2.61,1.82,5.13,2.83,-0.01,-0.02,-0.02,0.25,0.86,0.57,0.34,1.06,-0.79,-0.47,-0.37,0.04,0.05,0.03,0.02,0.05,1.65,1.04,0.72,1.02,3619420,50085,1
0.47,7.90,5.69,9.77,1.31,8.73,6.83,10.21,-0.91,7.38,4.00,9.10,0.10,0.07,0.20,0.01,2.22,1.34,2.83,1.11,0.01,-0.01,0.01,0.12,0.57,0.21,0.10,0.84,-0.26,-0.61,-0.03,0.02,0.02,0.02,0.00,0.03,0.82,0.82,0.13,0.82,3619420,50106,1
-0.29,6.98,6.83,9.82,1.19,8.22,8.78,10.80,-2.06,5.83,4.39,8.57,0.28,0.08,0.38,0.09,3.25,2.39,4.39,2.23,-0.01,-0.01,0.01,0.27,0.38,0.48,0.29,1.20,-0.56,-0.96,-0.42,0.03,0.02,0.05,0.01,0.05,0.94,1.44,0.71,1.16,3619420,50126,1
-1.01,7.09,6.59,9.80,3.34,7.78,11.20,13.69,-2.85,5.74,4.81,8.72,0.42,0.29,0.71,0.25,6.19,2.05,6.39,4.97,-0.02,-0.01,-0.00,0.24,0.42,0.32,0.45,1.00,-0.69,-0.74,-0.47,0.02,0.04,0.02,0.02,0.06,1.11,1.05,0.93,0.98,3619420,50147,1
1.05,4.55,8.43,9.71,2.61,5.83,10.29,11.88,-0.97,2.73,6.38,8.68,0.31,0.66,0.38,0.16,3.58,3.10,3.91,3.20,-0.04,-0.01,0.01,0.30,0.59,0.36,0.23,0.97,-0.87,-0.19,-0.24,0.04,0.08,0.01,0.01,0.05,1.46,0.56,0.47,0.93,3619420,50167,1
0.90,6.24,6.78,9.81,7.50,9.51,12.89,13.78,-4.38,0.86,1.01,7.85,2.23,3.03,5.59,0.62,11.89,8.65,11.88,5.93,-0.03,-0.36,-0.16,0.80,3.14,0.97,1.02,4.75,-2.27,-3.68,-2.56,0.04,0.64,0.79,0.30,1.42,5.41,4.65,3.59,4.71,3619420,50188,1
-2.18,6.38,6.95,9.77,0.26,7.12,9.38,10.81,-3.78,4.58,5.35,8.79,0.64,0.43,0.64,0.11,4.04,2.54,4.03,2.02,0.05,0.05,0.02,0.25,0.87,0.89,0.42,1.25,-0.40,-0.17,-0.20,0.02,0.04,0.05,0.01,0.05,1.27,1.06,0.62,1.23,3619420,50208,1
1.41,5.82,7.63,9.72,2.35,6.23,9.23,10.51,0.54,4.68,5.79,8.35,0.08,0.08,0.18,0.06,1.81,1.55,3.44,2.15,0.01,-0.01,0.02,0.21,0.30,0.38,0.37,1.78,-0.45,-1.20,-1.17,0.01,0.01,0.05,0.05,0.10,0.75,1.58,1.54,1.76,3619420,50229,1
1.27,5.77,7.61,9.76,3.30,7.96,9.49,12.62,-1.23,4.28,4.97,7.95,1.42,0.49,0.62,0.19,4.54,3.68,4.52,4.68,-0.01,0.04,-0.03,0.35,1.19,0.78,0.86,1.68,-1.33,-0.60,-1.49,0.01,0.14,0.05,0.11,0.22,2.52,1.37,2.35,1.66,3619420,50249,1
-0.62,5.29,7.97,9.78,1.53,7.41,10.79,11.49,-2.83,3.60,4.64,8.38,1.08,1.28,1.51,0.23,4.37,3.81,6.15,3.10,-0.07,-0.06,0.02,0.39,0.39,0.76,0.22,1.24,-1.07,-1.01,-0.35,0.03,0.08,0.09,0.01,0.08,1.46,1.77,0.58,1.21,3619420,50270,1
