@RELATION autenticacionContinuaVectores
@ATTRIBUTE mediaAcelerometroX real
@ATTRIBUTE mediaAcelerometroY real
@ATTRIBUTE mediaAcelerometroZ real
@ATTRIBUTE mediaAcelerometroMag real
@ATTRIBUTE maximoAcelerometroX real
@ATTRIBUTE maximoAcelerometroY real
@ATTRIBUTE maximoAcelerometroZ real
@ATTRIBUTE maximoAcelerometroMag real
@ATTRIBUTE minimoAcelerometroX real
@ATTRIBUTE minimoAcelerometroY real
@ATTRIBUTE minimoAcelerometroZ real
@ATTRIBUTE minimoAcelerometroMag real
@ATTRIBUTE varianzaAcelerometroX real
@ATTRIBUTE varianzaAcelerometroY real
@ATTRIBUTE varianzaAcelerometroZ real
@ATTRIBUTE varianzaAcelerometroMag real
@ATTRIBUTE picoApicoAcelerometroX real
@ATTRIBUTE picoApicoAcelerometroY real
@ATTRIBUTE picoApicoAcelerometroZ real
@ATTRIBUTE picoApicoAcelerometroMag real
@ATTRIBUTE mediaGiroscopioX real
@ATTRIBUTE mediaGiroscopioY real
@ATTRIBUTE mediaGiroscopioZ real
@ATTRIBUTE mediaGiroscopioMag real
@ATTRIBUTE maximoGiroscopioX real
@ATTRIBUTE maximoGiroscopioY real
@ATTRIBUTE maximoGiroscopioZ real
@ATTRIBUTE maximoGiroscopioMag real
@ATTRIBUTE minimoGiroscopioX real
@ATTRIBUTE minimoGiroscopioY real
@ATTRIBUTE minimoGiroscopioZ real
@ATTRIBUTE minimoGiroscopioMag real
@ATTRIBUTE varianzaGiroscopioX real
@ATTRIBUTE varianzaGiroscopioY real
@ATTRIBUTE varianzaGiroscopioZ real
@ATTRIBUTE varianzaGiroscopioMag real
@ATTRIBUTE picoApicoGiroscopioX real
@ATTRIBUTE picoApicoGiroscopioY real
@ATTRIBUTE picoApicoGiroscopioZ real
@ATTRIBUTE picoApicoGiroscopioMag real
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@ATTRIBUTE usuario {-1,1}
@DATA 
9.61,-0.23,-1.21,9.68,9.73,-0.13,-1.06,9.81,9.44,-0.31,-1.35,9.52,0.00,0.00,0.00,0.00,0.28,0.19,0.29,0.29,-0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.02,-0.02,-0.01,-0.02,0.01,0.00,0.00,0.00,0.00,0.03,0.02,0.03,0.02,3619420,45539,1
9.56,-0.34,-0.72,9.69,10.45,0.18,4.21,11.12,8.77,-1.21,-2.42,8.89,0.05,0.04,1.86,0.06,1.68,1.39,6.62,2.23,0.05,0.07,-0.01,0.20,0.89,0.67,0.24,0.98,-0.52,-0.21,-0.30,0.00,0.06,0.03,0.01,0.08,1.41,0.88,0.54,0.97,3619420,45559,1
9.65,-0.30,0.23,9.66,9.72,-0.20,0.44,9.73,9.57,-0.39,0.08,9.58,0.00,0.00,0.00,0.00,0.16,0.18,0.36,0.15,-0.00,-0.00,0.00,0.02,0.02,0.00,0.02,0.10,-0.08,-0.04,-0.03,0.00,0.00,0.00,0.00,0.00,0.10,0.04,0.05,0.09,3619420,45580,1
9.64,0.05,0.00,9.66,10.43,1.09,1.02,10.45,8.61,-0.90,-0.83,8.68,0.05,0.18,0.11,0.05,1.82,1.99,1.85,1.77,-0.02,0.00,-0.01,0.11,0.08,0.09,0.13,0.31,-0.24,-0.13,-0.20,0.00,0.00,0.00,0.01,0.00,0.32,0.22,0.33,0.31,3619420,45600,1
9.58,0.03,-1.48,9.69,9.68,0.11,-1.34,9.80,9.40,-0.06,-1.66,9.52,0.00,0.00,0.00,0.00,0.28,0.17,0.32,0.28,-0.00,0.00,0.00,0.02,0.05,0.01,0.16,0.16,-0.01,-0.01,-0.01,0.01,0.00,0.00,0.00,0.00,0.06,0.01,0.17,0.16,3619420,45621,1
9.58,-0.47,-1.28,9.68,9.69,-0.25,-1.12,9.80,9.49,-0.79,-1.48,9.58,0.00,0.02,0.00,0.00,0.20,0.54,0.36,0.22,0.00,-0.00,0.01,0.02,0.02,0.01,0.03,0.04,-0.01,-0.01,-0.00,0.01,0.00,0.00,0.00,0.00,0.03,0.02,0.03,0.03,3619420,45641,1
2.65,2.49,8.15,10.31,11.87,7.85,15.93,19.02,-10.90,-1.78,-5.09,3.67,16.45,4.03,11.44,6.39,22.77,9.64,21.02,15.35,0.10,-0.06,-0.30,1.58,2.74,2.49,1.91,3.92,-1.44,-2.46,-3.43,0.01,0.91,1.01,1.01,1.03,4.18,4.95,5.34,3.91,3619420,45662,1
5.00,0.24,8.05,9.68,9.35,1.84,13.61,14.04,1.55,-1.72,3.43,5.73,2.84,0.43,3.88,3.84,7.81,3.56,10.18,8.31,-0.15,0.00,-0.18,0.72,0.48,1.19,0.87,1.49,-0.83,-0.97,-1.38,0.17,0.09,0.22,0.15,0.11,1.31,2.16,2.25,1.32,3619420,45682,1
-1.71,0.01,9.58,9.73,-1.69,0.02,9.63,9.78,-1.72,-0.01,9.53,9.68,0.00,0.00,0.00,0.00,0.03,0.03,0.10,0.10,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3619420,45703,1
-1.68,0.01,9.59,9.73,-1.66,0.02,9.62,9.77,-1.69,0.01,9.54,9.69,0.00,0.00,0.00,0.00,0.02,0.02,0.08,0.08,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3619420,45723,1
-1.67,0.01,9.59,9.74,-1.65,0.03,9.64,9.79,-1.69,-0.02,9.55,9.69,0.00,0.00,0.00,0.00,0.05,0.05,0.09,0.09,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3619420,45744,1
-1.66,0.01,9.59,9.74,-1.60,0.05,9.64,9.78,-1.71,-0.05,9.56,9.70,0.00,0.00,0.00,0.00,0.11,0.10,0.08,0.08,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3619420,45764,1
0.09,2.86,8.83,9.80,4.56,6.81,16.53,16.83,-2.14,-1.36,4.86,6.48,2.75,5.41,2.81,1.65,6.70,8.17,11.68,10.34,0.01,0.16,0.31,0.83,0.96,1.76,3.89,4.23,-1.40,-1.73,-0.41,0.00,0.12,0.46,0.65,0.94,2.36,3.49,4.30,4.23,3619420,45785,1
-2.09,0.09,9.52,9.75,-2.05,0.12,9.59,9.81,-2.11,0.05,9.48,9.71,0.00,0.00,0.00,0.00,0.06,0.07,0.11,0.10,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3619420,45805,1
-2.08,0.09,9.53,9.75,-2.07,0.10,9.57,9.79,-2.09,0.08,9.49,9.72,0.00,0.00,0.00,0.00,0.02,0.02,0.08,0.07,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3619420,45826,1
-2.08,0.09,9.53,9.75,-2.06,0.10,9.55,9.77,-2.09,0.08,9.49,9.72,0.00,0.00,0.00,0.00,0.03,0.02,0.06,0.06,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3619420,45846,1
-2.08,0.09,9.52,9.75,-2.03,0.16,9.64,9.86,-2.11,0.04,9.32,9.54,0.00,0.00,0.00,0.00,0.08,0.12,0.32,0.32,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3619420,45867,1
-2.01,0.10,9.53,9.74,-1.88,0.16,9.64,9.87,-2.12,0.05,9.46,9.68,0.00,0.00,0.00,0.00,0.24,0.11,0.19,0.19,0.00,-0.00,-0.00,0.01,0.00,0.03,0.00,0.05,-0.00,-0.05,-0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.00,0.05,3619420,45887,1
-2.04,0.10,9.53,9.75,-2.00,0.15,9.57,9.79,-2.08,0.06,9.49,9.70,0.00,0.00,0.00,0.00,0.08,0.09,0.09,0.08,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3619420,45908,1
