@RELATION autenticacionContinuaVectores
@ATTRIBUTE mediaAcelerometroX real
@ATTRIBUTE mediaAcelerometroY real
@ATTRIBUTE mediaAcelerometroZ real
@ATTRIBUTE mediaAcelerometroMag real
@ATTRIBUTE maximoAcelerometroX real
@ATTRIBUTE maximoAcelerometroY real
@ATTRIBUTE maximoAcelerometroZ real
@ATTRIBUTE maximoAcelerometroMag real
@ATTRIBUTE minimoAcelerometroX real
@ATTRIBUTE minimoAcelerometroY real
@ATTRIBUTE minimoAcelerometroZ real
@ATTRIBUTE minimoAcelerometroMag real
@ATTRIBUTE varianzaAcelerometroX real
@ATTRIBUTE varianzaAcelerometroY real
@ATTRIBUTE varianzaAcelerometroZ real
@ATTRIBUTE varianzaAcelerometroMag real
@ATTRIBUTE picoApicoAcelerometroX real
@ATTRIBUTE picoApicoAcelerometroY real
@ATTRIBUTE picoApicoAcelerometroZ real
@ATTRIBUTE picoApicoAcelerometroMag real
@ATTRIBUTE mediaGiroscopioX real
@ATTRIBUTE mediaGiroscopioY real
@ATTRIBUTE mediaGiroscopioZ real
@ATTRIBUTE mediaGiroscopioMag real
@ATTRIBUTE maximoGiroscopioX real
@ATTRIBUTE maximoGiroscopioY real
@ATTRIBUTE maximoGiroscopioZ real
@ATTRIBUTE maximoGiroscopioMag real
@ATTRIBUTE minimoGiroscopioX real
@ATTRIBUTE minimoGiroscopioY real
@ATTRIBUTE minimoGiroscopioZ real
@ATTRIBUTE minimoGiroscopioMag real
@ATTRIBUTE varianzaGiroscopioX real
@ATTRIBUTE varianzaGiroscopioY real
@ATTRIBUTE varianzaGiroscopioZ real
@ATTRIBUTE varianzaGiroscopioMag real
@ATTRIBUTE picoApicoGiroscopioX real
@ATTRIBUTE picoApicoGiroscopioY real
@ATTRIBUTE picoApicoGiroscopioZ real
@ATTRIBUTE picoApicoGiroscopioMag real
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@ATTRIBUTE usuario {-1,1}
@DATA 
0.75,5.90,7.63,9.68,1.14,6.08,8.09,10.12,0.39,5.68,7.09,9.18,0.03,0.01,0.03,0.03,0.75,0.40,1.00,0.95,-0.01,-0.00,-0.00,0.12,0.08,0.25,0.06,0.34,-0.10,-0.24,-0.08,0.05,0.00,0.01,0.00,0.00,0.18,0.49,0.14,0.29,3355393,66465,1
0.38,5.60,7.83,9.65,1.02,6.49,8.16,9.94,0.02,5.18,6.98,9.25,0.05,0.12,0.08,0.01,1.00,1.32,1.18,0.69,0.02,-0.01,0.01,0.11,0.16,0.20,0.12,0.25,-0.14,-0.15,-0.08,0.01,0.00,0.01,0.00,0.01,0.30,0.35,0.20,0.24,3355393,66485,1
1.18,5.82,7.43,9.63,3.52,7.30,8.37,10.35,0.03,4.88,5.43,8.98,0.98,0.40,0.68,0.03,3.50,2.41,2.94,1.37,-0.01,-0.02,-0.00,0.26,0.56,0.49,0.42,1.10,-0.66,-0.92,-0.43,0.03,0.06,0.05,0.02,0.08,1.22,1.41,0.85,1.07,3355393,66506,1
0.58,6.15,7.36,9.62,1.65,6.37,7.89,9.78,0.27,5.60,6.80,9.16,0.05,0.04,0.05,0.01,1.38,0.77,1.09,0.63,-0.01,0.00,-0.01,0.11,0.27,0.12,0.10,0.31,-0.20,-0.23,-0.11,0.03,0.01,0.00,0.00,0.01,0.47,0.35,0.21,0.28,3355393,66526,1
0.53,5.91,7.61,9.65,0.89,6.07,7.80,9.81,-0.01,5.82,7.46,9.54,0.02,0.00,0.00,0.00,0.90,0.25,0.34,0.27,0.00,0.00,-0.00,0.04,0.09,0.15,0.05,0.19,-0.02,-0.08,-0.09,0.01,0.00,0.00,0.00,0.00,0.11,0.23,0.13,0.18,3355393,66547,1
0.73,5.58,7.83,9.65,1.20,5.81,8.50,10.18,0.39,5.34,7.24,9.19,0.03,0.01,0.06,0.04,0.82,0.47,1.26,0.99,-0.00,0.00,-0.00,0.12,0.10,0.16,0.04,0.26,-0.09,-0.10,-0.10,0.02,0.00,0.00,0.00,0.00,0.19,0.26,0.14,0.24,3355393,66567,1
0.63,5.72,7.69,9.61,1.14,6.08,8.21,10.07,-0.26,5.39,6.71,8.96,0.06,0.02,0.08,0.04,1.40,0.69,1.50,1.11,0.01,-0.01,-0.00,0.13,0.18,0.14,0.08,0.32,-0.19,-0.31,-0.09,0.03,0.01,0.00,0.00,0.00,0.37,0.45,0.17,0.30,3355393,66588,1
0.68,5.62,7.78,9.63,1.17,5.88,8.25,9.92,-0.01,5.35,7.16,9.33,0.06,0.01,0.04,0.02,1.18,0.54,1.08,0.59,-0.01,0.00,0.00,0.16,0.17,0.28,0.22,0.43,-0.19,-0.37,-0.05,0.02,0.01,0.01,0.00,0.01,0.35,0.65,0.27,0.41,3355393,66608,1
0.86,5.61,7.79,9.64,1.31,5.91,8.74,10.58,0.18,5.37,7.33,9.30,0.06,0.01,0.05,0.04,1.13,0.54,1.41,1.28,0.00,-0.01,-0.00,0.14,0.10,0.19,0.05,0.35,-0.14,-0.27,-0.04,0.04,0.00,0.01,0.00,0.00,0.25,0.46,0.10,0.31,3355393,66629,1
0.50,5.67,7.76,9.63,0.98,5.91,8.07,9.83,0.30,5.17,7.39,9.49,0.03,0.03,0.02,0.00,0.67,0.75,0.69,0.34,0.01,-0.01,-0.00,0.05,0.17,0.07,0.04,0.25,-0.21,-0.14,-0.03,0.01,0.00,0.00,0.00,0.00,0.39,0.21,0.08,0.24,3355393,66649,1
