@RELATION autenticacionContinuaVectores
@ATTRIBUTE mediaAcelerometroX real
@ATTRIBUTE mediaAcelerometroY real
@ATTRIBUTE mediaAcelerometroZ real
@ATTRIBUTE mediaAcelerometroMag real
@ATTRIBUTE maximoAcelerometroX real
@ATTRIBUTE maximoAcelerometroY real
@ATTRIBUTE maximoAcelerometroZ real
@ATTRIBUTE maximoAcelerometroMag real
@ATTRIBUTE minimoAcelerometroX real
@ATTRIBUTE minimoAcelerometroY real
@ATTRIBUTE minimoAcelerometroZ real
@ATTRIBUTE minimoAcelerometroMag real
@ATTRIBUTE varianzaAcelerometroX real
@ATTRIBUTE varianzaAcelerometroY real
@ATTRIBUTE varianzaAcelerometroZ real
@ATTRIBUTE varianzaAcelerometroMag real
@ATTRIBUTE picoApicoAcelerometroX real
@ATTRIBUTE picoApicoAcelerometroY real
@ATTRIBUTE picoApicoAcelerometroZ real
@ATTRIBUTE picoApicoAcelerometroMag real
@ATTRIBUTE mediaGiroscopioX real
@ATTRIBUTE mediaGiroscopioY real
@ATTRIBUTE mediaGiroscopioZ real
@ATTRIBUTE mediaGiroscopioMag real
@ATTRIBUTE maximoGiroscopioX real
@ATTRIBUTE maximoGiroscopioY real
@ATTRIBUTE maximoGiroscopioZ real
@ATTRIBUTE maximoGiroscopioMag real
@ATTRIBUTE minimoGiroscopioX real
@ATTRIBUTE minimoGiroscopioY real
@ATTRIBUTE minimoGiroscopioZ real
@ATTRIBUTE minimoGiroscopioMag real
@ATTRIBUTE varianzaGiroscopioX real
@ATTRIBUTE varianzaGiroscopioY real
@ATTRIBUTE varianzaGiroscopioZ real
@ATTRIBUTE varianzaGiroscopioMag real
@ATTRIBUTE picoApicoGiroscopioX real
@ATTRIBUTE picoApicoGiroscopioY real
@ATTRIBUTE picoApicoGiroscopioZ real
@ATTRIBUTE picoApicoGiroscopioMag real
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@ATTRIBUTE usuario {-1,1}
@DATA 
-3.83,7.63,4.77,9.79,-3.71,7.76,5.03,9.90,-4.01,7.52,4.37,9.65,0.00,0.00,0.03,0.00,0.30,0.24,0.66,0.25,-0.01,-0.00,0.00,0.05,0.08,0.03,0.05,0.09,-0.09,-0.06,-0.04,0.01,0.00,0.00,0.00,0.00,0.16,0.09,0.09,0.08,3355393,82811,1
-1.56,7.91,5.47,9.79,0.53,8.20,6.91,10.35,-2.49,7.48,4.78,9.34,0.53,0.04,0.16,0.02,3.02,0.72,2.13,1.02,-0.00,0.03,-0.01,0.22,0.41,0.56,0.29,0.75,-0.41,-0.43,-0.12,0.03,0.02,0.03,0.01,0.03,0.82,0.99,0.41,0.72,3355393,82832,1
-1.31,7.01,6.73,9.80,-1.24,7.21,6.93,9.86,-1.38,6.85,6.34,9.69,0.00,0.01,0.01,0.00,0.15,0.36,0.59,0.17,-0.01,-0.00,-0.00,0.02,0.03,0.01,0.01,0.09,-0.09,-0.02,-0.02,0.01,0.00,0.00,0.00,0.00,0.12,0.03,0.04,0.09,3355393,82852,1
-2.37,4.26,-2.65,9.89,0.51,9.68,5.93,13.15,-9.51,-0.07,-11.37,6.88,5.25,15.44,45.50,0.60,10.02,9.74,17.30,6.27,0.15,0.35,-0.33,0.88,2.83,4.67,0.19,5.92,-1.43,-0.79,-3.67,0.04,0.32,1.02,0.65,2.23,4.27,5.46,3.85,5.88,3355393,82905,1
-0.44,5.31,8.21,9.84,0.79,5.84,12.33,13.94,-5.01,3.85,6.96,8.52,0.84,0.11,0.39,0.32,5.80,1.98,5.37,5.42,-0.05,0.05,-0.00,0.23,0.20,1.16,0.78,1.79,-1.19,-0.24,-0.26,0.03,0.05,0.05,0.01,0.09,1.38,1.41,1.05,1.75,3273460,31338,1
0.16,3.86,9.00,9.81,0.48,4.57,9.18,10.10,-1.42,3.61,8.02,9.14,0.05,0.05,0.05,0.02,1.90,0.95,1.16,0.96,-0.01,-0.02,0.01,0.09,0.09,0.10,0.24,0.77,-0.22,-0.50,-0.20,0.01,0.00,0.01,0.00,0.02,0.31,0.61,0.44,0.76,3273460,31358,1
0.62,3.38,9.23,9.85,0.83,3.82,9.60,10.26,0.15,3.26,8.69,9.47,0.02,0.01,0.01,0.01,0.67,0.56,0.91,0.79,0.00,0.00,-0.00,0.07,0.11,0.20,0.08,0.39,-0.11,-0.17,-0.08,0.01,0.00,0.00,0.00,0.01,0.22,0.37,0.16,0.38,3273460,31379,1
0.45,4.88,8.51,9.83,0.79,5.57,8.92,10.20,0.18,4.41,7.84,9.43,0.02,0.11,0.07,0.02,0.61,1.16,1.08,0.77,-0.01,-0.00,0.01,0.12,0.17,0.13,0.08,0.42,-0.34,-0.23,-0.09,0.03,0.01,0.00,0.00,0.01,0.51,0.35,0.17,0.39,3273460,31399,1
0.27,3.54,9.15,9.82,1.16,3.79,9.63,10.18,-0.59,3.23,8.68,9.43,0.10,0.01,0.03,0.02,1.75,0.56,0.95,0.75,-0.00,0.01,-0.02,0.17,0.18,0.36,0.18,0.40,-0.18,-0.24,-0.16,0.02,0.00,0.01,0.01,0.01,0.36,0.60,0.34,0.38,3273460,31420,1
0.13,3.17,9.31,9.85,0.77,3.57,10.03,10.32,-0.81,2.22,8.85,9.39,0.11,0.11,0.05,0.04,1.58,1.35,1.18,0.93,-0.00,-0.02,-0.03,0.37,0.32,0.50,0.16,0.94,-0.57,-0.52,-0.82,0.07,0.02,0.03,0.02,0.05,0.89,1.02,0.99,0.87,3273460,31440,1
