@RELATION autenticacionContinuaVectores
@ATTRIBUTE mediaAcelerometroX real
@ATTRIBUTE mediaAcelerometroY real
@ATTRIBUTE mediaAcelerometroZ real
@ATTRIBUTE mediaAcelerometroMag real
@ATTRIBUTE maximoAcelerometroX real
@ATTRIBUTE maximoAcelerometroY real
@ATTRIBUTE maximoAcelerometroZ real
@ATTRIBUTE maximoAcelerometroMag real
@ATTRIBUTE minimoAcelerometroX real
@ATTRIBUTE minimoAcelerometroY real
@ATTRIBUTE minimoAcelerometroZ real
@ATTRIBUTE minimoAcelerometroMag real
@ATTRIBUTE varianzaAcelerometroX real
@ATTRIBUTE varianzaAcelerometroY real
@ATTRIBUTE varianzaAcelerometroZ real
@ATTRIBUTE varianzaAcelerometroMag real
@ATTRIBUTE picoApicoAcelerometroX real
@ATTRIBUTE picoApicoAcelerometroY real
@ATTRIBUTE picoApicoAcelerometroZ real
@ATTRIBUTE picoApicoAcelerometroMag real
@ATTRIBUTE mediaGiroscopioX real
@ATTRIBUTE mediaGiroscopioY real
@ATTRIBUTE mediaGiroscopioZ real
@ATTRIBUTE mediaGiroscopioMag real
@ATTRIBUTE maximoGiroscopioX real
@ATTRIBUTE maximoGiroscopioY real
@ATTRIBUTE maximoGiroscopioZ real
@ATTRIBUTE maximoGiroscopioMag real
@ATTRIBUTE minimoGiroscopioX real
@ATTRIBUTE minimoGiroscopioY real
@ATTRIBUTE minimoGiroscopioZ real
@ATTRIBUTE minimoGiroscopioMag real
@ATTRIBUTE varianzaGiroscopioX real
@ATTRIBUTE varianzaGiroscopioY real
@ATTRIBUTE varianzaGiroscopioZ real
@ATTRIBUTE varianzaGiroscopioMag real
@ATTRIBUTE picoApicoGiroscopioX real
@ATTRIBUTE picoApicoGiroscopioY real
@ATTRIBUTE picoApicoGiroscopioZ real
@ATTRIBUTE picoApicoGiroscopioMag real
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@ATTRIBUTE usuario {-1,1}
@DATA 
-1.09,6.90,6.42,9.84,1.72,8.31,9.25,10.85,-5.54,5.06,4.60,8.36,4.24,0.56,1.61,0.21,7.26,3.25,4.66,2.48,0.02,-0.04,-0.05,0.68,0.94,0.87,0.88,1.60,-1.25,-0.79,-1.04,0.08,0.20,0.16,0.16,0.16,2.19,1.66,1.92,1.52,3273460,4814,1
-0.75,8.58,4.59,9.77,-0.54,9.12,5.44,9.91,-1.43,8.16,3.31,9.70,0.02,0.05,0.19,0.00,0.89,0.96,2.13,0.21,0.01,-0.01,0.01,0.15,0.59,0.40,0.11,0.70,-0.28,-0.22,-0.02,0.02,0.02,0.01,0.00,0.02,0.87,0.62,0.13,0.68,3273460,4834,1
-0.35,8.90,3.98,9.77,-0.16,9.15,4.45,9.90,-0.65,8.66,3.27,9.57,0.02,0.01,0.07,0.00,0.49,0.48,1.18,0.33,0.01,0.01,0.00,0.12,0.25,0.32,0.03,0.53,-0.51,-0.15,-0.02,0.03,0.01,0.01,0.00,0.01,0.76,0.47,0.05,0.50,3273460,4855,1
0.31,3.19,9.05,9.77,1.97,5.12,11.25,11.61,-4.85,0.85,5.10,8.21,1.30,0.83,0.61,0.14,6.82,4.27,6.15,3.40,0.05,0.02,0.10,0.51,1.42,3.18,0.82,3.30,-0.81,-2.50,-0.21,0.04,0.10,0.55,0.06,0.63,2.23,5.68,1.03,3.25,3273460,4920,1
1.32,6.71,6.43,9.76,3.50,8.53,11.55,12.94,-0.36,2.46,4.56,7.99,0.39,3.62,3.19,0.42,3.86,6.07,7.00,4.95,-0.09,0.10,0.13,0.35,0.39,1.40,1.40,2.11,-1.35,-0.36,-0.05,0.03,0.12,0.09,0.10,0.25,1.74,1.76,1.45,2.08,3273460,4941,1
7.25,3.82,3.54,9.71,8.54,4.54,10.01,10.97,2.29,0.79,1.63,7.94,4.18,1.11,9.20,0.15,6.25,3.75,8.38,3.03,-0.04,0.13,-0.02,0.28,0.56,3.42,0.33,3.73,-1.39,-0.92,-0.36,0.00,0.08,0.29,0.01,0.37,1.95,4.35,0.70,3.73,3273460,4961,1
0.83,8.77,3.72,9.81,4.84,9.64,7.96,10.97,-1.37,6.85,0.99,8.69,1.84,0.39,2.25,0.10,6.21,2.79,6.97,2.28,-0.08,-0.06,0.02,0.52,1.16,1.02,0.97,1.83,-1.14,-1.33,-0.46,0.03,0.19,0.21,0.03,0.21,2.31,2.35,1.43,1.81,3273460,4982,1
-0.20,3.28,9.15,9.87,3.04,5.66,13.37,13.64,-3.54,1.00,6.46,7.23,1.27,1.23,1.50,1.39,6.57,4.66,6.91,6.41,-0.00,-0.06,0.05,0.64,0.66,0.70,0.85,1.55,-1.11,-1.05,-1.06,0.20,0.14,0.15,0.11,0.10,1.77,1.75,1.92,1.34,3273460,5002,1
-1.81,4.43,8.06,9.85,2.38,6.97,12.74,13.14,-8.60,1.11,4.49,7.50,5.92,1.45,2.13,0.64,10.99,5.85,8.25,5.63,-0.14,0.06,0.03,0.73,0.93,2.96,0.74,3.58,-1.63,-0.84,-1.72,0.14,0.13,0.39,0.22,0.39,2.57,3.80,2.46,3.44,3273460,5023,1
0.63,5.34,8.01,9.80,3.01,7.40,11.77,12.48,-2.07,3.18,6.54,8.79,0.73,1.36,0.95,0.19,5.07,4.22,5.22,3.69,-0.07,0.00,-0.00,0.35,0.25,0.53,0.48,0.86,-0.58,-0.68,-0.47,0.04,0.03,0.06,0.04,0.04,0.83,1.21,0.95,0.82,3273460,5043,1
-1.46,6.41,6.54,9.88,1.41,9.25,13.31,13.54,-6.63,1.76,2.77,7.83,3.02,3.83,5.02,0.69,8.04,7.49,10.54,5.72,0.01,0.29,0.32,0.81,1.77,2.51,1.96,3.01,-1.84,-0.23,-0.53,0.04,0.28,0.30,0.37,0.65,3.60,2.73,2.49,2.97,3273460,5063,1
-1.77,8.72,3.76,9.77,0.37,9.86,6.60,11.06,-3.39,7.38,1.03,8.48,0.77,0.29,1.06,0.13,3.76,2.48,5.57,2.57,-0.04,-0.02,-0.01,0.38,0.64,0.53,0.51,1.24,-1.12,-0.64,-0.59,0.04,0.10,0.06,0.03,0.09,1.76,1.17,1.10,1.19,3273460,5084,1
-2.12,8.80,3.75,9.80,-1.88,8.94,4.08,9.88,-2.32,8.63,3.08,9.66,0.01,0.00,0.02,0.00,0.44,0.31,1.01,0.23,0.01,-0.00,-0.00,0.03,0.06,0.04,0.02,0.12,-0.06,-0.05,-0.09,0.01,0.00,0.00,0.00,0.00,0.12,0.09,0.11,0.11,3273460,5104,1
-2.46,7.51,5.75,9.78,-2.23,7.57,5.88,9.87,-2.63,7.46,5.56,9.68,0.01,0.00,0.00,0.00,0.39,0.11,0.32,0.18,-0.00,-0.01,0.01,0.02,0.01,0.01,0.03,0.05,-0.02,-0.03,-0.01,0.01,0.00,0.00,0.00,0.00,0.03,0.04,0.05,0.04,3273460,5125,1
-0.57,6.99,6.73,9.81,2.88,7.77,7.98,10.42,-2.61,5.93,5.33,9.30,1.37,0.19,0.23,0.04,5.49,1.84,2.65,1.12,-0.04,-0.11,-0.15,0.36,0.18,0.20,0.37,1.81,-0.58,-1.18,-1.27,0.02,0.02,0.13,0.17,0.23,0.76,1.38,1.64,1.79,3273460,5145,1
0.47,6.23,7.47,9.77,1.18,6.65,8.34,10.24,-1.74,5.39,6.91,9.41,0.54,0.05,0.06,0.02,2.92,1.26,1.43,0.83,0.00,0.04,-0.01,0.11,0.20,0.23,0.16,0.30,-0.21,-0.05,-0.17,0.00,0.01,0.01,0.00,0.01,0.41,0.29,0.33,0.30,3273460,5166,1
0.39,4.54,8.47,9.64,1.56,5.42,10.01,10.68,-0.45,3.35,5.59,7.09,0.07,0.19,0.39,0.22,2.00,2.07,4.41,3.59,0.01,0.01,0.00,0.13,0.32,0.18,0.15,0.43,-0.18,-0.16,-0.27,0.01,0.01,0.00,0.00,0.01,0.50,0.35,0.42,0.42,3273460,5186,1
