@RELATION autenticacionContinuaVectores
@ATTRIBUTE mediaAcelerometroX real
@ATTRIBUTE mediaAcelerometroY real
@ATTRIBUTE mediaAcelerometroZ real
@ATTRIBUTE mediaAcelerometroMag real
@ATTRIBUTE maximoAcelerometroX real
@ATTRIBUTE maximoAcelerometroY real
@ATTRIBUTE maximoAcelerometroZ real
@ATTRIBUTE maximoAcelerometroMag real
@ATTRIBUTE minimoAcelerometroX real
@ATTRIBUTE minimoAcelerometroY real
@ATTRIBUTE minimoAcelerometroZ real
@ATTRIBUTE minimoAcelerometroMag real
@ATTRIBUTE varianzaAcelerometroX real
@ATTRIBUTE varianzaAcelerometroY real
@ATTRIBUTE varianzaAcelerometroZ real
@ATTRIBUTE varianzaAcelerometroMag real
@ATTRIBUTE picoApicoAcelerometroX real
@ATTRIBUTE picoApicoAcelerometroY real
@ATTRIBUTE picoApicoAcelerometroZ real
@ATTRIBUTE picoApicoAcelerometroMag real
@ATTRIBUTE mediaGiroscopioX real
@ATTRIBUTE mediaGiroscopioY real
@ATTRIBUTE mediaGiroscopioZ real
@ATTRIBUTE mediaGiroscopioMag real
@ATTRIBUTE maximoGiroscopioX real
@ATTRIBUTE maximoGiroscopioY real
@ATTRIBUTE maximoGiroscopioZ real
@ATTRIBUTE maximoGiroscopioMag real
@ATTRIBUTE minimoGiroscopioX real
@ATTRIBUTE minimoGiroscopioY real
@ATTRIBUTE minimoGiroscopioZ real
@ATTRIBUTE minimoGiroscopioMag real
@ATTRIBUTE varianzaGiroscopioX real
@ATTRIBUTE varianzaGiroscopioY real
@ATTRIBUTE varianzaGiroscopioZ real
@ATTRIBUTE varianzaGiroscopioMag real
@ATTRIBUTE picoApicoGiroscopioX real
@ATTRIBUTE picoApicoGiroscopioY real
@ATTRIBUTE picoApicoGiroscopioZ real
@ATTRIBUTE picoApicoGiroscopioMag real
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@ATTRIBUTE usuario {-1,1}
@DATA 
-0.29,0.23,9.75,9.76,-0.28,0.24,9.80,9.80,-0.30,0.22,9.71,9.72,0.00,0.00,0.00,0.00,0.02,0.02,0.08,0.08,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3355393,28341,1
-0.30,0.22,9.73,9.73,-0.29,0.23,9.76,9.76,-0.31,0.21,9.68,9.68,0.00,0.00,0.00,0.00,0.02,0.02,0.08,0.08,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3355393,28362,1
1.69,5.73,7.69,9.74,1.98,5.86,7.93,9.89,1.38,5.59,7.46,9.58,0.02,0.00,0.01,0.00,0.60,0.26,0.47,0.31,0.00,-0.01,0.01,0.03,0.03,0.02,0.03,0.05,-0.04,-0.04,-0.03,0.01,0.00,0.00,0.00,0.00,0.08,0.06,0.05,0.05,3355393,28683,1
-2.43,6.37,6.96,9.80,-1.07,7.81,9.02,10.96,-3.71,4.84,4.52,8.83,0.31,0.40,0.41,0.05,2.64,2.97,4.50,2.13,-0.03,0.02,0.00,0.25,0.42,0.58,0.34,1.06,-0.77,-0.35,-0.61,0.00,0.03,0.03,0.03,0.06,1.19,0.94,0.95,1.05,3355393,28703,1
0.48,7.21,6.54,9.77,1.17,7.96,7.69,10.30,-1.52,5.87,5.75,9.11,0.18,0.10,0.15,0.02,2.69,2.09,1.94,1.20,-0.01,0.02,-0.01,0.17,0.36,0.22,0.37,1.17,-0.22,-0.50,-1.04,0.01,0.01,0.01,0.05,0.05,0.58,0.72,1.41,1.16,3355393,28724,1
0.38,6.81,6.99,9.77,0.57,6.92,7.41,9.98,0.18,6.67,6.65,9.57,0.01,0.00,0.01,0.00,0.39,0.25,0.75,0.40,-0.00,-0.00,0.00,0.02,0.02,0.04,0.02,0.08,-0.05,-0.02,-0.04,0.01,0.00,0.00,0.00,0.00,0.07,0.06,0.05,0.08,3355393,28744,1
-1.53,6.58,7.04,9.76,-1.08,6.88,7.56,10.07,-1.97,6.34,6.40,9.36,0.01,0.00,0.02,0.01,0.88,0.54,1.16,0.71,0.00,0.00,-0.00,0.04,0.09,0.11,0.03,0.23,-0.05,-0.04,-0.06,0.01,0.00,0.00,0.00,0.00,0.14,0.16,0.09,0.22,3355393,28765,1
-1.46,7.65,5.82,9.78,-0.81,8.92,7.52,10.30,-2.40,6.82,3.73,9.29,0.10,0.29,0.74,0.03,1.59,2.11,3.79,1.01,0.02,-0.00,-0.01,0.29,1.01,0.51,0.21,1.05,-0.42,-0.72,-0.46,0.02,0.08,0.05,0.01,0.07,1.43,1.24,0.67,1.02,3355393,28785,1
-1.16,7.21,6.51,9.78,-1.00,7.39,6.74,9.95,-1.47,7.11,5.92,9.52,0.01,0.00,0.01,0.00,0.47,0.28,0.82,0.43,0.00,-0.00,0.00,0.03,0.08,0.03,0.03,0.10,-0.05,-0.06,-0.02,0.01,0.00,0.00,0.00,0.00,0.13,0.08,0.06,0.09,3355393,28806,1
-2.11,6.68,6.81,9.79,-1.63,7.28,8.23,10.20,-2.74,5.45,5.98,9.17,0.02,0.19,0.18,0.01,1.11,1.83,2.26,1.03,0.00,0.01,0.00,0.17,0.26,0.21,0.25,1.44,-0.49,-1.04,-0.87,0.02,0.02,0.04,0.03,0.06,0.74,1.26,1.12,1.43,3355393,28826,1
