@RELATION autenticacionContinuaVectores
@ATTRIBUTE mediaAcelerometroX real
@ATTRIBUTE mediaAcelerometroY real
@ATTRIBUTE mediaAcelerometroZ real
@ATTRIBUTE mediaAcelerometroMag real
@ATTRIBUTE maximoAcelerometroX real
@ATTRIBUTE maximoAcelerometroY real
@ATTRIBUTE maximoAcelerometroZ real
@ATTRIBUTE maximoAcelerometroMag real
@ATTRIBUTE minimoAcelerometroX real
@ATTRIBUTE minimoAcelerometroY real
@ATTRIBUTE minimoAcelerometroZ real
@ATTRIBUTE minimoAcelerometroMag real
@ATTRIBUTE varianzaAcelerometroX real
@ATTRIBUTE varianzaAcelerometroY real
@ATTRIBUTE varianzaAcelerometroZ real
@ATTRIBUTE varianzaAcelerometroMag real
@ATTRIBUTE picoApicoAcelerometroX real
@ATTRIBUTE picoApicoAcelerometroY real
@ATTRIBUTE picoApicoAcelerometroZ real
@ATTRIBUTE picoApicoAcelerometroMag real
@ATTRIBUTE mediaGiroscopioX real
@ATTRIBUTE mediaGiroscopioY real
@ATTRIBUTE mediaGiroscopioZ real
@ATTRIBUTE mediaGiroscopioMag real
@ATTRIBUTE maximoGiroscopioX real
@ATTRIBUTE maximoGiroscopioY real
@ATTRIBUTE maximoGiroscopioZ real
@ATTRIBUTE maximoGiroscopioMag real
@ATTRIBUTE minimoGiroscopioX real
@ATTRIBUTE minimoGiroscopioY real
@ATTRIBUTE minimoGiroscopioZ real
@ATTRIBUTE minimoGiroscopioMag real
@ATTRIBUTE varianzaGiroscopioX real
@ATTRIBUTE varianzaGiroscopioY real
@ATTRIBUTE varianzaGiroscopioZ real
@ATTRIBUTE varianzaGiroscopioMag real
@ATTRIBUTE picoApicoGiroscopioX real
@ATTRIBUTE picoApicoGiroscopioY real
@ATTRIBUTE picoApicoGiroscopioZ real
@ATTRIBUTE picoApicoGiroscopioMag real
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@ATTRIBUTE usuario {-1,1}
@DATA 
-0.91,9.10,3.77,9.90,-0.81,9.20,4.06,9.94,-1.08,9.01,3.49,9.80,0.00,0.00,0.02,0.00,0.27,0.19,0.57,0.14,-0.01,-0.01,0.00,0.06,0.12,0.11,0.06,0.17,-0.14,-0.09,-0.04,0.01,0.00,0.00,0.00,0.00,0.27,0.20,0.10,0.16,3355393,863,1
-0.62,9.01,4.06,9.91,-0.56,9.10,4.29,9.94,-0.73,8.92,3.86,9.85,0.00,0.00,0.01,0.00,0.17,0.18,0.43,0.09,-0.01,-0.01,-0.00,0.04,0.07,0.05,0.05,0.13,-0.11,-0.05,-0.04,0.01,0.00,0.00,0.00,0.00,0.18,0.11,0.08,0.12,3355393,884,1
-0.80,9.03,3.97,9.90,-0.68,9.18,4.31,9.99,-0.94,8.90,3.61,9.85,0.00,0.00,0.02,0.00,0.26,0.28,0.69,0.15,0.00,-0.00,0.00,0.09,0.20,0.18,0.10,0.24,-0.21,-0.12,-0.06,0.02,0.01,0.00,0.00,0.00,0.40,0.30,0.15,0.22,3355393,904,1
-0.67,9.12,3.79,9.90,-0.54,9.22,4.16,10.00,-0.88,8.96,3.47,9.80,0.01,0.00,0.02,0.00,0.33,0.26,0.68,0.20,-0.01,-0.01,-0.00,0.09,0.12,0.16,0.08,0.36,-0.19,-0.27,-0.16,0.01,0.00,0.00,0.00,0.00,0.32,0.43,0.24,0.35,3355393,925,1
-0.82,8.98,4.07,9.91,-0.48,9.21,4.60,10.11,-1.42,8.80,3.51,9.73,0.02,0.01,0.08,0.00,0.94,0.41,1.09,0.38,0.00,0.01,0.00,0.19,0.41,0.39,0.27,0.48,-0.41,-0.24,-0.12,0.02,0.02,0.02,0.00,0.01,0.82,0.63,0.39,0.47,3355393,946,1
-0.74,9.13,3.74,9.89,-0.62,9.23,4.21,9.96,-0.92,8.97,3.37,9.76,0.00,0.00,0.02,0.00,0.29,0.26,0.84,0.20,-0.00,-0.00,0.00,0.07,0.21,0.07,0.07,0.35,-0.34,-0.17,-0.09,0.01,0.01,0.00,0.00,0.00,0.55,0.24,0.16,0.34,3355393,966,1
-0.77,9.23,3.48,9.89,-0.67,9.33,3.80,9.95,-0.98,9.10,3.17,9.83,0.01,0.00,0.03,0.00,0.32,0.23,0.63,0.12,0.01,-0.01,-0.00,0.06,0.19,0.13,0.04,0.23,-0.16,-0.09,-0.07,0.01,0.00,0.00,0.00,0.00,0.35,0.22,0.11,0.22,3355393,986,1
-0.72,9.20,3.57,9.90,-0.62,9.27,3.78,9.96,-0.86,9.14,3.37,9.85,0.00,0.00,0.01,0.00,0.24,0.14,0.41,0.10,-0.00,0.00,0.00,0.06,0.09,0.14,0.06,0.16,-0.13,-0.11,-0.05,0.01,0.00,0.00,0.00,0.00,0.22,0.24,0.11,0.15,3355393,1006,1
0.57,8.89,4.40,9.94,0.83,9.11,4.86,10.04,0.40,8.67,3.94,9.84,0.01,0.02,0.07,0.00,0.43,0.44,0.91,0.20,-0.02,-0.00,0.00,0.07,0.12,0.10,0.08,0.17,-0.16,-0.10,-0.05,0.01,0.00,0.00,0.00,0.00,0.28,0.20,0.14,0.16,3355393,1027,1
1.09,8.70,4.70,9.96,1.81,9.11,5.18,10.18,0.68,8.45,4.06,9.80,0.04,0.01,0.03,0.01,1.13,0.66,1.12,0.38,-0.00,-0.01,0.00,0.10,0.21,0.11,0.33,0.39,-0.21,-0.28,-0.15,0.01,0.01,0.00,0.01,0.01,0.43,0.39,0.49,0.38,3355393,1047,1
