@RELATION autenticacionContinuaVectores
@ATTRIBUTE mediaAcelerometroX real
@ATTRIBUTE mediaAcelerometroY real
@ATTRIBUTE mediaAcelerometroZ real
@ATTRIBUTE mediaAcelerometroMag real
@ATTRIBUTE maximoAcelerometroX real
@ATTRIBUTE maximoAcelerometroY real
@ATTRIBUTE maximoAcelerometroZ real
@ATTRIBUTE maximoAcelerometroMag real
@ATTRIBUTE minimoAcelerometroX real
@ATTRIBUTE minimoAcelerometroY real
@ATTRIBUTE minimoAcelerometroZ real
@ATTRIBUTE minimoAcelerometroMag real
@ATTRIBUTE varianzaAcelerometroX real
@ATTRIBUTE varianzaAcelerometroY real
@ATTRIBUTE varianzaAcelerometroZ real
@ATTRIBUTE varianzaAcelerometroMag real
@ATTRIBUTE picoApicoAcelerometroX real
@ATTRIBUTE picoApicoAcelerometroY real
@ATTRIBUTE picoApicoAcelerometroZ real
@ATTRIBUTE picoApicoAcelerometroMag real
@ATTRIBUTE mediaGiroscopioX real
@ATTRIBUTE mediaGiroscopioY real
@ATTRIBUTE mediaGiroscopioZ real
@ATTRIBUTE mediaGiroscopioMag real
@ATTRIBUTE maximoGiroscopioX real
@ATTRIBUTE maximoGiroscopioY real
@ATTRIBUTE maximoGiroscopioZ real
@ATTRIBUTE maximoGiroscopioMag real
@ATTRIBUTE minimoGiroscopioX real
@ATTRIBUTE minimoGiroscopioY real
@ATTRIBUTE minimoGiroscopioZ real
@ATTRIBUTE minimoGiroscopioMag real
@ATTRIBUTE varianzaGiroscopioX real
@ATTRIBUTE varianzaGiroscopioY real
@ATTRIBUTE varianzaGiroscopioZ real
@ATTRIBUTE varianzaGiroscopioMag real
@ATTRIBUTE picoApicoGiroscopioX real
@ATTRIBUTE picoApicoGiroscopioY real
@ATTRIBUTE picoApicoGiroscopioZ real
@ATTRIBUTE picoApicoGiroscopioMag real
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@ATTRIBUTE usuario {-1,1}
@DATA 
0.17,2.08,9.52,9.76,0.39,2.78,10.21,10.35,-0.37,1.26,9.05,9.41,0.02,0.14,0.04,0.03,0.76,1.52,1.16,0.95,0.02,-0.01,-0.00,0.14,0.44,0.12,0.12,0.48,-0.34,-0.16,-0.13,0.03,0.02,0.00,0.00,0.01,0.78,0.28,0.26,0.45,3273460,61943,1
-0.21,1.53,9.61,9.73,0.08,1.91,9.81,10.01,-0.50,1.32,9.42,9.57,0.02,0.02,0.00,0.00,0.57,0.59,0.39,0.44,0.00,0.00,-0.01,0.14,0.21,0.21,0.11,0.34,-0.21,-0.16,-0.20,0.03,0.01,0.00,0.00,0.00,0.42,0.37,0.31,0.31,3273460,61963,1
-0.43,1.52,9.61,9.75,0.34,2.13,11.73,11.92,-1.49,0.98,9.12,9.31,0.13,0.05,0.06,0.06,1.83,1.15,2.61,2.61,-0.01,0.02,0.00,0.19,0.25,0.40,0.30,0.51,-0.31,-0.30,-0.19,0.06,0.01,0.02,0.01,0.01,0.56,0.70,0.49,0.45,3273460,61984,1
0.36,2.37,9.41,9.74,1.32,2.88,10.23,10.40,-1.02,1.48,7.98,8.53,0.33,0.07,0.10,0.07,2.34,1.40,2.25,1.86,0.02,-0.02,0.03,0.20,0.26,0.42,0.36,0.63,-0.23,-0.56,-0.22,0.01,0.01,0.02,0.01,0.02,0.49,0.98,0.58,0.62,3273460,62216,1
-0.25,3.83,8.94,9.73,-0.10,3.96,9.07,9.85,-0.39,3.72,8.56,9.38,0.00,0.00,0.00,0.00,0.29,0.24,0.51,0.47,0.01,-0.00,0.00,0.02,0.05,0.04,0.02,0.12,-0.05,-0.02,-0.02,0.01,0.00,0.00,0.00,0.00,0.09,0.06,0.04,0.11,3273460,62237,1
0.28,2.81,9.17,9.73,2.16,3.70,10.38,10.63,-1.89,-0.55,8.61,9.00,0.90,1.05,0.11,0.07,4.05,4.25,1.76,1.62,0.07,0.05,0.03,0.50,1.68,1.58,0.84,1.95,-1.02,-1.04,-0.71,0.05,0.14,0.13,0.06,0.21,2.69,2.61,1.55,1.89,3273460,62258,1
0.85,3.49,8.83,9.80,4.44,5.65,11.33,12.05,-2.80,-0.57,3.44,7.17,1.37,2.97,0.96,0.47,7.24,6.22,7.89,4.88,-0.05,-0.01,-0.03,0.51,1.69,0.91,0.58,2.07,-1.58,-0.84,-1.09,0.03,0.20,0.11,0.07,0.28,3.27,1.75,1.67,2.04,3273460,62278,1
1.64,3.81,8.75,9.70,3.05,4.54,9.91,11.11,0.84,2.93,7.49,8.38,0.19,0.12,0.13,0.12,2.21,1.61,2.42,2.73,-0.01,0.02,-0.02,0.12,0.22,0.21,0.06,0.58,-0.56,-0.17,-0.15,0.01,0.01,0.00,0.00,0.01,0.77,0.38,0.21,0.57,3273460,62299,1
-0.41,3.35,9.05,9.72,0.51,5.80,10.06,10.53,-2.12,2.34,6.22,8.72,0.29,0.75,0.37,0.09,2.63,3.46,3.84,1.81,0.03,0.02,0.02,0.24,0.74,0.73,0.17,1.00,-0.66,-0.79,-0.11,0.03,0.05,0.05,0.00,0.07,1.40,1.53,0.28,0.97,3273460,62320,1
-0.03,0.07,9.68,9.68,-0.01,0.09,9.74,9.74,-0.04,0.06,9.66,9.66,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.07,0.00,-0.00,-0.00,0.00,0.00,0.01,0.00,0.01,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,3273460,62443,1
-0.02,0.08,9.72,9.72,-0.01,0.10,9.74,9.74,-0.06,0.07,9.68,9.69,0.00,0.00,0.00,0.00,0.05,0.03,0.06,0.06,-0.00,-0.00,0.00,0.01,0.00,0.02,0.00,0.03,-0.00,-0.02,-0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.00,0.03,3273460,62788,1
-0.00,0.13,9.72,9.74,1.48,1.92,9.93,10.01,-0.96,-0.87,9.61,9.62,0.07,0.11,0.00,0.00,2.44,2.78,0.33,0.39,-0.00,0.00,-0.16,0.21,0.07,0.09,0.49,2.66,-0.09,-0.09,-2.66,0.00,0.00,0.00,0.30,0.29,0.16,0.17,3.15,2.66,3273460,62809,1
4.13,4.49,4.29,10.72,17.89,11.74,13.29,21.28,-1.55,-3.55,-8.10,3.67,24.40,9.96,28.34,9.73,19.44,15.29,21.40,17.61,-0.01,-0.33,-0.51,1.59,2.71,1.49,2.13,8.98,-4.13,-6.81,-5.79,0.20,1.13,1.87,1.72,3.31,6.84,8.30,7.92,8.79,3273460,63200,1
6.09,4.62,4.22,10.73,15.03,15.39,12.87,18.77,-4.30,-3.37,-9.04,2.55,13.97,12.52,16.03,9.95,19.32,18.77,21.91,16.22,-0.14,-0.31,-0.56,2.37,2.43,2.76,1.60,9.67,-3.03,-4.52,-8.64,0.26,1.23,1.94,2.76,2.82,5.46,7.28,10.24,9.40,3273460,63278,1
-0.68,3.52,8.90,10.05,2.65,6.53,20.10,20.62,-9.73,-0.72,-0.44,3.03,4.14,1.53,6.86,5.36,12.39,7.25,20.54,17.59,-0.13,0.27,0.26,0.96,1.31,3.57,4.43,5.11,-2.12,-0.73,-1.27,0.05,0.26,0.54,1.05,1.60,3.43,4.30,5.70,5.05,3273460,64012,1
0.12,3.94,8.83,9.87,3.69,5.90,12.93,13.05,-2.71,0.60,6.57,7.89,1.82,1.48,1.21,0.80,6.41,5.30,6.36,5.15,0.01,0.06,0.03,0.78,0.65,0.72,1.44,1.63,-0.58,-0.84,-0.83,0.35,0.08,0.18,0.35,0.08,1.23,1.57,2.27,1.28,3273460,64032,1
-1.06,2.83,9.19,9.80,1.11,5.22,11.85,12.33,-2.84,0.36,6.16,6.96,0.82,1.32,1.00,0.82,3.95,4.87,5.70,5.37,-0.01,-0.04,0.05,0.55,0.95,0.37,0.79,1.30,-0.69,-0.58,-1.12,0.19,0.09,0.05,0.13,0.06,1.65,0.95,1.91,1.11,3273460,64053,1
0.01,4.62,8.58,9.77,0.86,5.29,9.97,10.71,-1.05,3.88,7.18,8.92,0.15,0.08,0.19,0.11,1.92,1.40,2.79,1.78,-0.01,-0.00,-0.00,0.23,0.42,0.62,0.34,0.74,-0.45,-0.37,-0.13,0.06,0.02,0.03,0.00,0.02,0.86,1.00,0.48,0.68,3273460,64073,1
-0.52,1.00,9.38,9.85,2.50,5.32,13.64,13.78,-5.91,-1.93,6.41,7.22,1.89,5.21,1.59,1.01,8.41,7.24,7.23,6.56,0.01,-0.02,0.13,1.04,2.29,1.09,1.69,3.86,-0.87,-1.04,-2.90,0.09,0.34,0.23,0.90,0.49,3.16,2.13,4.59,3.77,3273460,64099,1
8.10,1.47,4.12,9.70,13.71,5.21,10.04,14.01,2.92,-1.48,0.36,6.55,4.82,2.76,4.05,2.56,10.79,6.69,9.68,7.47,0.03,-0.14,0.06,0.79,1.41,0.84,0.99,2.15,-1.41,-1.10,-0.79,0.18,0.21,0.18,0.11,0.15,2.83,1.94,1.78,1.96,3273460,64119,1
