@RELATION autenticacionContinuaVectores
@ATTRIBUTE mediaAcelerometroX real
@ATTRIBUTE mediaAcelerometroY real
@ATTRIBUTE mediaAcelerometroZ real
@ATTRIBUTE mediaAcelerometroMag real
@ATTRIBUTE maximoAcelerometroX real
@ATTRIBUTE maximoAcelerometroY real
@ATTRIBUTE maximoAcelerometroZ real
@ATTRIBUTE maximoAcelerometroMag real
@ATTRIBUTE minimoAcelerometroX real
@ATTRIBUTE minimoAcelerometroY real
@ATTRIBUTE minimoAcelerometroZ real
@ATTRIBUTE minimoAcelerometroMag real
@ATTRIBUTE varianzaAcelerometroX real
@ATTRIBUTE varianzaAcelerometroY real
@ATTRIBUTE varianzaAcelerometroZ real
@ATTRIBUTE varianzaAcelerometroMag real
@ATTRIBUTE picoApicoAcelerometroX real
@ATTRIBUTE picoApicoAcelerometroY real
@ATTRIBUTE picoApicoAcelerometroZ real
@ATTRIBUTE picoApicoAcelerometroMag real
@ATTRIBUTE mediaGiroscopioX real
@ATTRIBUTE mediaGiroscopioY real
@ATTRIBUTE mediaGiroscopioZ real
@ATTRIBUTE mediaGiroscopioMag real
@ATTRIBUTE maximoGiroscopioX real
@ATTRIBUTE maximoGiroscopioY real
@ATTRIBUTE maximoGiroscopioZ real
@ATTRIBUTE maximoGiroscopioMag real
@ATTRIBUTE minimoGiroscopioX real
@ATTRIBUTE minimoGiroscopioY real
@ATTRIBUTE minimoGiroscopioZ real
@ATTRIBUTE minimoGiroscopioMag real
@ATTRIBUTE varianzaGiroscopioX real
@ATTRIBUTE varianzaGiroscopioY real
@ATTRIBUTE varianzaGiroscopioZ real
@ATTRIBUTE varianzaGiroscopioMag real
@ATTRIBUTE picoApicoGiroscopioX real
@ATTRIBUTE picoApicoGiroscopioY real
@ATTRIBUTE picoApicoGiroscopioZ real
@ATTRIBUTE picoApicoGiroscopioMag real
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@ATTRIBUTE usuario {-1,1}
@DATA 
-8.77,2.52,3.70,9.85,-8.75,2.54,3.79,9.86,-8.79,2.47,3.66,9.83,0.00,0.00,0.00,0.00,0.04,0.07,0.12,0.03,-0.00,-0.00,0.00,0.00,0.00,0.01,0.01,0.01,-0.00,-0.01,-0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.01,0.01,3619420,29325,1
-8.77,2.55,3.68,9.85,-8.76,2.57,3.71,9.87,-8.79,2.53,3.63,9.83,0.00,0.00,0.00,0.00,0.02,0.04,0.08,0.04,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.01,-0.00,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,3619420,29346,1
-8.98,2.80,2.91,9.85,-8.97,2.82,2.95,9.87,-9.00,2.78,2.88,9.83,0.00,0.00,0.00,0.00,0.03,0.03,0.07,0.04,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.01,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,3619420,29366,1
-8.99,2.72,2.58,9.84,-8.70,2.87,3.53,9.93,-9.67,2.16,0.02,9.76,0.10,0.03,1.67,0.00,0.98,0.71,3.51,0.17,0.01,0.05,-0.01,0.11,0.26,0.68,0.05,0.73,-0.08,-0.57,-0.19,0.00,0.00,0.04,0.00,0.03,0.34,1.25,0.24,0.73,3619420,29387,1
-9.51,2.42,-0.43,9.83,-9.31,3.05,0.23,9.90,-9.61,2.11,-1.42,9.79,0.01,0.04,0.15,0.00,0.30,0.94,1.65,0.11,0.01,-0.00,0.00,0.15,0.50,0.30,0.24,0.70,-0.20,-0.64,-0.21,0.00,0.01,0.03,0.00,0.03,0.71,0.94,0.44,0.70,3619420,29407,1
-9.63,2.01,-0.31,9.84,-9.61,2.05,0.05,9.86,-9.65,1.88,-0.39,9.82,0.00,0.00,0.00,0.00,0.03,0.17,0.44,0.04,0.00,0.00,0.00,0.01,0.01,0.03,0.01,0.04,-0.00,-0.01,-0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.02,0.03,3619420,29428,1
-9.41,1.90,2.16,9.84,-9.40,1.91,2.21,9.86,-9.44,1.88,2.10,9.83,0.00,0.00,0.00,0.00,0.04,0.03,0.11,0.03,0.00,0.00,-0.00,0.00,0.00,0.02,0.00,0.02,-0.00,-0.02,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.02,3619420,29448,1
-9.42,1.91,2.09,9.84,-9.41,1.92,2.13,9.86,-9.45,1.88,2.04,9.82,0.00,0.00,0.00,0.00,0.04,0.04,0.09,0.04,0.00,-0.00,-0.00,0.00,0.00,0.03,0.00,0.03,-0.01,-0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.01,0.03,3619420,29469,1
-9.26,3.31,0.56,9.85,-9.22,3.34,0.65,9.99,-9.46,3.20,0.07,9.82,0.00,0.00,0.02,0.00,0.24,0.15,0.57,0.17,0.00,-0.01,-0.00,0.01,0.04,0.02,0.00,0.19,-0.03,-0.19,-0.01,0.00,0.00,0.00,0.00,0.00,0.06,0.21,0.02,0.19,3619420,29489,1
-9.35,2.95,-0.90,9.85,-9.27,3.01,-0.72,9.88,-9.41,2.86,-1.30,9.82,0.00,0.00,0.01,0.00,0.14,0.15,0.58,0.06,0.00,-0.01,-0.00,0.02,0.01,0.03,0.00,0.12,-0.01,-0.12,-0.02,0.00,0.00,0.00,0.00,0.00,0.02,0.15,0.02,0.12,3619420,29510,1
