@RELATION autenticacionContinuaVectores
@ATTRIBUTE mediaAcelerometroX real
@ATTRIBUTE mediaAcelerometroY real
@ATTRIBUTE mediaAcelerometroZ real
@ATTRIBUTE mediaAcelerometroMag real
@ATTRIBUTE maximoAcelerometroX real
@ATTRIBUTE maximoAcelerometroY real
@ATTRIBUTE maximoAcelerometroZ real
@ATTRIBUTE maximoAcelerometroMag real
@ATTRIBUTE minimoAcelerometroX real
@ATTRIBUTE minimoAcelerometroY real
@ATTRIBUTE minimoAcelerometroZ real
@ATTRIBUTE minimoAcelerometroMag real
@ATTRIBUTE varianzaAcelerometroX real
@ATTRIBUTE varianzaAcelerometroY real
@ATTRIBUTE varianzaAcelerometroZ real
@ATTRIBUTE varianzaAcelerometroMag real
@ATTRIBUTE picoApicoAcelerometroX real
@ATTRIBUTE picoApicoAcelerometroY real
@ATTRIBUTE picoApicoAcelerometroZ real
@ATTRIBUTE picoApicoAcelerometroMag real
@ATTRIBUTE mediaGiroscopioX real
@ATTRIBUTE mediaGiroscopioY real
@ATTRIBUTE mediaGiroscopioZ real
@ATTRIBUTE mediaGiroscopioMag real
@ATTRIBUTE maximoGiroscopioX real
@ATTRIBUTE maximoGiroscopioY real
@ATTRIBUTE maximoGiroscopioZ real
@ATTRIBUTE maximoGiroscopioMag real
@ATTRIBUTE minimoGiroscopioX real
@ATTRIBUTE minimoGiroscopioY real
@ATTRIBUTE minimoGiroscopioZ real
@ATTRIBUTE minimoGiroscopioMag real
@ATTRIBUTE varianzaGiroscopioX real
@ATTRIBUTE varianzaGiroscopioY real
@ATTRIBUTE varianzaGiroscopioZ real
@ATTRIBUTE varianzaGiroscopioMag real
@ATTRIBUTE picoApicoGiroscopioX real
@ATTRIBUTE picoApicoGiroscopioY real
@ATTRIBUTE picoApicoGiroscopioZ real
@ATTRIBUTE picoApicoGiroscopioMag real
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@ATTRIBUTE usuario {-1,1}
@DATA 
-0.20,8.47,4.89,9.79,-0.03,8.80,5.25,9.87,-0.38,8.26,4.34,9.71,0.01,0.02,0.08,0.00,0.35,0.53,0.91,0.16,-0.01,-0.00,0.00,0.05,0.07,0.08,0.01,0.23,-0.21,-0.12,-0.02,0.01,0.00,0.00,0.00,0.00,0.28,0.20,0.03,0.22,3344016,78690,1
0.24,9.00,3.82,9.78,0.32,9.10,4.03,9.92,-0.09,8.92,3.64,9.71,0.01,0.00,0.00,0.00,0.41,0.18,0.40,0.21,0.00,-0.03,0.00,0.08,0.08,0.10,0.03,0.49,-0.07,-0.47,-0.10,0.02,0.00,0.01,0.00,0.01,0.15,0.57,0.13,0.47,3344016,78710,1
-0.44,8.61,4.59,9.77,-0.36,8.73,5.19,9.83,-0.59,8.27,4.39,9.66,0.00,0.02,0.06,0.00,0.23,0.47,0.80,0.17,-0.01,0.01,0.00,0.05,0.03,0.11,0.04,0.30,-0.29,-0.06,-0.01,0.01,0.00,0.00,0.00,0.00,0.32,0.17,0.05,0.29,3344016,78731,1
-0.14,8.55,4.70,9.80,0.53,9.06,6.52,10.24,-0.89,7.74,3.42,9.59,0.14,0.11,0.45,0.01,1.42,1.32,3.10,0.65,0.03,0.01,0.02,0.26,0.60,0.34,0.35,0.73,-0.54,-0.58,-0.17,0.01,0.03,0.02,0.01,0.03,1.14,0.92,0.52,0.72,3344016,78751,1
-0.83,9.05,3.53,9.81,-0.12,9.63,4.96,10.25,-2.62,8.59,1.14,9.31,0.42,0.05,0.52,0.03,2.50,1.04,3.82,0.95,-0.03,-0.04,0.01,0.26,0.73,0.63,0.25,1.05,-0.68,-0.75,-0.32,0.02,0.05,0.06,0.01,0.07,1.41,1.38,0.57,1.03,3344016,78772,1
0.36,9.25,3.16,9.79,0.68,9.43,3.60,10.05,-0.02,9.08,2.46,9.54,0.01,0.01,0.05,0.01,0.71,0.35,1.14,0.51,-0.01,-0.01,0.00,0.15,0.23,0.32,0.06,0.44,-0.22,-0.37,-0.08,0.03,0.00,0.01,0.00,0.01,0.45,0.68,0.14,0.41,3344016,78792,1
0.12,8.81,4.11,9.77,0.80,9.67,4.83,10.61,-3.08,8.41,2.79,9.19,0.61,0.04,0.12,0.04,3.88,1.26,2.05,1.41,0.01,0.01,0.00,0.22,0.47,0.69,0.54,1.16,-0.54,-0.86,-0.69,0.01,0.02,0.06,0.04,0.11,1.01,1.54,1.23,1.15,3344016,78813,1
0.34,9.21,3.24,9.77,0.42,9.28,3.86,9.92,0.28,9.07,3.05,9.71,0.00,0.00,0.02,0.00,0.14,0.21,0.81,0.22,0.00,-0.01,0.00,0.04,0.10,0.02,0.02,0.13,-0.05,-0.06,-0.02,0.00,0.00,0.00,0.00,0.00,0.15,0.09,0.04,0.13,3344016,78833,1
0.31,9.23,3.10,9.77,0.87,9.58,4.39,10.02,-0.13,8.54,2.16,9.44,0.04,0.06,0.42,0.01,0.99,1.04,2.22,0.58,0.04,-0.01,0.00,0.17,0.31,0.27,0.14,0.52,-0.16,-0.41,-0.08,0.05,0.01,0.02,0.00,0.01,0.47,0.68,0.22,0.47,3344016,78854,1
0.95,8.22,4.97,9.78,3.13,9.23,5.55,10.47,-2.37,7.39,3.65,9.11,1.98,0.14,0.15,0.03,5.50,1.84,1.90,1.36,0.00,0.03,-0.03,0.30,0.31,0.43,0.38,1.35,-0.78,-1.05,-0.47,0.05,0.03,0.07,0.02,0.08,1.09,1.48,0.85,1.30,3344016,78874,1
1.06,6.66,7.10,9.80,1.46,6.81,7.37,10.03,0.34,6.54,6.75,9.60,0.09,0.00,0.01,0.01,1.12,0.28,0.62,0.43,0.00,0.01,-0.01,0.10,0.07,0.27,0.06,0.28,-0.09,-0.14,-0.09,0.02,0.00,0.01,0.00,0.00,0.16,0.41,0.15,0.26,3344016,78895,1
0.05,9.49,2.05,9.76,0.77,10.15,3.10,10.37,-2.96,9.16,-1.00,9.27,0.40,0.03,0.45,0.03,3.73,0.98,4.09,1.10,0.06,0.06,-0.04,0.22,0.61,1.04,0.14,1.43,-0.22,-0.25,-0.79,0.02,0.02,0.05,0.03,0.08,0.83,1.29,0.93,1.41,3344016,79496,1
0.36,9.74,0.41,9.77,1.05,9.89,1.23,9.91,-0.18,9.29,-0.56,9.35,0.03,0.01,0.14,0.01,1.23,0.60,1.79,0.56,-0.00,-0.02,0.00,0.18,0.24,0.53,0.19,0.58,-0.14,-0.43,-0.09,0.03,0.01,0.02,0.00,0.02,0.39,0.95,0.28,0.55,3344016,79518,1
0.63,9.75,-0.09,9.78,1.06,10.13,0.70,10.16,-0.11,9.29,-0.71,9.35,0.04,0.02,0.10,0.02,1.17,0.83,1.41,0.81,-0.00,0.03,-0.01,0.21,0.23,0.46,0.12,0.68,-0.16,-0.32,-0.50,0.03,0.01,0.02,0.01,0.02,0.39,0.78,0.62,0.65,3344016,79538,1
