@RELATION autenticacionContinuaVectores
@ATTRIBUTE mediaAcelerometroX real
@ATTRIBUTE mediaAcelerometroY real
@ATTRIBUTE mediaAcelerometroZ real
@ATTRIBUTE mediaAcelerometroMag real
@ATTRIBUTE maximoAcelerometroX real
@ATTRIBUTE maximoAcelerometroY real
@ATTRIBUTE maximoAcelerometroZ real
@ATTRIBUTE maximoAcelerometroMag real
@ATTRIBUTE minimoAcelerometroX real
@ATTRIBUTE minimoAcelerometroY real
@ATTRIBUTE minimoAcelerometroZ real
@ATTRIBUTE minimoAcelerometroMag real
@ATTRIBUTE varianzaAcelerometroX real
@ATTRIBUTE varianzaAcelerometroY real
@ATTRIBUTE varianzaAcelerometroZ real
@ATTRIBUTE varianzaAcelerometroMag real
@ATTRIBUTE picoApicoAcelerometroX real
@ATTRIBUTE picoApicoAcelerometroY real
@ATTRIBUTE picoApicoAcelerometroZ real
@ATTRIBUTE picoApicoAcelerometroMag real
@ATTRIBUTE mediaGiroscopioX real
@ATTRIBUTE mediaGiroscopioY real
@ATTRIBUTE mediaGiroscopioZ real
@ATTRIBUTE mediaGiroscopioMag real
@ATTRIBUTE maximoGiroscopioX real
@ATTRIBUTE maximoGiroscopioY real
@ATTRIBUTE maximoGiroscopioZ real
@ATTRIBUTE maximoGiroscopioMag real
@ATTRIBUTE minimoGiroscopioX real
@ATTRIBUTE minimoGiroscopioY real
@ATTRIBUTE minimoGiroscopioZ real
@ATTRIBUTE minimoGiroscopioMag real
@ATTRIBUTE varianzaGiroscopioX real
@ATTRIBUTE varianzaGiroscopioY real
@ATTRIBUTE varianzaGiroscopioZ real
@ATTRIBUTE varianzaGiroscopioMag real
@ATTRIBUTE picoApicoGiroscopioX real
@ATTRIBUTE picoApicoGiroscopioY real
@ATTRIBUTE picoApicoGiroscopioZ real
@ATTRIBUTE picoApicoGiroscopioMag real
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@ATTRIBUTE usuario {-1,1}
@DATA 
-0.93,9.16,3.27,9.80,0.55,9.68,5.55,10.39,-1.52,8.44,2.10,9.28,0.20,0.05,0.42,0.02,2.07,1.24,3.45,1.11,0.00,-0.03,-0.05,0.32,0.84,0.61,0.19,2.27,-0.76,-1.72,-1.48,0.02,0.06,0.14,0.09,0.19,1.60,2.33,1.67,2.25,3619420,1028,1
-0.51,9.25,3.12,9.78,-0.36,9.34,3.69,9.84,-0.82,9.02,2.75,9.71,0.01,0.01,0.05,0.00,0.46,0.32,0.93,0.14,0.02,0.00,0.00,0.04,0.11,0.05,0.06,0.13,-0.03,-0.02,-0.03,0.01,0.00,0.00,0.00,0.00,0.14,0.07,0.10,0.12,3619420,1049,1
0.19,8.38,4.54,9.83,2.43,9.80,8.51,10.80,-1.73,5.73,1.65,8.91,0.81,1.52,3.02,0.07,4.16,4.07,6.86,1.89,-0.08,0.04,0.07,0.30,0.58,0.74,0.85,1.09,-0.76,-0.43,-0.12,0.02,0.05,0.06,0.04,0.09,1.34,1.16,0.97,1.06,3619420,1069,1
1.02,9.22,3.06,9.76,1.19,9.27,3.18,9.85,0.59,8.98,2.58,9.40,0.01,0.00,0.01,0.00,0.60,0.28,0.60,0.45,0.01,0.01,-0.01,0.03,0.15,0.03,0.01,0.37,-0.01,-0.10,-0.32,0.01,0.00,0.00,0.00,0.00,0.17,0.13,0.33,0.36,3619420,1090,1
-0.30,9.10,3.57,9.80,-0.03,9.33,4.64,10.01,-0.85,8.58,3.13,9.64,0.03,0.04,0.22,0.00,0.82,0.75,1.51,0.37,0.02,0.03,0.01,0.10,0.35,0.38,0.31,0.58,-0.48,-0.17,-0.27,0.01,0.01,0.01,0.01,0.02,0.83,0.55,0.58,0.56,3619420,1110,1
1.11,9.20,3.09,9.77,1.28,9.26,3.27,9.84,0.82,9.14,2.93,9.71,0.01,0.00,0.00,0.00,0.46,0.12,0.35,0.12,0.01,0.00,-0.00,0.03,0.06,0.03,0.05,0.10,-0.05,-0.02,-0.07,0.01,0.00,0.00,0.00,0.00,0.11,0.05,0.12,0.09,3619420,1131,1
1.26,9.52,1.83,9.78,1.69,9.83,2.11,10.02,0.70,9.47,1.20,9.65,0.03,0.00,0.01,0.00,0.98,0.36,0.91,0.37,0.01,-0.01,-0.01,0.05,0.06,0.10,0.12,0.22,-0.08,-0.09,-0.13,0.01,0.00,0.00,0.00,0.00,0.14,0.20,0.26,0.22,3619420,1151,1
-0.46,9.03,3.78,9.80,-0.34,9.14,4.17,9.90,-0.75,8.87,3.54,9.74,0.01,0.01,0.03,0.00,0.41,0.26,0.63,0.17,0.00,0.01,-0.01,0.05,0.14,0.09,0.04,0.29,-0.22,-0.18,-0.10,0.01,0.00,0.00,0.00,0.00,0.36,0.27,0.14,0.28,3619420,1172,1
1.58,9.63,0.37,9.78,1.83,9.73,1.62,9.85,1.31,9.53,-0.46,9.67,0.02,0.00,0.24,0.00,0.52,0.20,2.07,0.18,0.04,0.01,-0.01,0.12,0.46,0.32,0.04,0.56,-0.19,-0.11,-0.06,0.03,0.01,0.01,0.00,0.01,0.65,0.44,0.10,0.53,3619420,1192,1
1.15,9.69,0.50,9.78,1.63,9.77,1.11,9.88,0.80,9.56,-0.47,9.70,0.05,0.00,0.13,0.00,0.83,0.21,1.58,0.18,-0.00,0.01,-0.02,0.10,0.21,0.13,0.07,0.24,-0.16,-0.09,-0.15,0.01,0.00,0.00,0.00,0.00,0.37,0.22,0.22,0.23,3619420,1213,1
