@RELATION autenticacionContinuaVectores
@ATTRIBUTE mediaAcelerometroX real
@ATTRIBUTE mediaAcelerometroY real
@ATTRIBUTE mediaAcelerometroZ real
@ATTRIBUTE mediaAcelerometroMag real
@ATTRIBUTE maximoAcelerometroX real
@ATTRIBUTE maximoAcelerometroY real
@ATTRIBUTE maximoAcelerometroZ real
@ATTRIBUTE maximoAcelerometroMag real
@ATTRIBUTE minimoAcelerometroX real
@ATTRIBUTE minimoAcelerometroY real
@ATTRIBUTE minimoAcelerometroZ real
@ATTRIBUTE minimoAcelerometroMag real
@ATTRIBUTE varianzaAcelerometroX real
@ATTRIBUTE varianzaAcelerometroY real
@ATTRIBUTE varianzaAcelerometroZ real
@ATTRIBUTE varianzaAcelerometroMag real
@ATTRIBUTE picoApicoAcelerometroX real
@ATTRIBUTE picoApicoAcelerometroY real
@ATTRIBUTE picoApicoAcelerometroZ real
@ATTRIBUTE picoApicoAcelerometroMag real
@ATTRIBUTE mediaGiroscopioX real
@ATTRIBUTE mediaGiroscopioY real
@ATTRIBUTE mediaGiroscopioZ real
@ATTRIBUTE mediaGiroscopioMag real
@ATTRIBUTE maximoGiroscopioX real
@ATTRIBUTE maximoGiroscopioY real
@ATTRIBUTE maximoGiroscopioZ real
@ATTRIBUTE maximoGiroscopioMag real
@ATTRIBUTE minimoGiroscopioX real
@ATTRIBUTE minimoGiroscopioY real
@ATTRIBUTE minimoGiroscopioZ real
@ATTRIBUTE minimoGiroscopioMag real
@ATTRIBUTE varianzaGiroscopioX real
@ATTRIBUTE varianzaGiroscopioY real
@ATTRIBUTE varianzaGiroscopioZ real
@ATTRIBUTE varianzaGiroscopioMag real
@ATTRIBUTE picoApicoGiroscopioX real
@ATTRIBUTE picoApicoGiroscopioY real
@ATTRIBUTE picoApicoGiroscopioZ real
@ATTRIBUTE picoApicoGiroscopioMag real
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@ATTRIBUTE usuario {-1,1}
@DATA 
-2.40,7.90,5.23,9.80,-0.41,9.41,7.07,11.28,-4.53,5.71,3.40,7.37,0.21,0.19,0.27,0.21,4.12,3.69,3.68,3.91,-0.01,-0.01,-0.01,0.16,0.30,0.39,0.35,1.13,-0.45,-0.96,-0.37,0.01,0.01,0.04,0.01,0.06,0.75,1.35,0.72,1.12,3355393,65336,1
-2.09,7.05,6.39,9.79,0.51,7.89,8.24,10.59,-3.30,5.81,4.81,8.76,0.35,0.15,0.44,0.10,3.81,2.08,3.43,1.83,0.02,0.07,-0.01,0.21,0.31,0.37,0.24,0.63,-0.21,-0.28,-0.62,0.03,0.01,0.02,0.02,0.02,0.52,0.65,0.86,0.60,3355393,65356,1
-1.55,7.96,5.29,9.80,0.26,9.51,10.64,12.69,-3.04,6.40,2.66,8.73,0.36,0.43,1.74,0.20,3.30,3.11,7.98,3.96,0.04,0.08,0.02,0.28,0.90,0.96,0.70,1.49,-0.23,-0.29,-0.69,0.02,0.04,0.06,0.05,0.10,1.13,1.25,1.39,1.47,3355393,65377,1
-3.79,6.98,5.45,9.82,-2.58,8.78,7.82,10.93,-5.23,5.18,-2.50,8.92,0.32,0.79,2.38,0.07,2.65,3.60,10.32,2.01,0.01,0.01,-0.02,0.46,1.90,1.59,0.36,2.48,-1.26,-0.87,-0.84,0.07,0.19,0.14,0.05,0.24,3.16,2.47,1.20,2.41,3355393,65397,1
-2.94,7.43,5.57,9.79,-2.41,8.17,8.98,11.13,-4.34,4.87,3.56,9.15,0.07,0.29,0.50,0.05,1.92,3.30,5.42,1.98,-0.03,0.02,0.01,0.22,0.65,0.43,0.46,1.78,-1.40,-0.35,-0.80,0.03,0.08,0.01,0.03,0.11,2.06,0.79,1.26,1.75,3355393,65417,1
-4.40,7.09,4.08,9.91,0.10,9.53,15.87,16.44,-9.52,-1.71,-2.86,4.87,3.25,2.38,7.13,1.72,9.62,11.23,18.73,11.57,-0.01,-0.13,-0.00,1.04,3.56,3.86,1.74,5.10,-3.52,-3.07,-1.06,0.03,0.88,1.03,0.14,1.55,7.08,6.93,2.81,5.06,3355393,65438,1
1.24,5.75,7.75,9.74,3.11,6.07,9.22,10.93,0.62,4.78,6.64,8.79,0.11,0.04,0.14,0.08,2.49,1.29,2.59,2.13,-0.00,0.01,-0.02,0.11,0.21,0.20,0.10,0.39,-0.20,-0.19,-0.22,0.03,0.00,0.00,0.00,0.01,0.41,0.40,0.33,0.36,3355393,65458,1
-3.69,7.13,5.24,9.87,-1.00,9.44,8.97,11.93,-8.48,4.58,-1.75,7.13,2.51,0.60,2.35,0.39,7.49,4.87,10.72,4.79,-0.02,-0.01,-0.04,0.78,0.80,2.36,0.72,2.43,-1.84,-1.88,-1.70,0.05,0.17,0.55,0.15,0.44,2.65,4.24,2.43,2.38,3355393,65478,1
-2.29,7.85,5.31,9.78,-1.56,8.25,6.89,10.12,-3.80,6.53,4.34,9.45,0.12,0.17,0.26,0.01,2.23,1.72,2.56,0.68,0.02,-0.01,0.03,0.10,0.37,0.07,0.96,1.01,-0.31,-0.17,-0.06,0.01,0.01,0.00,0.01,0.02,0.67,0.25,1.02,1.00,3355393,65499,1
3.97,-0.63,8.57,9.60,5.63,1.22,11.02,11.51,2.73,-1.51,6.34,7.99,1.32,0.80,0.53,0.16,2.90,2.73,4.67,3.52,0.07,-0.04,0.03,0.17,0.87,0.20,1.08,1.51,-0.25,-1.19,-0.18,0.01,0.03,0.06,0.02,0.10,1.12,1.39,1.26,1.50,3355393,65519,1
