@RELATION autenticacionContinuaVectores
@ATTRIBUTE mediaAcelerometroX real
@ATTRIBUTE mediaAcelerometroY real
@ATTRIBUTE mediaAcelerometroZ real
@ATTRIBUTE mediaAcelerometroMag real
@ATTRIBUTE maximoAcelerometroX real
@ATTRIBUTE maximoAcelerometroY real
@ATTRIBUTE maximoAcelerometroZ real
@ATTRIBUTE maximoAcelerometroMag real
@ATTRIBUTE minimoAcelerometroX real
@ATTRIBUTE minimoAcelerometroY real
@ATTRIBUTE minimoAcelerometroZ real
@ATTRIBUTE minimoAcelerometroMag real
@ATTRIBUTE varianzaAcelerometroX real
@ATTRIBUTE varianzaAcelerometroY real
@ATTRIBUTE varianzaAcelerometroZ real
@ATTRIBUTE varianzaAcelerometroMag real
@ATTRIBUTE picoApicoAcelerometroX real
@ATTRIBUTE picoApicoAcelerometroY real
@ATTRIBUTE picoApicoAcelerometroZ real
@ATTRIBUTE picoApicoAcelerometroMag real
@ATTRIBUTE mediaGiroscopioX real
@ATTRIBUTE mediaGiroscopioY real
@ATTRIBUTE mediaGiroscopioZ real
@ATTRIBUTE mediaGiroscopioMag real
@ATTRIBUTE maximoGiroscopioX real
@ATTRIBUTE maximoGiroscopioY real
@ATTRIBUTE maximoGiroscopioZ real
@ATTRIBUTE maximoGiroscopioMag real
@ATTRIBUTE minimoGiroscopioX real
@ATTRIBUTE minimoGiroscopioY real
@ATTRIBUTE minimoGiroscopioZ real
@ATTRIBUTE minimoGiroscopioMag real
@ATTRIBUTE varianzaGiroscopioX real
@ATTRIBUTE varianzaGiroscopioY real
@ATTRIBUTE varianzaGiroscopioZ real
@ATTRIBUTE varianzaGiroscopioMag real
@ATTRIBUTE picoApicoGiroscopioX real
@ATTRIBUTE picoApicoGiroscopioY real
@ATTRIBUTE picoApicoGiroscopioZ real
@ATTRIBUTE picoApicoGiroscopioMag real
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@ATTRIBUTE usuario {-1,1}
@DATA 
-0.47,7.80,5.69,9.67,-0.30,7.90,5.82,9.75,-0.58,7.73,5.55,9.62,0.00,0.00,0.00,0.00,0.28,0.17,0.27,0.13,-0.00,0.00,-0.00,0.01,0.02,0.00,0.00,0.02,-0.00,-0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.02,3619420,60487,1
-1.22,6.27,7.23,9.70,-0.14,7.35,7.96,10.14,-2.69,5.77,3.86,8.37,0.65,0.09,0.32,0.05,2.55,1.57,4.10,1.77,-0.01,-0.02,0.03,0.05,0.03,0.02,0.06,0.09,-0.03,-0.07,-0.01,0.00,0.00,0.00,0.00,0.00,0.06,0.09,0.07,0.08,3619420,60508,1
-2.75,6.35,6.75,9.67,-2.59,6.46,7.02,9.84,-3.03,5.93,6.50,9.50,0.01,0.01,0.01,0.00,0.45,0.54,0.52,0.35,0.02,-0.02,-0.02,0.04,0.05,0.00,-0.00,0.11,0.00,-0.08,-0.06,0.00,0.00,0.00,0.00,0.00,0.05,0.08,0.06,0.11,3619420,60529,1
-1.44,5.80,7.59,9.70,-0.88,6.31,7.91,9.86,-2.80,5.62,6.82,9.57,0.44,0.05,0.13,0.00,1.91,0.69,1.09,0.29,-0.02,-0.02,0.03,0.05,0.02,-0.00,0.14,0.18,-0.09,-0.07,-0.03,0.00,0.00,0.00,0.00,0.00,0.11,0.07,0.17,0.17,3619420,60550,1
-0.27,6.42,7.32,9.74,-0.03,6.59,7.41,9.81,-0.62,6.32,7.16,9.67,0.02,0.01,0.00,0.00,0.59,0.27,0.26,0.14,-0.00,0.01,0.01,0.01,0.00,0.06,0.08,0.10,-0.01,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.08,0.10,3619420,60571,1
-0.17,7.19,6.59,9.76,-0.04,7.32,6.79,9.84,-0.37,7.00,6.50,9.61,0.01,0.00,0.00,0.00,0.33,0.32,0.28,0.23,0.00,-0.01,-0.01,0.02,0.02,0.00,0.00,0.10,-0.01,-0.08,-0.06,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.06,0.10,3619420,60593,1
0.27,0.59,9.67,9.88,2.20,2.65,10.71,10.90,-1.60,-2.06,8.53,8.78,1.36,1.93,0.22,0.19,3.80,4.71,2.18,2.12,-0.01,-0.00,0.23,0.26,0.17,0.11,0.45,0.46,-0.12,-0.11,-0.01,0.01,0.01,0.00,0.01,0.01,0.29,0.22,0.46,0.45,3619420,60614,1
0.33,4.37,8.70,9.89,2.45,5.85,10.86,11.68,-2.27,2.91,6.90,8.02,1.24,0.64,0.62,0.30,4.73,2.95,3.97,3.66,-0.03,0.01,0.08,0.11,0.13,0.12,0.39,0.41,-0.09,-0.14,-0.02,0.03,0.00,0.00,0.00,0.00,0.22,0.26,0.40,0.38,3619420,60635,1
0.13,2.72,9.43,9.82,0.28,2.78,9.77,10.11,0.07,2.60,9.33,9.71,0.00,0.00,0.00,0.00,0.20,0.17,0.44,0.40,0.00,0.01,0.02,0.03,0.00,0.05,0.16,0.17,-0.00,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.17,0.17,3619420,60656,1
-0.66,2.92,9.36,9.88,0.04,3.80,10.30,10.59,-3.12,2.03,8.63,9.18,0.44,0.37,0.10,0.06,3.16,1.77,1.67,1.41,0.04,-0.15,-0.61,0.64,0.40,0.02,0.02,3.98,-0.06,-1.03,-3.82,0.00,0.01,0.09,1.20,1.30,0.46,1.05,3.84,3.98,3619420,60678,1
