@RELATION autenticacionContinuaVectores
@ATTRIBUTE mediaAcelerometroX real
@ATTRIBUTE mediaAcelerometroY real
@ATTRIBUTE mediaAcelerometroZ real
@ATTRIBUTE mediaAcelerometroMag real
@ATTRIBUTE maximoAcelerometroX real
@ATTRIBUTE maximoAcelerometroY real
@ATTRIBUTE maximoAcelerometroZ real
@ATTRIBUTE maximoAcelerometroMag real
@ATTRIBUTE minimoAcelerometroX real
@ATTRIBUTE minimoAcelerometroY real
@ATTRIBUTE minimoAcelerometroZ real
@ATTRIBUTE minimoAcelerometroMag real
@ATTRIBUTE varianzaAcelerometroX real
@ATTRIBUTE varianzaAcelerometroY real
@ATTRIBUTE varianzaAcelerometroZ real
@ATTRIBUTE varianzaAcelerometroMag real
@ATTRIBUTE picoApicoAcelerometroX real
@ATTRIBUTE picoApicoAcelerometroY real
@ATTRIBUTE picoApicoAcelerometroZ real
@ATTRIBUTE picoApicoAcelerometroMag real
@ATTRIBUTE mediaGiroscopioX real
@ATTRIBUTE mediaGiroscopioY real
@ATTRIBUTE mediaGiroscopioZ real
@ATTRIBUTE mediaGiroscopioMag real
@ATTRIBUTE maximoGiroscopioX real
@ATTRIBUTE maximoGiroscopioY real
@ATTRIBUTE maximoGiroscopioZ real
@ATTRIBUTE maximoGiroscopioMag real
@ATTRIBUTE minimoGiroscopioX real
@ATTRIBUTE minimoGiroscopioY real
@ATTRIBUTE minimoGiroscopioZ real
@ATTRIBUTE minimoGiroscopioMag real
@ATTRIBUTE varianzaGiroscopioX real
@ATTRIBUTE varianzaGiroscopioY real
@ATTRIBUTE varianzaGiroscopioZ real
@ATTRIBUTE varianzaGiroscopioMag real
@ATTRIBUTE picoApicoGiroscopioX real
@ATTRIBUTE picoApicoGiroscopioY real
@ATTRIBUTE picoApicoGiroscopioZ real
@ATTRIBUTE picoApicoGiroscopioMag real
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@ATTRIBUTE usuario {-1,1}
@DATA 
1.21,9.88,2.95,10.39,1.39,9.95,3.22,10.48,0.98,9.82,2.52,10.32,0.01,0.00,0.02,0.00,0.41,0.14,0.71,0.16,-0.00,-0.00,0.00,0.05,0.15,0.11,0.05,0.23,-0.07,-0.16,-0.03,0.01,0.00,0.00,0.00,0.00,0.22,0.28,0.07,0.21,3645274,47471,1
0.82,9.80,3.35,10.41,1.75,10.43,4.19,11.45,-0.78,9.21,2.38,9.81,0.12,0.03,0.07,0.05,2.52,1.22,1.81,1.64,0.01,-0.04,-0.02,0.16,0.28,0.37,0.19,0.88,-0.14,-0.87,-0.48,0.01,0.00,0.03,0.01,0.04,0.42,1.24,0.67,0.87,3645274,47491,1
0.84,9.76,3.43,10.38,1.11,9.84,5.04,10.86,0.38,9.42,3.10,10.06,0.02,0.01,0.06,0.01,0.73,0.42,1.94,0.80,0.01,-0.01,0.01,0.07,0.13,0.24,0.07,0.27,-0.05,-0.25,-0.12,0.02,0.00,0.01,0.00,0.00,0.18,0.49,0.19,0.25,3645274,47512,1
-0.57,8.65,4.85,10.35,1.89,10.30,11.50,13.67,-3.16,5.44,2.56,8.20,0.51,2.56,5.21,0.48,5.04,4.86,8.94,5.47,-0.11,-0.26,-0.24,0.58,0.86,0.69,0.20,3.32,-2.15,-2.06,-1.86,0.04,0.24,0.42,0.23,0.75,3.01,2.74,2.05,3.28,3645274,47532,1
0.45,10.00,2.84,10.46,1.13,10.98,4.58,11.72,-1.38,8.51,0.46,9.15,0.43,0.13,0.32,0.16,2.51,2.47,4.12,2.58,0.02,0.29,0.08,0.45,1.24,2.63,1.24,3.07,-1.02,-0.95,-0.60,0.01,0.10,0.38,0.08,0.48,2.26,3.58,1.83,3.06,3645274,47552,1
0.76,9.99,2.84,10.42,0.88,10.06,3.19,10.53,0.56,9.94,2.58,10.33,0.00,0.00,0.01,0.00,0.32,0.13,0.61,0.20,0.00,-0.01,-0.00,0.06,0.13,0.09,0.02,0.15,-0.12,-0.13,-0.05,0.01,0.00,0.00,0.00,0.00,0.25,0.21,0.07,0.14,3645274,47572,1
1.09,9.93,2.75,10.44,2.73,10.96,6.70,11.78,-0.85,8.32,1.26,9.41,0.56,0.17,0.84,0.09,3.58,2.64,5.44,2.37,0.03,0.04,0.01,0.30,1.16,0.54,0.61,1.32,-0.48,-0.29,-0.36,0.05,0.07,0.02,0.04,0.06,1.64,0.83,0.96,1.27,3645274,47593,1
1.18,10.14,2.29,10.47,1.63,10.26,3.07,10.75,0.71,9.89,1.53,10.28,0.04,0.00,0.09,0.00,0.92,0.36,1.54,0.48,-0.01,0.02,0.00,0.13,0.20,0.45,0.17,0.49,-0.27,-0.23,-0.17,0.03,0.01,0.01,0.00,0.01,0.48,0.68,0.33,0.46,3645274,47613,1
1.95,9.87,2.67,10.44,2.94,10.13,3.95,10.68,1.05,9.45,1.89,10.08,0.20,0.02,0.16,0.01,1.89,0.68,2.06,0.60,0.03,0.01,0.03,0.10,0.20,0.10,0.16,0.23,-0.14,-0.11,-0.09,0.03,0.00,0.00,0.00,0.00,0.35,0.21,0.25,0.20,3645274,47634,1
1.46,10.07,2.38,10.45,1.56,10.14,3.02,10.52,1.24,9.94,2.15,10.39,0.00,0.00,0.02,0.00,0.32,0.19,0.87,0.12,-0.00,-0.00,-0.00,0.05,0.17,0.05,0.06,0.26,-0.24,-0.05,-0.08,0.01,0.00,0.00,0.00,0.00,0.41,0.10,0.15,0.25,3645274,47655,1
