@RELATION autenticacionContinuaVectores
@ATTRIBUTE mediaAcelerometroX real
@ATTRIBUTE mediaAcelerometroY real
@ATTRIBUTE mediaAcelerometroZ real
@ATTRIBUTE mediaAcelerometroMag real
@ATTRIBUTE maximoAcelerometroX real
@ATTRIBUTE maximoAcelerometroY real
@ATTRIBUTE maximoAcelerometroZ real
@ATTRIBUTE maximoAcelerometroMag real
@ATTRIBUTE minimoAcelerometroX real
@ATTRIBUTE minimoAcelerometroY real
@ATTRIBUTE minimoAcelerometroZ real
@ATTRIBUTE minimoAcelerometroMag real
@ATTRIBUTE varianzaAcelerometroX real
@ATTRIBUTE varianzaAcelerometroY real
@ATTRIBUTE varianzaAcelerometroZ real
@ATTRIBUTE varianzaAcelerometroMag real
@ATTRIBUTE picoApicoAcelerometroX real
@ATTRIBUTE picoApicoAcelerometroY real
@ATTRIBUTE picoApicoAcelerometroZ real
@ATTRIBUTE picoApicoAcelerometroMag real
@ATTRIBUTE mediaGiroscopioX real
@ATTRIBUTE mediaGiroscopioY real
@ATTRIBUTE mediaGiroscopioZ real
@ATTRIBUTE mediaGiroscopioMag real
@ATTRIBUTE maximoGiroscopioX real
@ATTRIBUTE maximoGiroscopioY real
@ATTRIBUTE maximoGiroscopioZ real
@ATTRIBUTE maximoGiroscopioMag real
@ATTRIBUTE minimoGiroscopioX real
@ATTRIBUTE minimoGiroscopioY real
@ATTRIBUTE minimoGiroscopioZ real
@ATTRIBUTE minimoGiroscopioMag real
@ATTRIBUTE varianzaGiroscopioX real
@ATTRIBUTE varianzaGiroscopioY real
@ATTRIBUTE varianzaGiroscopioZ real
@ATTRIBUTE varianzaGiroscopioMag real
@ATTRIBUTE picoApicoGiroscopioX real
@ATTRIBUTE picoApicoGiroscopioY real
@ATTRIBUTE picoApicoGiroscopioZ real
@ATTRIBUTE picoApicoGiroscopioMag real
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@ATTRIBUTE usuario {-1,1}
@DATA 
-1.62,8.16,4.67,9.79,0.82,10.40,8.33,11.20,-3.55,5.32,1.21,8.90,0.79,1.14,2.85,0.11,4.37,5.08,7.12,2.30,-0.11,0.05,0.05,0.62,0.45,2.76,1.48,3.15,-0.74,-0.77,-0.58,0.12,0.07,0.41,0.14,0.28,1.19,3.53,2.05,3.04,3344016,80745,1
-0.65,4.20,8.49,9.62,1.76,6.18,10.69,11.37,-2.60,2.03,5.55,7.51,1.00,0.77,0.93,0.49,4.37,4.15,5.14,3.86,0.00,-0.21,-0.47,0.73,0.71,0.65,0.54,1.43,-1.04,-0.98,-1.20,0.26,0.08,0.09,0.11,0.07,1.74,1.62,1.74,1.17,3344016,80765,1
-1.47,7.64,5.86,9.80,-0.26,8.69,8.68,10.88,-3.21,6.33,3.64,8.93,0.25,0.16,0.67,0.10,2.95,2.36,5.04,1.95,0.02,-0.00,-0.01,0.45,0.84,0.96,0.38,1.30,-0.41,-0.74,-0.61,0.09,0.06,0.12,0.04,0.07,1.25,1.70,0.99,1.21,3344016,80806,1
0.48,0.26,9.68,9.69,0.49,0.27,9.72,9.73,0.46,0.25,9.63,9.64,0.00,0.00,0.00,0.00,0.03,0.02,0.09,0.09,0.00,-0.00,0.00,0.00,0.01,0.00,0.00,0.01,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,3344016,80827,1
0.55,0.44,10.15,10.21,6.02,1.02,19.73,19.84,-3.09,-2.59,9.40,9.57,0.58,0.10,2.97,3.24,9.11,3.61,10.33,10.27,0.06,0.08,-0.01,0.27,2.49,4.26,1.06,5.09,-1.02,-1.57,-1.27,0.00,0.23,0.49,0.06,0.79,3.51,5.83,2.33,5.09,3344016,80848,1
-2.52,4.21,8.46,9.88,-0.98,6.41,10.62,11.32,-4.82,1.80,7.19,8.95,0.94,0.78,0.36,0.27,3.84,4.61,3.43,2.37,0.01,0.09,0.00,0.46,2.61,4.59,0.34,5.48,-0.81,-0.57,-1.46,0.09,0.14,0.30,0.07,0.35,3.42,5.16,1.81,5.39,3344016,80868,1
-0.13,4.38,8.70,9.80,1.81,5.88,10.35,10.91,-1.54,2.90,7.50,8.92,0.60,0.52,0.26,0.16,3.35,2.99,2.84,1.99,-0.01,-0.02,-0.09,0.39,0.25,0.52,0.40,1.12,-0.85,-0.47,-1.03,0.14,0.02,0.06,0.10,0.05,1.10,0.99,1.44,0.98,3344016,80999,1
-0.10,6.35,7.13,9.57,0.41,7.19,7.91,10.03,-0.70,6.02,5.65,9.18,0.01,0.12,0.25,0.03,1.12,1.17,2.26,0.85,0.00,-0.00,-0.00,0.15,0.65,0.32,0.19,0.74,-0.68,-0.21,-0.30,0.01,0.03,0.01,0.01,0.04,1.33,0.54,0.49,0.74,3344016,79129,1
-0.10,5.40,7.98,9.64,-0.06,5.73,8.21,9.68,-0.12,5.12,7.69,9.53,0.00,0.05,0.03,0.00,0.06,0.62,0.52,0.15,-0.02,-0.00,-0.00,0.03,0.02,0.00,0.00,0.10,-0.10,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.12,0.01,0.02,0.10,3344016,79149,1
-0.13,5.40,7.98,9.64,-0.07,5.61,8.15,9.76,-0.40,5.27,7.57,9.43,0.00,0.01,0.01,0.00,0.33,0.34,0.58,0.33,-0.00,0.00,0.00,0.05,0.19,0.16,0.05,0.24,-0.08,-0.12,-0.02,0.00,0.00,0.00,0.00,0.00,0.27,0.28,0.07,0.24,3344016,79170,1
-0.16,0.07,9.90,9.95,0.29,2.45,10.42,10.63,-1.91,-0.38,8.76,9.17,0.12,0.68,0.04,0.03,2.20,2.83,1.66,1.46,-0.02,-0.09,0.00,0.17,0.93,0.04,0.25,2.40,-0.43,-2.21,-0.18,0.00,0.04,0.15,0.00,0.19,1.36,2.25,0.43,2.40,3344016,79190,1
-0.06,-0.40,9.95,9.96,-0.05,-0.40,9.98,9.99,-0.07,-0.41,9.91,9.92,0.00,0.00,0.00,0.00,0.02,0.01,0.07,0.07,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,3344016,79210,1
-0.06,-0.40,9.95,9.96,-0.05,-0.39,9.98,9.99,-0.07,-0.41,9.92,9.92,0.00,0.00,0.00,0.00,0.02,0.02,0.06,0.06,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,-0.01,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,3344016,79230,1
