@RELATION autenticacionContinuaVectores
@ATTRIBUTE mediaAcelerometroX real
@ATTRIBUTE mediaAcelerometroY real
@ATTRIBUTE mediaAcelerometroZ real
@ATTRIBUTE mediaAcelerometroMag real
@ATTRIBUTE maximoAcelerometroX real
@ATTRIBUTE maximoAcelerometroY real
@ATTRIBUTE maximoAcelerometroZ real
@ATTRIBUTE maximoAcelerometroMag real
@ATTRIBUTE minimoAcelerometroX real
@ATTRIBUTE minimoAcelerometroY real
@ATTRIBUTE minimoAcelerometroZ real
@ATTRIBUTE minimoAcelerometroMag real
@ATTRIBUTE varianzaAcelerometroX real
@ATTRIBUTE varianzaAcelerometroY real
@ATTRIBUTE varianzaAcelerometroZ real
@ATTRIBUTE varianzaAcelerometroMag real
@ATTRIBUTE picoApicoAcelerometroX real
@ATTRIBUTE picoApicoAcelerometroY real
@ATTRIBUTE picoApicoAcelerometroZ real
@ATTRIBUTE picoApicoAcelerometroMag real
@ATTRIBUTE mediaGiroscopioX real
@ATTRIBUTE mediaGiroscopioY real
@ATTRIBUTE mediaGiroscopioZ real
@ATTRIBUTE mediaGiroscopioMag real
@ATTRIBUTE maximoGiroscopioX real
@ATTRIBUTE maximoGiroscopioY real
@ATTRIBUTE maximoGiroscopioZ real
@ATTRIBUTE maximoGiroscopioMag real
@ATTRIBUTE minimoGiroscopioX real
@ATTRIBUTE minimoGiroscopioY real
@ATTRIBUTE minimoGiroscopioZ real
@ATTRIBUTE minimoGiroscopioMag real
@ATTRIBUTE varianzaGiroscopioX real
@ATTRIBUTE varianzaGiroscopioY real
@ATTRIBUTE varianzaGiroscopioZ real
@ATTRIBUTE varianzaGiroscopioMag real
@ATTRIBUTE picoApicoGiroscopioX real
@ATTRIBUTE picoApicoGiroscopioY real
@ATTRIBUTE picoApicoGiroscopioZ real
@ATTRIBUTE picoApicoGiroscopioMag real
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@ATTRIBUTE usuario {-1,1}
@DATA 
-0.49,6.69,6.92,9.71,0.58,7.88,9.18,10.68,-2.98,5.45,5.24,8.78,0.57,0.19,0.34,0.08,3.55,2.43,3.94,1.90,0.04,0.06,0.04,0.40,1.34,1.90,0.81,2.21,-0.59,-0.40,-0.55,0.01,0.09,0.12,0.07,0.15,1.93,2.29,1.36,2.20,3355393,37135,1
-0.02,7.11,6.49,9.64,0.47,7.44,6.97,9.78,-0.47,6.76,5.98,9.48,0.04,0.03,0.04,0.00,0.94,0.68,0.99,0.30,0.02,-0.00,-0.01,0.10,0.27,0.35,0.11,0.44,-0.12,-0.34,-0.26,0.02,0.00,0.01,0.00,0.01,0.39,0.69,0.37,0.43,3355393,37155,1
-0.52,7.00,6.64,9.67,-0.30,7.60,6.98,9.80,-0.73,6.74,5.85,9.44,0.01,0.05,0.08,0.00,0.44,0.85,1.13,0.35,0.02,-0.01,0.00,0.07,0.29,0.08,0.08,0.31,-0.14,-0.08,-0.03,0.01,0.01,0.00,0.00,0.00,0.43,0.15,0.12,0.30,3355393,37176,1
-0.19,6.97,6.65,9.66,0.76,7.31,7.80,10.18,-1.00,6.46,6.18,9.29,0.13,0.04,0.10,0.02,1.76,0.84,1.63,0.89,0.01,0.02,0.02,0.17,0.44,0.30,0.36,0.55,-0.32,-0.22,-0.23,0.02,0.02,0.01,0.01,0.02,0.76,0.52,0.59,0.54,3355393,37196,1
-1.00,7.26,6.28,9.69,0.77,7.68,7.50,10.36,-2.90,6.44,5.47,8.67,0.59,0.05,0.14,0.05,3.68,1.24,2.03,1.70,-0.00,0.03,0.02,0.24,0.39,0.59,0.60,0.79,-0.65,-0.62,-0.43,0.01,0.02,0.04,0.03,0.05,1.04,1.20,1.03,0.78,3355393,37217,1
-0.69,7.70,5.77,9.65,-0.38,7.86,6.28,9.86,-1.00,7.46,5.44,9.44,0.02,0.01,0.02,0.00,0.62,0.40,0.85,0.42,0.01,0.01,0.00,0.11,0.34,0.27,0.17,0.41,-0.29,-0.18,-0.11,0.02,0.01,0.00,0.00,0.01,0.63,0.45,0.28,0.39,3355393,37237,1
-1.08,7.45,6.04,9.66,-0.65,7.98,6.59,9.80,-1.94,7.06,5.28,9.56,0.13,0.06,0.10,0.00,1.29,0.92,1.31,0.24,-0.02,0.02,0.00,0.11,0.20,0.21,0.14,0.30,-0.17,-0.14,-0.17,0.02,0.01,0.00,0.00,0.00,0.37,0.35,0.31,0.27,3355393,37258,1
-1.18,7.14,6.41,9.69,-0.43,7.77,7.55,9.96,-2.57,6.30,5.41,9.46,0.15,0.09,0.15,0.01,2.13,1.48,2.14,0.50,-0.00,-0.00,-0.00,0.20,0.42,0.34,0.42,0.71,-0.57,-0.28,-0.42,0.02,0.03,0.01,0.02,0.03,0.99,0.62,0.84,0.68,3355393,37278,1
-0.57,7.31,6.25,9.64,-0.33,7.56,6.65,9.76,-1.15,7.10,5.83,9.45,0.02,0.01,0.02,0.00,0.82,0.45,0.83,0.32,-0.01,-0.00,0.01,0.08,0.12,0.06,0.17,0.26,-0.20,-0.10,-0.06,0.03,0.00,0.00,0.00,0.00,0.31,0.17,0.23,0.24,3355393,37299,1
-0.44,7.40,6.14,9.63,-0.07,7.58,6.58,9.84,-0.85,7.28,5.45,9.31,0.02,0.01,0.03,0.01,0.79,0.29,1.13,0.53,-0.00,0.01,0.01,0.09,0.17,0.16,0.22,0.30,-0.12,-0.10,-0.08,0.03,0.00,0.00,0.00,0.00,0.29,0.25,0.29,0.27,3355393,37319,1
