@RELATION autenticacionContinuaVectores
@ATTRIBUTE mediaAcelerometroX real
@ATTRIBUTE mediaAcelerometroY real
@ATTRIBUTE mediaAcelerometroZ real
@ATTRIBUTE mediaAcelerometroMag real
@ATTRIBUTE maximoAcelerometroX real
@ATTRIBUTE maximoAcelerometroY real
@ATTRIBUTE maximoAcelerometroZ real
@ATTRIBUTE maximoAcelerometroMag real
@ATTRIBUTE minimoAcelerometroX real
@ATTRIBUTE minimoAcelerometroY real
@ATTRIBUTE minimoAcelerometroZ real
@ATTRIBUTE minimoAcelerometroMag real
@ATTRIBUTE varianzaAcelerometroX real
@ATTRIBUTE varianzaAcelerometroY real
@ATTRIBUTE varianzaAcelerometroZ real
@ATTRIBUTE varianzaAcelerometroMag real
@ATTRIBUTE picoApicoAcelerometroX real
@ATTRIBUTE picoApicoAcelerometroY real
@ATTRIBUTE picoApicoAcelerometroZ real
@ATTRIBUTE picoApicoAcelerometroMag real
@ATTRIBUTE mediaGiroscopioX real
@ATTRIBUTE mediaGiroscopioY real
@ATTRIBUTE mediaGiroscopioZ real
@ATTRIBUTE mediaGiroscopioMag real
@ATTRIBUTE maximoGiroscopioX real
@ATTRIBUTE maximoGiroscopioY real
@ATTRIBUTE maximoGiroscopioZ real
@ATTRIBUTE maximoGiroscopioMag real
@ATTRIBUTE minimoGiroscopioX real
@ATTRIBUTE minimoGiroscopioY real
@ATTRIBUTE minimoGiroscopioZ real
@ATTRIBUTE minimoGiroscopioMag real
@ATTRIBUTE varianzaGiroscopioX real
@ATTRIBUTE varianzaGiroscopioY real
@ATTRIBUTE varianzaGiroscopioZ real
@ATTRIBUTE varianzaGiroscopioMag real
@ATTRIBUTE picoApicoGiroscopioX real
@ATTRIBUTE picoApicoGiroscopioY real
@ATTRIBUTE picoApicoGiroscopioZ real
@ATTRIBUTE picoApicoGiroscopioMag real
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@ATTRIBUTE usuario {-1,1}
@DATA 
-0.25,0.28,9.73,9.74,-0.24,0.28,9.77,9.78,-0.26,0.26,9.69,9.70,0.00,0.00,0.00,0.00,0.02,0.02,0.08,0.08,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3355393,77244,1
-0.24,0.27,9.74,9.75,-0.23,0.28,9.77,9.77,-0.25,0.27,9.71,9.72,0.00,0.00,0.00,0.00,0.02,0.02,0.05,0.05,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3355393,77264,1
-0.25,0.27,9.73,9.74,-0.24,0.28,9.77,9.78,-0.26,0.26,9.69,9.69,0.00,0.00,0.00,0.00,0.02,0.02,0.08,0.08,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3355393,77285,1
-0.25,0.28,9.73,9.74,-0.23,0.29,9.77,9.78,-0.26,0.27,9.70,9.70,0.00,0.00,0.00,0.00,0.03,0.02,0.08,0.08,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3355393,77305,1
-0.74,5.06,8.28,9.79,0.81,6.65,12.75,13.17,-2.47,1.88,7.04,8.21,0.29,0.45,0.45,0.24,3.28,4.78,5.71,4.95,0.08,0.00,0.03,0.33,1.18,0.46,0.25,1.26,-0.53,-0.62,-0.13,0.00,0.09,0.05,0.01,0.08,1.71,1.08,0.39,1.26,3355393,77326,1
2.06,7.10,6.24,9.74,4.12,8.18,8.06,10.32,0.28,5.78,3.47,9.15,0.42,0.20,0.62,0.04,3.84,2.41,4.60,1.18,0.04,-0.03,0.00,0.39,1.00,0.80,0.17,1.71,-0.40,-1.39,-0.17,0.05,0.07,0.16,0.00,0.10,1.40,2.19,0.34,1.66,3355393,77346,1
0.65,0.29,9.50,9.81,5.25,4.26,12.76,13.83,-6.20,-3.34,5.01,6.59,3.73,1.20,0.75,0.64,11.45,7.60,7.75,7.24,0.06,-0.05,0.16,0.49,1.38,0.56,3.08,3.68,-0.56,-1.59,-0.71,0.08,0.09,0.12,0.39,0.45,1.94,2.16,3.79,3.61,3355393,77367,1
-1.22,2.60,8.73,9.99,1.58,7.42,17.10,19.14,-7.17,-5.18,3.19,6.84,3.23,8.59,3.50,2.19,8.75,12.60,13.91,12.30,-0.17,0.06,0.20,0.67,0.48,3.27,1.99,3.95,-1.49,-1.72,-0.77,0.00,0.15,0.55,0.25,0.90,1.96,4.99,2.76,3.95,3355393,77387,1
1.72,4.91,8.22,9.76,4.02,5.71,9.77,10.96,-0.37,3.35,6.18,8.15,0.20,0.13,0.31,0.15,4.39,2.36,3.60,2.81,0.03,-0.02,0.02,0.27,0.43,0.28,0.70,0.91,-0.47,-0.31,-0.11,0.00,0.03,0.01,0.02,0.03,0.90,0.60,0.82,0.91,3355393,77478,1
2.60,7.11,5.66,9.86,6.96,9.59,9.20,15.12,-1.37,4.62,-7.34,8.00,1.99,0.90,4.27,0.52,8.33,4.97,16.54,7.13,-0.17,0.13,-0.09,0.84,1.17,2.55,0.59,2.86,-1.50,-2.44,-1.82,0.15,0.19,0.61,0.15,0.38,2.67,4.98,2.41,2.71,3355393,77498,1
